0.000000000000000000e+00,3.200000000000000000e+02,2.270000000000000000e+02,4.000000000000000000e+02,4.650000000000000000e+02,4.860000000000000000e+02,3.770000000000000000e+02,2.440000000000000000e+02,4.360000000000000000e+02,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,3.170000000000000000e+02,2.210000000000000000e+02,3.990000000000000000e+02,4.650000000000000000e+02,4.860000000000000000e+02,3.800000000000000000e+02,2.380000000000000000e+02,4.420000000000000000e+02,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,3.130000000000000000e+02,2.200000000000000000e+02,3.970000000000000000e+02,4.650000000000000000e+02,4.890000000000000000e+02,3.820000000000000000e+02,2.360000000000000000e+02,4.390000000000000000e+02,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,3.070000000000000000e+02,2.220000000000000000e+02,4.000000000000000000e+02,4.630000000000000000e+02,4.910000000000000000e+02,3.840000000000000000e+02,2.390000000000000000e+02,4.350000000000000000e+02,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,3.070000000000000000e+02,2.190000000000000000e+02,3.970000000000000000e+02,4.600000000000000000e+02,4.960000000000000000e+02,3.890000000000000000e+02,nan,4.430000000000000000e+02,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,3.010000000000000000e+02,2.160000000000000000e+02,3.980000000000000000e+02,4.590000000000000000e+02,4.970000000000000000e+02,3.870000000000000000e+02,nan,4.410000000000000000e+02,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,3.030000000000000000e+02,2.160000000000000000e+02,3.960000000000000000e+02,4.570000000000000000e+02,4.960000000000000000e+02,nan,nan,4.370000000000000000e+02,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,3.000000000000000000e+02,2.140000000000000000e+02,3.990000000000000000e+02,4.630000000000000000e+02,4.970000000000000000e+02,nan,nan,4.380000000000000000e+02,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,2.980000000000000000e+02,2.090000000000000000e+02,3.930000000000000000e+02,4.580000000000000000e+02,4.990000000000000000e+02,nan,nan,4.390000000000000000e+02,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,nan,2.110000000000000000e+02,4.040000000000000000e+02,4.610000000000000000e+02,nan,nan,nan,4.420000000000000000e+02,nan,nan,nan,nan,nan,nan
