0.000000000000000000e+00,5.420000000000000000e+02,5.480000000000000000e+02,4.450000000000000000e+02
1.000000000000000000e+00,5.390000000000000000e+02,5.450000000000000000e+02,4.410000000000000000e+02
2.000000000000000000e+00,5.350000000000000000e+02,5.440000000000000000e+02,4.400000000000000000e+02
3.000000000000000000e+00,5.340000000000000000e+02,5.470000000000000000e+02,4.390000000000000000e+02
4.000000000000000000e+00,5.320000000000000000e+02,5.400000000000000000e+02,4.360000000000000000e+02
5.000000000000000000e+00,5.270000000000000000e+02,5.370000000000000000e+02,4.390000000000000000e+02
6.000000000000000000e+00,5.270000000000000000e+02,5.400000000000000000e+02,4.340000000000000000e+02
7.000000000000000000e+00,5.220000000000000000e+02,5.340000000000000000e+02,4.380000000000000000e+02
8.000000000000000000e+00,5.210000000000000000e+02,5.400000000000000000e+02,4.380000000000000000e+02
9.000000000000000000e+00,5.170000000000000000e+02,5.340000000000000000e+02,4.390000000000000000e+02
1.000000000000000000e+01,5.150000000000000000e+02,5.410000000000000000e+02,4.340000000000000000e+02
1.100000000000000000e+01,5.100000000000000000e+02,5.300000000000000000e+02,4.350000000000000000e+02
1.200000000000000000e+01,5.070000000000000000e+02,5.350000000000000000e+02,4.350000000000000000e+02
1.300000000000000000e+01,5.040000000000000000e+02,5.310000000000000000e+02,4.340000000000000000e+02
1.400000000000000000e+01,5.030000000000000000e+02,5.320000000000000000e+02,4.350000000000000000e+02
1.500000000000000000e+01,5.000000000000000000e+02,5.290000000000000000e+02,4.370000000000000000e+02
1.600000000000000000e+01,4.940000000000000000e+02,5.270000000000000000e+02,4.350000000000000000e+02
1.700000000000000000e+01,4.930000000000000000e+02,5.260000000000000000e+02,4.370000000000000000e+02
1.800000000000000000e+01,4.920000000000000000e+02,5.280000000000000000e+02,4.380000000000000000e+02
1.900000000000000000e+01,4.880000000000000000e+02,5.240000000000000000e+02,4.330000000000000000e+02
2.000000000000000000e+01,4.880000000000000000e+02,5.230000000000000000e+02,4.350000000000000000e+02
2.100000000000000000e+01,nan,5.280000000000000000e+02,4.350000000000000000e+02
2.200000000000000000e+01,nan,5.230000000000000000e+02,4.380000000000000000e+02
2.300000000000000000e+01,nan,5.190000000000000000e+02,4.360000000000000000e+02
2.400000000000000000e+01,nan,5.230000000000000000e+02,4.340000000000000000e+02
2.500000000000000000e+01,nan,5.200000000000000000e+02,4.310000000000000000e+02
2.600000000000000000e+01,nan,5.200000000000000000e+02,4.350000000000000000e+02
2.700000000000000000e+01,nan,5.190000000000000000e+02,4.340000000000000000e+02
2.800000000000000000e+01,nan,5.210000000000000000e+02,4.320000000000000000e+02
2.900000000000000000e+01,nan,5.210000000000000000e+02,4.330000000000000000e+02
3.000000000000000000e+01,nan,5.160000000000000000e+02,4.280000000000000000e+02
3.100000000000000000e+01,nan,5.200000000000000000e+02,4.290000000000000000e+02
3.200000000000000000e+01,nan,5.210000000000000000e+02,4.270000000000000000e+02
3.300000000000000000e+01,nan,5.180000000000000000e+02,4.290000000000000000e+02
3.400000000000000000e+01,nan,5.230000000000000000e+02,4.240000000000000000e+02
3.500000000000000000e+01,nan,5.180000000000000000e+02,4.270000000000000000e+02
3.600000000000000000e+01,nan,5.190000000000000000e+02,4.270000000000000000e+02
3.700000000000000000e+01,nan,5.230000000000000000e+02,4.230000000000000000e+02
3.800000000000000000e+01,nan,5.200000000000000000e+02,4.250000000000000000e+02
3.900000000000000000e+01,nan,5.220000000000000000e+02,4.260000000000000000e+02
4.000000000000000000e+01,nan,5.250000000000000000e+02,4.230000000000000000e+02
4.100000000000000000e+01,nan,5.240000000000000000e+02,4.270000000000000000e+02
4.200000000000000000e+01,nan,5.240000000000000000e+02,4.240000000000000000e+02
4.300000000000000000e+01,nan,5.260000000000000000e+02,4.240000000000000000e+02
4.400000000000000000e+01,nan,5.220000000000000000e+02,4.230000000000000000e+02
4.500000000000000000e+01,nan,5.240000000000000000e+02,4.220000000000000000e+02
4.600000000000000000e+01,nan,5.250000000000000000e+02,4.210000000000000000e+02
4.700000000000000000e+01,nan,5.240000000000000000e+02,4.200000000000000000e+02
4.800000000000000000e+01,nan,5.280000000000000000e+02,4.140000000000000000e+02
4.900000000000000000e+01,nan,5.230000000000000000e+02,4.150000000000000000e+02
5.000000000000000000e+01,nan,5.300000000000000000e+02,4.120000000000000000e+02
5.100000000000000000e+01,nan,5.310000000000000000e+02,4.120000000000000000e+02
5.200000000000000000e+01,nan,5.320000000000000000e+02,4.140000000000000000e+02
5.300000000000000000e+01,nan,nan,4.110000000000000000e+02
5.400000000000000000e+01,nan,nan,4.110000000000000000e+02
5.500000000000000000e+01,nan,nan,4.130000000000000000e+02
5.600000000000000000e+01,nan,nan,4.110000000000000000e+02
5.700000000000000000e+01,nan,nan,4.050000000000000000e+02
5.800000000000000000e+01,nan,nan,4.050000000000000000e+02
