0.000000000000000000e+00,4.750000000000000000e+02,3.180000000000000000e+02,1.980000000000000000e+02,3.160000000000000000e+02,nan
1.000000000000000000e+00,4.770000000000000000e+02,3.180000000000000000e+02,1.990000000000000000e+02,3.170000000000000000e+02,nan
2.000000000000000000e+00,4.720000000000000000e+02,3.190000000000000000e+02,1.960000000000000000e+02,3.160000000000000000e+02,nan
3.000000000000000000e+00,4.720000000000000000e+02,3.150000000000000000e+02,1.950000000000000000e+02,3.140000000000000000e+02,nan
4.000000000000000000e+00,4.690000000000000000e+02,3.120000000000000000e+02,1.960000000000000000e+02,3.130000000000000000e+02,nan
5.000000000000000000e+00,4.610000000000000000e+02,3.100000000000000000e+02,1.980000000000000000e+02,3.150000000000000000e+02,nan
6.000000000000000000e+00,4.620000000000000000e+02,3.070000000000000000e+02,1.940000000000000000e+02,3.130000000000000000e+02,nan
7.000000000000000000e+00,4.590000000000000000e+02,3.080000000000000000e+02,1.920000000000000000e+02,3.140000000000000000e+02,nan
8.000000000000000000e+00,4.560000000000000000e+02,3.040000000000000000e+02,1.920000000000000000e+02,3.130000000000000000e+02,nan
9.000000000000000000e+00,4.560000000000000000e+02,3.020000000000000000e+02,1.900000000000000000e+02,3.130000000000000000e+02,nan
1.000000000000000000e+01,4.580000000000000000e+02,2.990000000000000000e+02,1.910000000000000000e+02,3.140000000000000000e+02,nan
1.100000000000000000e+01,4.520000000000000000e+02,2.950000000000000000e+02,1.880000000000000000e+02,3.150000000000000000e+02,nan
1.200000000000000000e+01,4.500000000000000000e+02,2.920000000000000000e+02,1.860000000000000000e+02,3.060000000000000000e+02,nan
1.300000000000000000e+01,4.460000000000000000e+02,2.920000000000000000e+02,1.870000000000000000e+02,3.060000000000000000e+02,nan
1.400000000000000000e+01,4.440000000000000000e+02,2.870000000000000000e+02,1.870000000000000000e+02,3.090000000000000000e+02,nan
1.500000000000000000e+01,4.420000000000000000e+02,2.850000000000000000e+02,1.830000000000000000e+02,3.080000000000000000e+02,nan
1.600000000000000000e+01,4.340000000000000000e+02,2.830000000000000000e+02,1.820000000000000000e+02,3.060000000000000000e+02,nan
1.700000000000000000e+01,4.360000000000000000e+02,2.800000000000000000e+02,1.810000000000000000e+02,3.030000000000000000e+02,nan
1.800000000000000000e+01,4.330000000000000000e+02,2.750000000000000000e+02,1.780000000000000000e+02,3.050000000000000000e+02,nan
1.900000000000000000e+01,4.370000000000000000e+02,2.770000000000000000e+02,1.790000000000000000e+02,3.040000000000000000e+02,nan
