0.000000000000000000e+00,4.950000000000000000e+02,4.530000000000000000e+02,3.240000000000000000e+02,5.310000000000000000e+02,nan,3.780000000000000000e+02,nan,4.650000000000000000e+02,3.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.880000000000000000e+02,4.480000000000000000e+02,3.200000000000000000e+02,5.250000000000000000e+02,nan,3.710000000000000000e+02,nan,4.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.860000000000000000e+02,4.460000000000000000e+02,3.180000000000000000e+02,5.290000000000000000e+02,nan,3.750000000000000000e+02,nan,4.690000000000000000e+02,nan,3.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,4.820000000000000000e+02,4.430000000000000000e+02,3.220000000000000000e+02,5.300000000000000000e+02,nan,3.750000000000000000e+02,nan,4.680000000000000000e+02,nan,nan,3.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,4.750000000000000000e+02,4.430000000000000000e+02,3.200000000000000000e+02,5.310000000000000000e+02,nan,3.750000000000000000e+02,nan,4.680000000000000000e+02,nan,nan,3.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.760000000000000000e+02,4.420000000000000000e+02,3.270000000000000000e+02,5.250000000000000000e+02,nan,3.790000000000000000e+02,nan,4.720000000000000000e+02,nan,nan,3.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.730000000000000000e+02,4.360000000000000000e+02,3.190000000000000000e+02,5.280000000000000000e+02,nan,3.690000000000000000e+02,nan,4.720000000000000000e+02,nan,nan,3.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,4.650000000000000000e+02,4.320000000000000000e+02,3.190000000000000000e+02,5.210000000000000000e+02,nan,3.760000000000000000e+02,nan,4.730000000000000000e+02,nan,nan,3.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,4.650000000000000000e+02,4.280000000000000000e+02,3.160000000000000000e+02,5.260000000000000000e+02,nan,3.750000000000000000e+02,nan,4.740000000000000000e+02,nan,nan,2.870000000000000000e+02,2.660000000000000000e+02,3.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,4.580000000000000000e+02,4.190000000000000000e+02,3.120000000000000000e+02,5.250000000000000000e+02,nan,3.770000000000000000e+02,nan,4.760000000000000000e+02,nan,nan,2.860000000000000000e+02,2.650000000000000000e+02,nan,3.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,4.540000000000000000e+02,4.170000000000000000e+02,3.100000000000000000e+02,5.230000000000000000e+02,nan,3.750000000000000000e+02,nan,4.710000000000000000e+02,nan,nan,2.830000000000000000e+02,2.630000000000000000e+02,nan,3.130000000000000000e+02,4.720000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,4.480000000000000000e+02,4.180000000000000000e+02,3.090000000000000000e+02,5.210000000000000000e+02,nan,3.780000000000000000e+02,nan,4.720000000000000000e+02,nan,nan,2.840000000000000000e+02,2.570000000000000000e+02,nan,3.060000000000000000e+02,4.740000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,4.440000000000000000e+02,4.180000000000000000e+02,3.070000000000000000e+02,5.200000000000000000e+02,nan,3.820000000000000000e+02,nan,4.770000000000000000e+02,nan,nan,2.870000000000000000e+02,2.590000000000000000e+02,nan,3.090000000000000000e+02,4.740000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,4.400000000000000000e+02,4.140000000000000000e+02,3.110000000000000000e+02,5.160000000000000000e+02,nan,3.810000000000000000e+02,nan,4.780000000000000000e+02,nan,nan,2.910000000000000000e+02,2.510000000000000000e+02,nan,3.110000000000000000e+02,4.700000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
