0.000000000000000000e+00,1.630000000000000000e+02,1.760000000000000000e+02,2.590000000000000000e+02,4.590000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.640000000000000000e+02,1.740000000000000000e+02,2.630000000000000000e+02,4.640000000000000000e+02,2.830000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,1.670000000000000000e+02,1.750000000000000000e+02,2.640000000000000000e+02,4.640000000000000000e+02,2.840000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,1.690000000000000000e+02,1.770000000000000000e+02,2.600000000000000000e+02,4.670000000000000000e+02,2.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,1.710000000000000000e+02,1.770000000000000000e+02,2.560000000000000000e+02,4.690000000000000000e+02,2.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,1.740000000000000000e+02,1.800000000000000000e+02,2.490000000000000000e+02,4.700000000000000000e+02,2.880000000000000000e+02,4.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,1.760000000000000000e+02,nan,2.480000000000000000e+02,4.710000000000000000e+02,2.880000000000000000e+02,4.240000000000000000e+02,1.190000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,1.780000000000000000e+02,nan,2.430000000000000000e+02,4.740000000000000000e+02,2.910000000000000000e+02,4.330000000000000000e+02,1.190000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,1.800000000000000000e+02,nan,2.400000000000000000e+02,4.760000000000000000e+02,2.920000000000000000e+02,4.350000000000000000e+02,1.230000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,1.850000000000000000e+02,nan,2.360000000000000000e+02,4.780000000000000000e+02,2.950000000000000000e+02,4.360000000000000000e+02,1.210000000000000000e+02,4.770000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
