1.000000000000000000e+01,3.750000000000000000e+02,4.610000000000000000e+02,nan,2.530000000000000000e+02,nan,nan,nan,5.490000000000000000e+02,nan,nan,nan,3.270000000000000000e+02,3.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,3.720000000000000000e+02,4.630000000000000000e+02,nan,2.570000000000000000e+02,nan,nan,nan,5.460000000000000000e+02,nan,nan,nan,3.320000000000000000e+02,nan,5.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,3.740000000000000000e+02,4.650000000000000000e+02,nan,2.590000000000000000e+02,nan,nan,nan,5.390000000000000000e+02,nan,nan,nan,nan,nan,5.620000000000000000e+02,2.320000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,3.700000000000000000e+02,4.650000000000000000e+02,nan,2.580000000000000000e+02,nan,nan,nan,5.410000000000000000e+02,nan,nan,nan,nan,nan,5.610000000000000000e+02,2.340000000000000000e+02,3.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,3.650000000000000000e+02,4.660000000000000000e+02,nan,nan,nan,nan,nan,5.370000000000000000e+02,nan,nan,nan,nan,nan,5.610000000000000000e+02,2.270000000000000000e+02,3.450000000000000000e+02,3.230000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,3.630000000000000000e+02,4.660000000000000000e+02,nan,nan,nan,nan,nan,5.340000000000000000e+02,nan,nan,nan,nan,nan,5.580000000000000000e+02,2.270000000000000000e+02,3.520000000000000000e+02,nan,3.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,3.610000000000000000e+02,4.680000000000000000e+02,nan,nan,nan,nan,nan,5.330000000000000000e+02,nan,nan,nan,nan,nan,5.530000000000000000e+02,2.270000000000000000e+02,3.510000000000000000e+02,nan,nan,3.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,3.590000000000000000e+02,4.710000000000000000e+02,nan,nan,nan,nan,nan,5.330000000000000000e+02,nan,nan,nan,nan,nan,5.490000000000000000e+02,2.260000000000000000e+02,3.540000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,3.580000000000000000e+02,4.730000000000000000e+02,nan,nan,nan,nan,nan,5.490000000000000000e+02,nan,nan,nan,nan,nan,nan,2.330000000000000000e+02,3.470000000000000000e+02,nan,nan,nan,3.260000000000000000e+02,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,3.580000000000000000e+02,4.740000000000000000e+02,nan,nan,nan,nan,nan,5.450000000000000000e+02,nan,nan,nan,nan,nan,nan,2.260000000000000000e+02,3.500000000000000000e+02,nan,nan,nan,3.280000000000000000e+02,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,3.550000000000000000e+02,4.740000000000000000e+02,nan,nan,nan,nan,nan,5.430000000000000000e+02,nan,nan,nan,nan,nan,nan,2.260000000000000000e+02,3.540000000000000000e+02,nan,nan,nan,nan,5.520000000000000000e+02,nan,nan,nan,nan,nan
2.100000000000000000e+01,3.480000000000000000e+02,4.750000000000000000e+02,nan,nan,nan,nan,nan,5.410000000000000000e+02,nan,nan,nan,nan,nan,nan,2.250000000000000000e+02,3.510000000000000000e+02,nan,nan,nan,nan,5.500000000000000000e+02,3.340000000000000000e+02,nan,nan,nan,nan
2.200000000000000000e+01,3.470000000000000000e+02,4.770000000000000000e+02,nan,nan,nan,nan,nan,5.410000000000000000e+02,nan,nan,nan,nan,nan,nan,2.270000000000000000e+02,3.600000000000000000e+02,nan,nan,nan,nan,5.440000000000000000e+02,3.370000000000000000e+02,nan,nan,nan,nan
2.300000000000000000e+01,3.460000000000000000e+02,4.780000000000000000e+02,nan,nan,nan,nan,nan,5.400000000000000000e+02,nan,nan,nan,nan,nan,nan,2.200000000000000000e+02,3.560000000000000000e+02,nan,nan,nan,nan,5.410000000000000000e+02,3.370000000000000000e+02,nan,nan,nan,nan
2.400000000000000000e+01,3.420000000000000000e+02,4.780000000000000000e+02,nan,nan,nan,nan,nan,5.380000000000000000e+02,nan,nan,nan,nan,nan,nan,2.220000000000000000e+02,3.640000000000000000e+02,nan,nan,nan,nan,5.380000000000000000e+02,3.330000000000000000e+02,nan,nan,nan,nan
2.500000000000000000e+01,3.400000000000000000e+02,4.790000000000000000e+02,nan,nan,nan,nan,nan,5.320000000000000000e+02,nan,nan,nan,nan,nan,nan,2.210000000000000000e+02,3.600000000000000000e+02,nan,nan,nan,nan,5.410000000000000000e+02,3.370000000000000000e+02,nan,nan,nan,nan
2.600000000000000000e+01,3.420000000000000000e+02,4.810000000000000000e+02,nan,nan,nan,nan,nan,5.310000000000000000e+02,nan,nan,nan,nan,nan,nan,2.200000000000000000e+02,3.620000000000000000e+02,nan,nan,nan,nan,5.380000000000000000e+02,3.340000000000000000e+02,nan,nan,nan,nan
2.700000000000000000e+01,3.370000000000000000e+02,4.830000000000000000e+02,nan,nan,nan,nan,nan,5.340000000000000000e+02,nan,nan,nan,nan,nan,nan,2.230000000000000000e+02,3.620000000000000000e+02,nan,nan,nan,nan,5.340000000000000000e+02,3.370000000000000000e+02,nan,nan,nan,nan
2.800000000000000000e+01,3.330000000000000000e+02,4.830000000000000000e+02,nan,nan,nan,nan,nan,5.290000000000000000e+02,nan,nan,nan,nan,nan,nan,2.210000000000000000e+02,3.600000000000000000e+02,nan,nan,nan,nan,5.340000000000000000e+02,3.350000000000000000e+02,nan,nan,nan,nan
2.900000000000000000e+01,3.340000000000000000e+02,4.840000000000000000e+02,nan,nan,nan,nan,nan,5.290000000000000000e+02,nan,nan,nan,nan,nan,nan,2.200000000000000000e+02,3.660000000000000000e+02,nan,nan,nan,nan,5.310000000000000000e+02,3.320000000000000000e+02,5.720000000000000000e+02,nan,nan,nan
3.000000000000000000e+01,3.310000000000000000e+02,4.870000000000000000e+02,nan,nan,nan,nan,nan,5.240000000000000000e+02,nan,nan,nan,nan,nan,nan,2.170000000000000000e+02,3.690000000000000000e+02,nan,nan,nan,nan,5.300000000000000000e+02,3.310000000000000000e+02,5.710000000000000000e+02,nan,nan,nan
3.100000000000000000e+01,3.270000000000000000e+02,4.840000000000000000e+02,nan,nan,nan,nan,nan,5.240000000000000000e+02,nan,nan,nan,nan,nan,nan,2.180000000000000000e+02,3.700000000000000000e+02,nan,nan,nan,nan,5.280000000000000000e+02,3.320000000000000000e+02,5.690000000000000000e+02,nan,nan,nan
3.200000000000000000e+01,3.290000000000000000e+02,4.820000000000000000e+02,nan,nan,nan,nan,nan,5.250000000000000000e+02,nan,nan,nan,nan,nan,nan,2.170000000000000000e+02,nan,nan,nan,nan,nan,5.250000000000000000e+02,nan,5.640000000000000000e+02,nan,nan,nan
3.300000000000000000e+01,3.300000000000000000e+02,4.860000000000000000e+02,nan,nan,nan,nan,nan,5.220000000000000000e+02,nan,nan,nan,nan,nan,nan,2.180000000000000000e+02,nan,nan,nan,nan,nan,5.240000000000000000e+02,nan,5.620000000000000000e+02,nan,nan,nan
3.400000000000000000e+01,3.240000000000000000e+02,4.860000000000000000e+02,nan,nan,nan,nan,nan,5.190000000000000000e+02,nan,nan,nan,nan,nan,nan,2.150000000000000000e+02,nan,nan,nan,nan,nan,5.190000000000000000e+02,nan,5.640000000000000000e+02,nan,nan,nan
3.500000000000000000e+01,3.250000000000000000e+02,4.880000000000000000e+02,nan,nan,nan,nan,nan,5.160000000000000000e+02,nan,nan,nan,nan,nan,nan,2.150000000000000000e+02,nan,nan,nan,nan,nan,5.160000000000000000e+02,nan,5.610000000000000000e+02,nan,nan,nan
3.600000000000000000e+01,3.220000000000000000e+02,4.880000000000000000e+02,nan,nan,nan,nan,nan,5.120000000000000000e+02,nan,nan,nan,nan,nan,nan,2.160000000000000000e+02,nan,nan,nan,nan,nan,5.170000000000000000e+02,nan,5.600000000000000000e+02,nan,nan,nan
3.700000000000000000e+01,3.180000000000000000e+02,4.890000000000000000e+02,nan,nan,nan,nan,nan,5.120000000000000000e+02,nan,nan,nan,nan,nan,nan,2.150000000000000000e+02,nan,nan,nan,nan,nan,5.150000000000000000e+02,nan,5.500000000000000000e+02,nan,nan,nan
3.800000000000000000e+01,3.170000000000000000e+02,4.880000000000000000e+02,nan,nan,nan,nan,nan,5.130000000000000000e+02,nan,nan,nan,nan,nan,nan,2.140000000000000000e+02,nan,nan,nan,nan,nan,5.080000000000000000e+02,nan,5.540000000000000000e+02,3.950000000000000000e+02,nan,nan
3.900000000000000000e+01,3.140000000000000000e+02,4.910000000000000000e+02,nan,nan,nan,nan,nan,5.090000000000000000e+02,nan,nan,nan,nan,nan,nan,2.140000000000000000e+02,nan,nan,nan,nan,nan,5.050000000000000000e+02,nan,5.480000000000000000e+02,3.930000000000000000e+02,nan,nan
4.000000000000000000e+01,3.150000000000000000e+02,4.890000000000000000e+02,nan,nan,nan,nan,nan,5.050000000000000000e+02,nan,nan,nan,nan,nan,nan,2.140000000000000000e+02,nan,nan,nan,nan,nan,5.040000000000000000e+02,nan,5.440000000000000000e+02,3.890000000000000000e+02,nan,nan
4.100000000000000000e+01,3.150000000000000000e+02,4.900000000000000000e+02,nan,nan,nan,nan,nan,5.010000000000000000e+02,nan,nan,nan,nan,nan,nan,2.130000000000000000e+02,nan,nan,nan,nan,nan,5.020000000000000000e+02,nan,5.420000000000000000e+02,3.880000000000000000e+02,nan,nan
4.200000000000000000e+01,3.110000000000000000e+02,4.890000000000000000e+02,nan,nan,nan,nan,nan,5.070000000000000000e+02,nan,nan,nan,nan,nan,nan,2.070000000000000000e+02,nan,nan,nan,nan,nan,4.970000000000000000e+02,nan,5.430000000000000000e+02,3.830000000000000000e+02,nan,nan
4.300000000000000000e+01,3.080000000000000000e+02,4.890000000000000000e+02,nan,nan,nan,nan,nan,5.000000000000000000e+02,nan,nan,nan,nan,nan,nan,2.120000000000000000e+02,nan,nan,nan,nan,nan,4.940000000000000000e+02,nan,5.390000000000000000e+02,3.820000000000000000e+02,nan,nan
4.400000000000000000e+01,3.060000000000000000e+02,4.870000000000000000e+02,nan,nan,nan,nan,nan,5.050000000000000000e+02,nan,nan,nan,nan,nan,nan,2.120000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.410000000000000000e+02,3.750000000000000000e+02,nan,nan
4.500000000000000000e+01,3.050000000000000000e+02,4.870000000000000000e+02,nan,nan,nan,nan,nan,5.010000000000000000e+02,nan,nan,nan,nan,nan,nan,2.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.370000000000000000e+02,3.750000000000000000e+02,nan,nan
4.600000000000000000e+01,3.040000000000000000e+02,4.890000000000000000e+02,nan,nan,nan,nan,nan,4.930000000000000000e+02,nan,nan,nan,nan,nan,nan,2.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.380000000000000000e+02,3.740000000000000000e+02,nan,nan
4.700000000000000000e+01,nan,4.890000000000000000e+02,nan,nan,nan,nan,nan,4.930000000000000000e+02,nan,nan,nan,nan,nan,nan,2.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.350000000000000000e+02,3.740000000000000000e+02,nan,nan
4.800000000000000000e+01,nan,4.830000000000000000e+02,nan,nan,nan,nan,nan,4.930000000000000000e+02,nan,nan,nan,nan,nan,nan,2.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.300000000000000000e+02,3.710000000000000000e+02,nan,nan
4.900000000000000000e+01,nan,4.830000000000000000e+02,nan,nan,nan,nan,nan,4.960000000000000000e+02,nan,nan,nan,nan,nan,nan,2.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.340000000000000000e+02,3.690000000000000000e+02,nan,nan
5.000000000000000000e+01,nan,4.820000000000000000e+02,nan,nan,nan,nan,nan,4.940000000000000000e+02,nan,nan,nan,nan,nan,nan,2.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.330000000000000000e+02,3.640000000000000000e+02,nan,nan
5.100000000000000000e+01,nan,4.800000000000000000e+02,nan,nan,nan,nan,nan,4.930000000000000000e+02,nan,nan,nan,nan,nan,nan,2.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.340000000000000000e+02,3.640000000000000000e+02,2.800000000000000000e+02,nan
5.200000000000000000e+01,nan,4.830000000000000000e+02,nan,nan,nan,nan,nan,4.850000000000000000e+02,nan,nan,nan,nan,nan,nan,2.030000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.300000000000000000e+02,3.640000000000000000e+02,2.740000000000000000e+02,5.080000000000000000e+02
5.300000000000000000e+01,nan,4.850000000000000000e+02,nan,nan,nan,nan,nan,4.890000000000000000e+02,nan,nan,nan,nan,nan,nan,2.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.300000000000000000e+02,3.620000000000000000e+02,2.730000000000000000e+02,5.070000000000000000e+02
5.400000000000000000e+01,nan,5.050000000000000000e+02,nan,nan,nan,nan,nan,4.870000000000000000e+02,nan,nan,nan,nan,nan,nan,2.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.330000000000000000e+02,3.580000000000000000e+02,2.730000000000000000e+02,nan
5.500000000000000000e+01,nan,4.830000000000000000e+02,nan,nan,nan,nan,nan,4.840000000000000000e+02,nan,nan,nan,nan,nan,nan,2.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.320000000000000000e+02,3.560000000000000000e+02,2.710000000000000000e+02,nan
5.600000000000000000e+01,nan,4.830000000000000000e+02,nan,nan,nan,nan,nan,4.870000000000000000e+02,nan,nan,nan,nan,nan,nan,2.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.290000000000000000e+02,3.540000000000000000e+02,2.690000000000000000e+02,nan
5.700000000000000000e+01,nan,4.820000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.280000000000000000e+02,3.540000000000000000e+02,2.640000000000000000e+02,nan
5.800000000000000000e+01,nan,4.860000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,5.270000000000000000e+02,3.510000000000000000e+02,2.670000000000000000e+02,nan
