0.000000000000000000e+00,2.680000000000000000e+02,3.470000000000000000e+02,3.980000000000000000e+02,4.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,2.700000000000000000e+02,3.460000000000000000e+02,3.990000000000000000e+02,4.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,2.710000000000000000e+02,3.480000000000000000e+02,3.990000000000000000e+02,4.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,2.700000000000000000e+02,3.510000000000000000e+02,3.990000000000000000e+02,4.130000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,2.780000000000000000e+02,3.510000000000000000e+02,4.090000000000000000e+02,4.130000000000000000e+02,3.110000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,2.750000000000000000e+02,3.540000000000000000e+02,4.050000000000000000e+02,4.110000000000000000e+02,3.110000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,2.790000000000000000e+02,3.530000000000000000e+02,4.090000000000000000e+02,4.160000000000000000e+02,3.130000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,2.800000000000000000e+02,3.550000000000000000e+02,4.080000000000000000e+02,4.130000000000000000e+02,3.120000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,2.790000000000000000e+02,3.570000000000000000e+02,4.150000000000000000e+02,4.150000000000000000e+02,3.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,2.850000000000000000e+02,3.590000000000000000e+02,4.160000000000000000e+02,4.100000000000000000e+02,3.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
