0.000000000000000000e+00,4.670000000000000000e+02,5.290000000000000000e+02,4.930000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.700000000000000000e+02,5.270000000000000000e+02,4.910000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.650000000000000000e+02,5.220000000000000000e+02,4.850000000000000000e+02,2.940000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,4.590000000000000000e+02,5.220000000000000000e+02,4.930000000000000000e+02,2.940000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,4.570000000000000000e+02,5.200000000000000000e+02,4.870000000000000000e+02,2.930000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.540000000000000000e+02,5.170000000000000000e+02,4.900000000000000000e+02,2.900000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.490000000000000000e+02,5.170000000000000000e+02,4.850000000000000000e+02,2.940000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,4.460000000000000000e+02,5.120000000000000000e+02,4.830000000000000000e+02,2.910000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,4.430000000000000000e+02,5.120000000000000000e+02,4.800000000000000000e+02,2.900000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,4.350000000000000000e+02,5.100000000000000000e+02,4.820000000000000000e+02,2.900000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,4.380000000000000000e+02,5.090000000000000000e+02,4.800000000000000000e+02,2.890000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,4.310000000000000000e+02,5.060000000000000000e+02,4.740000000000000000e+02,2.880000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,4.310000000000000000e+02,5.040000000000000000e+02,4.760000000000000000e+02,2.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,4.280000000000000000e+02,5.030000000000000000e+02,4.800000000000000000e+02,2.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,4.260000000000000000e+02,5.050000000000000000e+02,4.760000000000000000e+02,2.840000000000000000e+02,4.730000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,4.220000000000000000e+02,5.060000000000000000e+02,4.730000000000000000e+02,2.860000000000000000e+02,4.720000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,4.170000000000000000e+02,4.980000000000000000e+02,4.790000000000000000e+02,2.840000000000000000e+02,4.700000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,4.170000000000000000e+02,4.990000000000000000e+02,4.750000000000000000e+02,2.850000000000000000e+02,4.720000000000000000e+02,5.820000000000000000e+02,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,4.140000000000000000e+02,4.970000000000000000e+02,4.750000000000000000e+02,2.840000000000000000e+02,4.720000000000000000e+02,5.800000000000000000e+02,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,4.120000000000000000e+02,4.960000000000000000e+02,4.780000000000000000e+02,2.840000000000000000e+02,4.710000000000000000e+02,5.770000000000000000e+02,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,4.120000000000000000e+02,4.940000000000000000e+02,4.750000000000000000e+02,2.850000000000000000e+02,4.710000000000000000e+02,5.760000000000000000e+02,nan,nan,nan,nan,nan,nan
