0.000000000000000000e+00,4.510000000000000000e+02,4.920000000000000000e+02,5.180000000000000000e+02,5.160000000000000000e+02,4.860000000000000000e+02,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.440000000000000000e+02,4.920000000000000000e+02,5.190000000000000000e+02,5.050000000000000000e+02,4.870000000000000000e+02,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.420000000000000000e+02,4.900000000000000000e+02,5.190000000000000000e+02,5.040000000000000000e+02,4.890000000000000000e+02,nan,nan,nan,nan,nan
3.000000000000000000e+00,4.370000000000000000e+02,4.920000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,nan,4.820000000000000000e+02,nan,nan,nan,nan
4.000000000000000000e+00,4.400000000000000000e+02,4.980000000000000000e+02,5.250000000000000000e+02,4.890000000000000000e+02,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.340000000000000000e+02,4.990000000000000000e+02,5.270000000000000000e+02,4.760000000000000000e+02,nan,nan,4.790000000000000000e+02,nan,nan,nan
6.000000000000000000e+00,4.290000000000000000e+02,5.040000000000000000e+02,5.270000000000000000e+02,4.750000000000000000e+02,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,4.300000000000000000e+02,5.040000000000000000e+02,5.290000000000000000e+02,4.710000000000000000e+02,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,4.290000000000000000e+02,5.050000000000000000e+02,5.320000000000000000e+02,4.640000000000000000e+02,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,4.220000000000000000e+02,5.070000000000000000e+02,5.350000000000000000e+02,4.530000000000000000e+02,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,4.210000000000000000e+02,nan,5.360000000000000000e+02,4.490000000000000000e+02,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,4.210000000000000000e+02,nan,5.410000000000000000e+02,4.410000000000000000e+02,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,4.180000000000000000e+02,nan,5.430000000000000000e+02,4.380000000000000000e+02,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,4.080000000000000000e+02,nan,5.450000000000000000e+02,4.250000000000000000e+02,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,4.120000000000000000e+02,nan,5.470000000000000000e+02,4.170000000000000000e+02,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,4.060000000000000000e+02,nan,5.460000000000000000e+02,4.050000000000000000e+02,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,4.050000000000000000e+02,nan,5.500000000000000000e+02,4.100000000000000000e+02,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,4.050000000000000000e+02,nan,5.510000000000000000e+02,4.070000000000000000e+02,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,3.990000000000000000e+02,nan,5.550000000000000000e+02,3.970000000000000000e+02,nan,nan,nan,4.580000000000000000e+02,nan,nan
1.900000000000000000e+01,3.970000000000000000e+02,nan,5.570000000000000000e+02,3.880000000000000000e+02,nan,nan,nan,4.630000000000000000e+02,nan,nan
2.000000000000000000e+01,4.000000000000000000e+02,nan,nan,3.790000000000000000e+02,nan,nan,nan,4.590000000000000000e+02,nan,nan
2.100000000000000000e+01,3.910000000000000000e+02,nan,nan,3.760000000000000000e+02,nan,nan,nan,4.570000000000000000e+02,nan,nan
2.200000000000000000e+01,3.910000000000000000e+02,nan,nan,3.670000000000000000e+02,nan,nan,nan,4.550000000000000000e+02,nan,nan
2.300000000000000000e+01,3.870000000000000000e+02,nan,nan,3.610000000000000000e+02,nan,nan,nan,4.580000000000000000e+02,2.560000000000000000e+02,nan
2.400000000000000000e+01,3.830000000000000000e+02,nan,nan,3.560000000000000000e+02,nan,nan,nan,4.550000000000000000e+02,2.600000000000000000e+02,nan
2.500000000000000000e+01,3.800000000000000000e+02,nan,nan,3.500000000000000000e+02,nan,nan,nan,4.520000000000000000e+02,2.580000000000000000e+02,nan
2.600000000000000000e+01,3.820000000000000000e+02,nan,nan,3.430000000000000000e+02,nan,nan,nan,4.450000000000000000e+02,2.600000000000000000e+02,nan
2.700000000000000000e+01,3.790000000000000000e+02,nan,nan,3.390000000000000000e+02,nan,nan,nan,4.460000000000000000e+02,2.590000000000000000e+02,nan
2.800000000000000000e+01,3.730000000000000000e+02,nan,nan,3.240000000000000000e+02,nan,nan,nan,4.450000000000000000e+02,2.660000000000000000e+02,nan
2.900000000000000000e+01,3.690000000000000000e+02,nan,nan,3.220000000000000000e+02,nan,nan,nan,4.420000000000000000e+02,2.660000000000000000e+02,nan
3.000000000000000000e+01,3.670000000000000000e+02,nan,nan,3.160000000000000000e+02,nan,nan,nan,4.340000000000000000e+02,2.610000000000000000e+02,nan
3.100000000000000000e+01,3.690000000000000000e+02,nan,nan,3.140000000000000000e+02,nan,nan,nan,4.370000000000000000e+02,2.660000000000000000e+02,nan
3.200000000000000000e+01,3.630000000000000000e+02,nan,nan,3.030000000000000000e+02,nan,nan,nan,4.380000000000000000e+02,2.700000000000000000e+02,nan
3.300000000000000000e+01,3.550000000000000000e+02,nan,nan,2.940000000000000000e+02,nan,nan,nan,4.350000000000000000e+02,2.710000000000000000e+02,nan
3.400000000000000000e+01,3.570000000000000000e+02,nan,nan,2.840000000000000000e+02,nan,nan,nan,4.330000000000000000e+02,2.730000000000000000e+02,nan
3.500000000000000000e+01,3.570000000000000000e+02,nan,nan,2.830000000000000000e+02,nan,nan,nan,4.320000000000000000e+02,2.720000000000000000e+02,nan
3.600000000000000000e+01,3.490000000000000000e+02,nan,nan,2.730000000000000000e+02,nan,nan,nan,4.290000000000000000e+02,2.730000000000000000e+02,nan
3.700000000000000000e+01,3.470000000000000000e+02,nan,nan,2.710000000000000000e+02,nan,nan,nan,4.260000000000000000e+02,2.730000000000000000e+02,nan
3.800000000000000000e+01,3.430000000000000000e+02,nan,nan,2.610000000000000000e+02,nan,nan,nan,4.290000000000000000e+02,2.770000000000000000e+02,nan
3.900000000000000000e+01,3.460000000000000000e+02,nan,nan,2.540000000000000000e+02,nan,nan,nan,4.260000000000000000e+02,2.780000000000000000e+02,nan
4.000000000000000000e+01,3.410000000000000000e+02,nan,nan,2.490000000000000000e+02,nan,nan,nan,4.240000000000000000e+02,2.790000000000000000e+02,nan
4.100000000000000000e+01,3.400000000000000000e+02,nan,nan,2.380000000000000000e+02,nan,nan,nan,4.190000000000000000e+02,2.810000000000000000e+02,nan
4.200000000000000000e+01,3.350000000000000000e+02,nan,nan,2.350000000000000000e+02,nan,nan,nan,4.200000000000000000e+02,2.820000000000000000e+02,nan
4.300000000000000000e+01,3.330000000000000000e+02,nan,nan,2.240000000000000000e+02,nan,nan,nan,4.150000000000000000e+02,2.840000000000000000e+02,nan
4.400000000000000000e+01,3.290000000000000000e+02,nan,nan,2.190000000000000000e+02,nan,nan,nan,4.120000000000000000e+02,2.840000000000000000e+02,nan
4.500000000000000000e+01,3.250000000000000000e+02,nan,nan,2.160000000000000000e+02,nan,nan,nan,4.120000000000000000e+02,2.880000000000000000e+02,nan
4.600000000000000000e+01,3.210000000000000000e+02,nan,nan,2.110000000000000000e+02,nan,nan,nan,4.110000000000000000e+02,2.940000000000000000e+02,nan
4.700000000000000000e+01,3.230000000000000000e+02,nan,nan,2.020000000000000000e+02,nan,nan,nan,4.120000000000000000e+02,2.930000000000000000e+02,nan
4.800000000000000000e+01,3.340000000000000000e+02,nan,nan,2.180000000000000000e+02,nan,nan,nan,4.170000000000000000e+02,2.920000000000000000e+02,nan
4.900000000000000000e+01,3.370000000000000000e+02,nan,nan,2.280000000000000000e+02,nan,nan,nan,4.220000000000000000e+02,3.010000000000000000e+02,nan
5.000000000000000000e+01,3.470000000000000000e+02,nan,nan,2.380000000000000000e+02,nan,nan,nan,4.320000000000000000e+02,3.030000000000000000e+02,nan
5.100000000000000000e+01,3.560000000000000000e+02,nan,nan,2.480000000000000000e+02,nan,nan,nan,4.350000000000000000e+02,3.040000000000000000e+02,5.130000000000000000e+02
5.200000000000000000e+01,3.620000000000000000e+02,nan,nan,2.640000000000000000e+02,nan,nan,nan,4.400000000000000000e+02,3.080000000000000000e+02,5.180000000000000000e+02
5.300000000000000000e+01,3.680000000000000000e+02,nan,nan,2.790000000000000000e+02,nan,nan,nan,4.460000000000000000e+02,nan,5.200000000000000000e+02
5.400000000000000000e+01,3.820000000000000000e+02,nan,nan,2.910000000000000000e+02,nan,nan,nan,4.540000000000000000e+02,nan,5.220000000000000000e+02
5.500000000000000000e+01,3.910000000000000000e+02,nan,nan,3.000000000000000000e+02,nan,nan,nan,4.570000000000000000e+02,nan,5.240000000000000000e+02
5.600000000000000000e+01,3.960000000000000000e+02,nan,nan,3.170000000000000000e+02,nan,nan,nan,4.690000000000000000e+02,nan,5.260000000000000000e+02
5.700000000000000000e+01,4.050000000000000000e+02,nan,nan,3.270000000000000000e+02,nan,nan,nan,4.710000000000000000e+02,nan,5.270000000000000000e+02
5.800000000000000000e+01,4.220000000000000000e+02,nan,nan,3.410000000000000000e+02,nan,nan,nan,4.770000000000000000e+02,nan,5.290000000000000000e+02
