2.900000000000000000e+01,2.030000000000000000e+02,1.890000000000000000e+02,4.240000000000000000e+02,3.170000000000000000e+02,nan,5.090000000000000000e+02,nan,nan,nan,nan,5.170000000000000000e+02,3.050000000000000000e+02,nan,nan,4.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,2.080000000000000000e+02,1.890000000000000000e+02,4.210000000000000000e+02,3.160000000000000000e+02,nan,5.120000000000000000e+02,nan,nan,nan,nan,5.190000000000000000e+02,3.050000000000000000e+02,nan,nan,4.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,2.100000000000000000e+02,nan,4.210000000000000000e+02,3.120000000000000000e+02,nan,5.110000000000000000e+02,nan,nan,nan,nan,5.230000000000000000e+02,3.070000000000000000e+02,nan,nan,4.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,2.100000000000000000e+02,nan,4.160000000000000000e+02,3.100000000000000000e+02,nan,5.150000000000000000e+02,nan,nan,nan,nan,5.250000000000000000e+02,3.060000000000000000e+02,nan,nan,4.390000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,2.120000000000000000e+02,nan,4.150000000000000000e+02,3.050000000000000000e+02,nan,5.200000000000000000e+02,nan,nan,nan,nan,5.270000000000000000e+02,3.040000000000000000e+02,nan,nan,4.410000000000000000e+02,nan,5.450000000000000000e+02,nan,nan,nan,nan,nan
3.400000000000000000e+01,2.150000000000000000e+02,nan,4.140000000000000000e+02,3.030000000000000000e+02,nan,5.190000000000000000e+02,nan,nan,nan,nan,5.360000000000000000e+02,3.010000000000000000e+02,nan,nan,4.430000000000000000e+02,nan,5.490000000000000000e+02,nan,nan,nan,nan,nan
3.500000000000000000e+01,2.180000000000000000e+02,nan,4.120000000000000000e+02,3.030000000000000000e+02,nan,5.210000000000000000e+02,nan,nan,nan,nan,5.330000000000000000e+02,3.020000000000000000e+02,nan,nan,4.480000000000000000e+02,nan,5.550000000000000000e+02,nan,nan,nan,nan,nan
3.600000000000000000e+01,2.150000000000000000e+02,nan,4.100000000000000000e+02,3.010000000000000000e+02,nan,5.240000000000000000e+02,nan,nan,nan,nan,5.410000000000000000e+02,3.040000000000000000e+02,nan,nan,4.520000000000000000e+02,nan,5.550000000000000000e+02,2.000000000000000000e+02,nan,nan,nan,nan
3.700000000000000000e+01,2.190000000000000000e+02,nan,4.140000000000000000e+02,2.920000000000000000e+02,nan,5.280000000000000000e+02,nan,nan,nan,nan,5.400000000000000000e+02,3.020000000000000000e+02,nan,nan,4.540000000000000000e+02,nan,5.560000000000000000e+02,2.020000000000000000e+02,nan,nan,nan,nan
3.800000000000000000e+01,2.200000000000000000e+02,nan,4.060000000000000000e+02,2.970000000000000000e+02,nan,5.300000000000000000e+02,nan,nan,nan,nan,5.460000000000000000e+02,3.060000000000000000e+02,nan,nan,4.570000000000000000e+02,nan,nan,2.050000000000000000e+02,nan,nan,nan,nan
3.900000000000000000e+01,2.200000000000000000e+02,nan,4.100000000000000000e+02,3.190000000000000000e+02,nan,5.320000000000000000e+02,nan,nan,nan,nan,5.470000000000000000e+02,3.050000000000000000e+02,nan,nan,4.580000000000000000e+02,nan,nan,2.040000000000000000e+02,nan,nan,nan,nan
4.000000000000000000e+01,2.240000000000000000e+02,nan,4.080000000000000000e+02,3.160000000000000000e+02,nan,5.350000000000000000e+02,nan,nan,nan,nan,5.490000000000000000e+02,3.040000000000000000e+02,nan,nan,4.610000000000000000e+02,nan,nan,2.050000000000000000e+02,nan,nan,nan,nan
4.100000000000000000e+01,2.260000000000000000e+02,nan,4.060000000000000000e+02,3.310000000000000000e+02,nan,5.380000000000000000e+02,nan,nan,nan,nan,5.480000000000000000e+02,3.030000000000000000e+02,nan,nan,4.610000000000000000e+02,nan,nan,2.090000000000000000e+02,nan,nan,nan,nan
4.200000000000000000e+01,2.250000000000000000e+02,nan,4.080000000000000000e+02,3.070000000000000000e+02,nan,5.380000000000000000e+02,nan,nan,nan,nan,5.560000000000000000e+02,3.010000000000000000e+02,nan,nan,4.630000000000000000e+02,nan,nan,2.090000000000000000e+02,nan,nan,nan,nan
4.300000000000000000e+01,2.240000000000000000e+02,nan,4.080000000000000000e+02,3.130000000000000000e+02,nan,5.420000000000000000e+02,nan,nan,nan,nan,5.560000000000000000e+02,3.030000000000000000e+02,nan,nan,4.640000000000000000e+02,nan,nan,2.140000000000000000e+02,nan,nan,nan,nan
4.400000000000000000e+01,2.250000000000000000e+02,nan,4.090000000000000000e+02,3.170000000000000000e+02,nan,5.450000000000000000e+02,nan,nan,nan,nan,5.570000000000000000e+02,3.040000000000000000e+02,nan,nan,4.660000000000000000e+02,nan,nan,2.120000000000000000e+02,nan,nan,nan,nan
4.500000000000000000e+01,2.290000000000000000e+02,nan,4.070000000000000000e+02,3.110000000000000000e+02,nan,5.460000000000000000e+02,nan,nan,nan,nan,5.600000000000000000e+02,3.030000000000000000e+02,nan,nan,4.670000000000000000e+02,nan,nan,2.130000000000000000e+02,nan,nan,nan,nan
4.600000000000000000e+01,2.310000000000000000e+02,nan,4.090000000000000000e+02,3.010000000000000000e+02,nan,5.500000000000000000e+02,nan,nan,nan,nan,nan,3.030000000000000000e+02,nan,nan,4.680000000000000000e+02,nan,nan,2.180000000000000000e+02,nan,nan,nan,nan
4.700000000000000000e+01,2.350000000000000000e+02,nan,4.020000000000000000e+02,2.970000000000000000e+02,nan,5.500000000000000000e+02,nan,nan,nan,nan,nan,3.040000000000000000e+02,nan,nan,4.700000000000000000e+02,nan,nan,2.200000000000000000e+02,nan,nan,nan,nan
4.800000000000000000e+01,2.360000000000000000e+02,nan,4.040000000000000000e+02,2.830000000000000000e+02,nan,5.550000000000000000e+02,nan,nan,nan,nan,nan,3.000000000000000000e+02,nan,nan,4.690000000000000000e+02,nan,nan,2.190000000000000000e+02,2.930000000000000000e+02,nan,nan,nan
4.900000000000000000e+01,2.450000000000000000e+02,nan,4.050000000000000000e+02,2.680000000000000000e+02,nan,5.560000000000000000e+02,nan,nan,nan,nan,nan,3.000000000000000000e+02,nan,nan,4.720000000000000000e+02,nan,nan,2.210000000000000000e+02,2.950000000000000000e+02,4.740000000000000000e+02,nan,nan
5.000000000000000000e+01,2.430000000000000000e+02,nan,4.040000000000000000e+02,2.680000000000000000e+02,nan,5.560000000000000000e+02,nan,nan,nan,nan,nan,2.970000000000000000e+02,nan,nan,4.720000000000000000e+02,nan,nan,2.220000000000000000e+02,2.930000000000000000e+02,4.760000000000000000e+02,2.750000000000000000e+02,nan
5.100000000000000000e+01,2.400000000000000000e+02,nan,4.030000000000000000e+02,2.600000000000000000e+02,nan,5.560000000000000000e+02,nan,nan,nan,nan,nan,2.990000000000000000e+02,nan,nan,4.750000000000000000e+02,nan,nan,2.250000000000000000e+02,2.760000000000000000e+02,4.770000000000000000e+02,nan,2.930000000000000000e+02
5.200000000000000000e+01,2.420000000000000000e+02,nan,3.990000000000000000e+02,2.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.020000000000000000e+02,nan,nan,4.780000000000000000e+02,nan,nan,2.280000000000000000e+02,2.760000000000000000e+02,4.800000000000000000e+02,nan,2.950000000000000000e+02
5.300000000000000000e+01,nan,nan,3.940000000000000000e+02,2.320000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.010000000000000000e+02,nan,nan,4.780000000000000000e+02,nan,nan,nan,2.720000000000000000e+02,4.800000000000000000e+02,nan,2.940000000000000000e+02
5.400000000000000000e+01,nan,nan,3.990000000000000000e+02,2.300000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,2.990000000000000000e+02,nan,nan,4.800000000000000000e+02,nan,nan,nan,2.950000000000000000e+02,4.900000000000000000e+02,nan,nan
5.500000000000000000e+01,nan,nan,3.970000000000000000e+02,2.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,2.970000000000000000e+02,nan,nan,4.820000000000000000e+02,nan,nan,nan,2.940000000000000000e+02,4.860000000000000000e+02,nan,nan
5.600000000000000000e+01,nan,nan,3.940000000000000000e+02,2.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.000000000000000000e+02,nan,nan,4.850000000000000000e+02,nan,nan,nan,2.950000000000000000e+02,4.940000000000000000e+02,nan,nan
5.700000000000000000e+01,nan,nan,3.890000000000000000e+02,2.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.000000000000000000e+02,nan,nan,4.850000000000000000e+02,nan,nan,nan,3.020000000000000000e+02,4.890000000000000000e+02,nan,nan
5.800000000000000000e+01,nan,nan,3.930000000000000000e+02,2.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,2.990000000000000000e+02,nan,nan,4.870000000000000000e+02,nan,nan,nan,3.000000000000000000e+02,4.920000000000000000e+02,nan,nan
