#Vystupni charakteristika tranzistoru
#napeti Ud (V) proud Id (mA) napeti Ug (V)
0.0 0.00286902769 3.3
0.1 0.325489013 3.3
0.2 0.361277324 3.3
0.30000000000000004 0.36688695000000004 3.3
0.4 0.39280910799999996 3.3
0.5 0.37455145100000004 3.3
0.6 0.392022476 3.3
0.7 0.382913141 3.3
0.7999999999999999 0.39812518 3.3
0.8999999999999999 0.366669078 3.3
0.9999999999999999 0.417155709 3.3
1.0999999999999999 0.356965756 3.3
1.2 0.419361948 3.3
1.3 0.368845503 3.3
1.4000000000000001 0.410543873 3.3
1.5000000000000002 0.38312184 3.3
1.6000000000000003 0.42042149300000003 3.3
1.7000000000000004 0.401585902 3.3
1.8000000000000005 0.424790396 3.3
1.9000000000000006 0.407688606 3.3
2.0000000000000004 0.429085911 3.3
2.1000000000000005 0.411160794 3.3
2.2000000000000006 0.431234815 3.3
2.3000000000000007 0.41407339699999995 3.3
2.400000000000001 0.44337142100000004 3.3
2.500000000000001 0.421329674 3.3
2.600000000000001 0.442387558 3.3
2.700000000000001 0.428092874 3.3
2.800000000000001 0.42882217100000003 3.3
2.9000000000000012 0.425882048 3.3
3.0000000000000013 0.41886198999999996 3.3
3.1000000000000014 0.42678793699999995 3.3
3.2000000000000015 0.412341889 3.3
3.3000000000000016 0.427326883 3.3
3.4000000000000017 0.412880835 3.3
3.5000000000000018 0.42877401 3.3
3.600000000000002 0.414506847 3.3
3.700000000000002 0.44095189700000004 3.3
3.800000000000002 0.41403670200000003 3.3
3.900000000000002 0.443958528 3.3
4.000000000000002 0.41712818900000004 3.3
4.100000000000001 0.45250139699999997 3.3
4.200000000000001 0.411057592 3.3
4.300000000000001 0.438915369 3.3
4.4 0.415398974 3.3
4.5 0.42510459 3.3
4.6 0.40678959800000003 3.3
4.699999999999999 0.42491423899999997 3.3
4.799999999999999 0.401386377 3.3
4.899999999999999 0.415142115 3.3
4.999999999999998 0.39978788600000004 3.3
5.099999999999998 0.417449263 3.3
5.1999999999999975 0.37753973500000004 3.3
5.299999999999997 0.41643787899999996 3.3
5.399999999999997 0.385995454 3.3
5.4999999999999964 0.415435669 3.3
5.599999999999996 0.398294891 3.3
5.699999999999996 0.416694738 3.3
5.799999999999995 0.419588993 3.3
5.899999999999995 0.411651579 3.3
5.999999999999995 0.4241299 3.3
6.099999999999994 0.397973817 3.3
6.199999999999994 0.42622147 3.3
6.299999999999994 0.404301273 3.3
6.399999999999993 0.435413367 3.3
6.499999999999993 0.387765949 3.3
6.5999999999999925 0.445660222 3.3
6.699999999999992 0.383984153 3.3
6.799999999999992 0.43696598999999997 3.3
6.8999999999999915 0.394123219 3.3
6.999999999999991 0.43687884099999996 3.3
7.099999999999991 0.42364828899999996 3.3
7.19999999999999 0.441431215 3.3
7.29999999999999 0.42737275 3.3
7.39999999999999 0.447930675 3.3
7.499999999999989 0.427856655 3.3
7.599999999999989 0.45058871100000003 3.3
7.699999999999989 0.43910572000000003 3.3
7.799999999999988 0.464599015 3.3
7.899999999999988 0.43936028600000004 3.3
7.999999999999988 0.457684452 3.3
8.099999999999987 0.43913094799999997 3.3
8.199999999999987 0.44605927100000003 3.3
8.299999999999986 0.43368415299999996 3.3
8.399999999999986 0.43661739499999996 3.3
8.499999999999986 0.438981878 3.3
8.599999999999985 0.434496012 3.3
8.699999999999985 0.438754832 3.3
8.799999999999985 0.428168556 3.3
8.899999999999984 0.45021030199999995 3.3
8.999999999999984 0.43180128100000004 3.3
9.099999999999984 0.462915669 3.3
9.199999999999983 0.431516901 3.3
9.299999999999983 0.46633281600000004 3.3
9.399999999999983 0.424223929 3.3
9.499999999999982 0.461986847 3.3
9.599999999999982 0.42324924 3.3
9.699999999999982 0.440107931 3.3
9.799999999999981 0.424345479 3.3
9.89999999999998 0.439415328 3.3
9.99999999999998 0.417639614 3.3
10.09999999999998 0.43579406899999995 3.3
10.19999999999998 0.410649369 3.3
10.29999999999998 0.43336078499999997 3.3
10.399999999999979 0.40872980400000003 3.3
10.499999999999979 0.43941762100000004 3.3
10.599999999999978 0.393632434 3.3
10.699999999999978 0.435330805 3.3
10.799999999999978 0.41223180600000003 3.3
10.899999999999977 0.433259876 3.3
10.999999999999977 0.41911426199999996 3.3
11.099999999999977 0.431574236 3.3
11.199999999999976 0.437713634 3.3
11.299999999999976 0.426599879 3.3
11.399999999999975 0.43469783 3.3
11.499999999999975 0.416048003 3.3
11.599999999999975 0.439426795 3.3
11.699999999999974 0.406771251 3.3
11.799999999999974 0.447306874 3.3
11.899999999999974 0.39724451899999996 3.3
11.999999999999973 0.450730901 3.3
12.099999999999973 0.427090664 3.3
12.199999999999973 0.452453235 3.3
12.299999999999972 0.419352774 3.3
12.399999999999972 0.458971043 3.3
12.499999999999972 0.43610597 3.3
12.599999999999971 0.458308254 3.3
12.69999999999997 0.442417372 3.3
12.79999999999997 0.461486889 3.3
12.89999999999997 0.44717385800000004 3.3
12.99999999999997 0.47759564200000004 3.3
13.09999999999997 0.455375011 3.3
13.199999999999969 0.470311843 3.3
13.299999999999969 0.457484927 3.3
13.399999999999968 0.466055316 3.3
13.499999999999968 0.454173276 3.3
13.599999999999968 0.454648007 3.3
13.699999999999967 0.459406786 3.3
13.799999999999967 0.44559371400000003 3.3
13.899999999999967 0.46065209599999996 3.3
13.999999999999966 0.44130737200000003 3.3
14.099999999999966 0.46040670300000003 3.3
14.199999999999966 0.44584828 3.3
14.299999999999965 0.485081259 3.3
14.399999999999965 0.44016526499999997 3.3
14.499999999999964 0.48478770499999996 3.3
14.599999999999964 0.44770363 3.3
14.699999999999964 0.482244338 3.3
14.799999999999963 0.44543317600000004 3.3
14.899999999999963 0.46041817 3.3
14.999999999999963 0.43713799400000003 3.3
15.099999999999962 0.451925756 3.3
15.199999999999962 0.444818549 3.3
15.299999999999962 0.455907077 3.3
15.399999999999961 0.4308931 3.3
15.499999999999961 0.4548934 3.3
15.59999999999996 0.423487752 3.3
15.69999999999996 0.44541482899999996 3.3
15.79999999999996 0.410461311 3.3
15.89999999999996 0.44814854699999995 3.3
15.99999999999996 0.411167675 3.3
16.09999999999996 0.441536711 3.3
16.19999999999996 0.432198038 3.3
16.29999999999996 0.435576197 3.3
16.399999999999963 0.438548427 3.3
16.499999999999964 0.43865851 3.3
16.599999999999966 0.44638951899999996 3.3
16.699999999999967 0.432890641 3.3
16.79999999999997 0.460730071 3.3
16.89999999999997 0.403592616 3.3
16.99999999999997 0.459688873 3.3
17.099999999999973 0.415832425 3.3
17.199999999999974 0.46533748599999997 3.3
17.299999999999976 0.422437381 3.3
17.399999999999977 0.475561407 3.3
17.49999999999998 0.444591503 3.3
17.59999999999998 0.467392361 3.3
17.69999999999998 0.450474042 3.3
17.799999999999983 0.474286284 3.3
17.899999999999984 0.458338068 3.3
17.999999999999986 0.463472962 3.3
18.099999999999987 0.45095794699999997 3.3
18.19999999999999 0.47751995999999997 3.3
18.29999999999999 0.458393109 3.3
18.39999999999999 0.474465168 3.3
18.499999999999993 0.460959409 3.3
18.599999999999994 0.492195346 3.3
18.699999999999996 0.48054035100000003 3.3
18.799999999999997 0.49333974700000005 3.3
18.9 0.471334694 3.3
19.0 0.480416509 3.3
19.1 0.48133157 3.3
19.200000000000003 0.46213133 3.3
19.300000000000004 0.480122955 3.3
19.400000000000006 0.461041971 3.3
19.500000000000007 0.475524713 3.3
19.60000000000001 0.463768809 3.3
19.70000000000001 0.48991342599999993 3.3
19.80000000000001 0.463605979 3.3
19.900000000000013 0.496651398 3.3
