#Prevodni charakteristika tranzistoru
#napeti Ug (V) proud Id (mA) napeti Ud (V)
1.7800000000000011 6.8503977e-05 15.0
1.8000000000000012 9.73987243e-05 15.0
1.8200000000000012 7.5397952e-05 15.0
1.8400000000000012 9.296490700000001e-05 15.0
1.8600000000000012 7.25573576e-05 15.0
1.8800000000000012 0.000101733398 15.0
1.9000000000000012 8.68802247e-05 15.0
1.9200000000000013 7.883341110000001e-05 15.0
1.9400000000000013 0.000104560158 15.0
1.9600000000000013 7.0853462099999994e-06 15.0
1.9800000000000013 0.000100753485 15.0
2.0000000000000013 3.64527574e-05 15.0
2.0200000000000014 9.273664490000001e-05 15.0
2.0400000000000014 -1.76822389e-05 15.0
2.0600000000000014 0.00010283551099999999 15.0
2.0800000000000014 -4.61665757e-05 15.0
2.1000000000000014 0.000102913904 15.0
2.1200000000000014 -7.208008239999999e-05 15.0
2.1400000000000015 0.00010189479499999999 15.0
2.1600000000000015 -0.000111959076 15.0
2.1800000000000015 8.319805809999999e-05 15.0
2.2000000000000015 -0.000100928716 15.0
2.2200000000000015 4.9862576299999995e-05 15.0
2.2400000000000015 -8.10883634e-05 15.0
2.2600000000000016 5.0957773e-05 15.0
2.2800000000000016 -5.0473580799999995e-05 15.0
2.3000000000000016 2.39652094e-05 15.0
2.3200000000000016 -2.98170183e-05 15.0
2.3400000000000016 -1.33083691e-05 15.0
2.3600000000000017 6.53198367e-06 15.0
2.3800000000000017 -2.53647555e-05 15.0
2.4000000000000017 7.94605553e-05 15.0
2.4200000000000017 -3.852786699999999e-06 15.0
2.4400000000000017 0.00014373361499999998 15.0
2.4600000000000017 7.69496728e-05 15.0
2.4800000000000018 0.00020958375699999999 15.0
2.5000000000000018 0.000170650091 15.0
2.520000000000002 0.000337968478 15.0
2.540000000000002 0.00027724385600000004 15.0
2.560000000000002 0.000508874499 15.0
2.580000000000002 0.00047734897399999995 15.0
2.600000000000002 0.00069457144 15.0
2.620000000000002 0.000705184472 15.0
2.640000000000002 0.000994934322 15.0
2.660000000000002 0.00105500413 15.0
2.680000000000002 0.0013906923000000001 15.0
2.700000000000002 0.00155721061 15.0
2.720000000000002 0.00198408601 15.0
2.740000000000002 0.00225985884 15.0
2.760000000000002 0.0028077846 15.0
2.780000000000002 0.00333916943 15.0
2.800000000000002 0.0040527995999999995 15.0
2.820000000000002 0.004820935980000001 15.0
2.840000000000002 0.00587347765 15.0
2.860000000000002 0.00701830176 15.0
2.880000000000002 0.008465114250000001 15.0
2.900000000000002 0.0101384826 15.0
2.920000000000002 0.0123404298 15.0
2.940000000000002 0.0148603091 15.0
2.960000000000002 0.0178687569 15.0
2.980000000000002 0.0215696572 15.0
3.000000000000002 0.0262272891 15.0
3.0200000000000022 0.031689090499999996 15.0
3.0400000000000023 0.0381393129 15.0
3.0600000000000023 0.046654940299999996 15.0
3.0800000000000023 0.0562168497 15.0
3.1000000000000023 0.06798687199999999 15.0
3.1200000000000023 0.0820155476 15.0
3.1400000000000023 0.10027164400000001 15.0
3.1600000000000024 0.121060009 15.0
3.1800000000000024 0.146439392 15.0
3.2000000000000024 0.178911121 15.0
3.2200000000000024 0.216426383 15.0
3.2400000000000024 0.261602756 15.0
3.2600000000000025 0.315929693 15.0
3.2800000000000025 0.38646484600000003 15.0
3.3000000000000025 0.466520103 15.0
3.3200000000000025 0.5640543530000001 15.0
3.3400000000000025 0.681546416 15.0
3.3600000000000025 0.832206051 15.0
3.3800000000000026 1.00444345 15.0
3.4000000000000026 1.21324766 15.0
3.4200000000000026 1.4806341299999999 15.0
3.4400000000000026 1.7842223 15.0
3.4600000000000026 2.1521849900000003 15.0
3.4800000000000026 2.5905209399999998 15.0
3.5000000000000027 3.15469506 15.0
3.5200000000000027 3.79463288 15.0
3.5400000000000027 4.56153271 15.0
3.5600000000000027 5.53296264 15.0
3.5800000000000027 6.643881960000001 15.0
3.6000000000000028 7.953150230000001 15.0
3.6200000000000028 9.53941597 15.0
3.640000000000003 11.5097659 15.0
3.660000000000003 13.7626752 15.0
3.680000000000003 16.4009192 15.0
3.700000000000003 19.5678502 15.0
3.720000000000003 23.480138 15.0
3.740000000000003 27.966441000000003 15.0
3.760000000000003 33.0760985 15.0
3.780000000000003 39.7093264 15.0
3.800000000000003 46.8788227 15.0
3.820000000000003 55.526825699999996 15.0
3.840000000000003 65.3784841 15.0
3.860000000000003 77.9282776 15.0
3.880000000000003 91.45763769999999 15.0
3.900000000000003 104.576918 15.0
