#Vystupni charakteristika tranzistoru
#napeti Ud (V) proud Id (mA) napeti Ug (V)
17.799999999999983 3.16426464 3.5
17.899999999999984 3.1186399899999997 3.5
17.999999999999986 3.1706609 3.5
18.099999999999987 3.1468991099999997 3.5
18.19999999999999 3.1790524000000002 3.5
18.29999999999999 3.1675212499999996 3.5
18.39999999999999 3.18170126 3.5
18.499999999999993 3.16914726 3.5
18.599999999999994 3.2116964799999996 3.5
18.699999999999996 3.19045971 3.5
18.799999999999997 3.21230193 3.5
18.9 3.18805624 3.5
19.0 3.18850116 3.5
19.1 3.2035733 3.5
19.200000000000003 3.1864761 3.5
19.300000000000004 3.20208718 3.5
19.400000000000006 3.18843465 3.5
19.500000000000007 3.22267034 3.5
19.60000000000001 3.19998644 3.5
19.70000000000001 3.23048391 3.5
19.80000000000001 3.19971123 3.5
19.900000000000013 3.21901926 3.5
