#Vystupni charakteristika tranzistoru
#napeti Ud (V) proud Id (mA) napeti Ug (V)
0.0 -0.275016142 3.8
0.1 29.7780037 3.8
0.2 34.8045312 3.8
0.30000000000000004 36.446293999999995 3.8
0.4 37.4045745 3.8
0.5 37.988294399999994 3.8
0.6 38.3516083 3.8
0.7 38.6684329 3.8
0.7999999999999999 38.920928 3.8
0.8999999999999999 39.104149 3.8
0.9999999999999999 39.2763732 3.8
1.0999999999999999 39.4287757 3.8
1.2 39.543268499999996 3.8
1.3 39.705252699999996 3.8
1.4000000000000001 39.8065379 3.8
1.5000000000000002 39.9274545 3.8
1.6000000000000003 40.027370499999996 3.8
1.7000000000000004 40.123617100000004 3.8
1.8000000000000005 40.2197857 3.8
1.9000000000000006 40.3061088 3.8
2.0000000000000004 40.4172143 3.8
2.1000000000000005 40.4705516 3.8
2.2000000000000006 40.572082099999996 3.8
2.3000000000000007 40.6021966 3.8
2.400000000000001 40.735126 3.8
2.500000000000001 40.753780400000004 3.8
2.600000000000001 40.888794399999995 3.8
2.700000000000001 40.9325178 3.8
2.800000000000001 41.0037596 3.8
2.9000000000000012 41.0527991 3.8
3.0000000000000013 41.109549 3.8
3.1000000000000014 41.1924091 3.8
3.2000000000000015 41.2955611 3.8
3.3000000000000016 41.3154837 3.8
3.4000000000000017 41.38577840000001 3.8
3.5000000000000018 41.450089500000004 3.8
3.600000000000002 41.4877034 3.8
3.700000000000002 41.5483772 3.8
3.800000000000002 41.6239512 3.8
3.900000000000002 41.6952985 3.8
4.000000000000002 41.726630799999995 3.8
4.100000000000001 41.799455 3.8
4.200000000000001 41.8433963 3.8
4.300000000000001 41.914750500000004 3.8
4.4 41.964812800000004 3.8
4.5 42.0226888 3.8
4.6 42.044787899999996 3.8
4.699999999999999 42.079853799999995 3.8
4.799999999999999 42.1494718 3.8
4.899999999999999 42.2335497 3.8
4.999999999999998 42.2475715 3.8
5.099999999999998 42.3339382 3.8
5.1999999999999975 42.341100399999995 3.8
5.299999999999997 42.424293 3.8
5.399999999999997 42.4876158 3.8
5.4999999999999964 42.550573799999995 3.8
5.599999999999996 42.6032736 3.8
5.699999999999996 42.6020902 3.8
5.799999999999995 42.6989698 3.8
5.899999999999995 42.7053637 3.8
5.999999999999995 42.826300999999994 3.8
6.099999999999994 42.807579999999994 3.8
6.199999999999994 42.913484100000005 3.8
6.299999999999994 42.946006600000004 3.8
6.399999999999993 42.990241499999996 3.8
6.499999999999993 43.0404529 3.8
6.5999999999999925 43.1069405 3.8
6.699999999999992 43.1456116 3.8
6.799999999999992 43.2468211 3.8
6.8999999999999915 43.268768800000004 3.8
6.999999999999991 43.318331199999996 3.8
7.099999999999991 43.3615822 3.8
7.19999999999999 43.4045121 3.8
7.29999999999999 43.4667271 3.8
7.39999999999999 43.530708100000005 3.8
7.499999999999989 43.567014699999994 3.8
7.599999999999989 43.623037599999996 3.8
7.699999999999989 43.6589635 3.8
7.799999999999988 43.715922 3.8
7.899999999999988 43.7917529 3.8
7.999999999999988 43.8061324 3.8
8.099999999999987 43.846716199999996 3.8
8.199999999999987 43.9365368 3.8
8.299999999999986 43.979143300000004 3.8
8.399999999999986 44.014089999999996 3.8
8.499999999999986 44.067670400000004 3.8
8.599999999999985 44.1013602 3.8
8.699999999999985 44.175854 3.8
8.799999999999985 44.229872500000006 3.8
8.899999999999984 44.276348 3.8
8.999999999999984 44.3278758 3.8
9.099999999999984 44.372328599999996 3.8
9.199999999999983 44.4142746 3.8
9.299999999999983 44.4491731 3.8
9.399999999999983 44.5304989 3.8
9.499999999999982 44.5411792 3.8
9.599999999999982 44.6350705 3.8
9.699999999999982 44.6762276 3.8
9.799999999999981 44.7406237 3.8
9.89999999999998 44.816046300000004 3.8
9.99999999999998 44.864331299999996 3.8
10.09999999999998 44.8747823 3.8
10.19999999999998 44.967072800000004 3.8
10.29999999999998 44.9851309 3.8
10.399999999999979 45.0733094 3.8
10.499999999999979 45.0975161 3.8
10.599999999999978 45.1534449 3.8
10.699999999999978 45.1901575 3.8
10.799999999999978 45.2857711 3.8
10.899999999999977 45.2948345 3.8
10.999999999999977 45.3542241 3.8
11.099999999999977 45.435359600000005 3.8
11.199999999999976 45.4779684 3.8
11.299999999999976 45.52168270000001 3.8
11.399999999999975 45.572332100000004 3.8
11.499999999999975 45.624132900000006 3.8
11.599999999999975 45.6584351 3.8
11.699999999999974 45.7235856 3.8
11.799999999999974 45.794951299999994 3.8
11.899999999999974 45.8318725 3.8
11.999999999999973 45.858352 3.8
12.099999999999973 45.949328400000006 3.8
12.199999999999973 45.975229899999995 3.8
12.299999999999972 46.0628763 3.8
12.399999999999972 46.1313752 3.8
12.499999999999972 46.1526395 3.8
12.599999999999971 46.2378847 3.8
12.69999999999997 46.2375521 3.8
12.79999999999997 46.3061841 3.8
12.89999999999997 46.3577142 3.8
12.99999999999997 46.458265499999996 3.8
13.09999999999997 46.4969068 3.8
13.199999999999969 46.540414600000005 3.8
13.299999999999969 46.61917639999999 3.8
13.399999999999968 46.693778 3.8
