#Vystupni charakteristika tranzistoru
#napeti Ud (V) proud Id (mA) napeti Ug (V)
0.0 -0.059508817400000004 3.6
0.1 5.82123886 3.6
0.2 6.355263310000001 3.6
0.30000000000000004 6.54726112 3.6
0.4 6.670693529999999 3.6
0.5 6.7288630099999995 3.6
0.6 6.79756372 3.6
0.7 6.81700247 3.6
0.7999999999999999 6.88589813 3.6
0.8999999999999999 6.87286251 3.6
0.9999999999999999 6.9310801500000006 3.6
1.0999999999999999 6.9157534400000005 3.6
1.2 6.97250332 3.6
1.3 6.96411411 3.6
1.4000000000000001 7.01105516 3.6
1.5000000000000002 7.00440434 3.6
1.6000000000000003 7.03953674 3.6
1.7000000000000004 7.06158995 3.6
1.8000000000000005 7.06541991 3.6
1.9000000000000006 7.09524771 3.6
2.0000000000000004 7.083620229999999 3.6
2.1000000000000005 7.11629412 3.6
2.2000000000000006 7.10653347 3.6
2.3000000000000007 7.142633679999999 3.6
2.400000000000001 7.10261636 3.6
2.500000000000001 7.16827604 3.6
2.600000000000001 7.125926349999999 3.6
2.700000000000001 7.18840052 3.6
2.800000000000001 7.1487937200000005 3.6
2.9000000000000012 7.20450927 3.6
3.0000000000000013 7.17282842 3.6
3.1000000000000014 7.22237935 3.6
3.2000000000000015 7.20586237 3.6
3.3000000000000016 7.24261391 3.6
3.4000000000000017 7.24200157 3.6
3.5000000000000018 7.25702097 3.6
3.600000000000002 7.26004824 3.6
3.700000000000002 7.28114511 3.6
3.800000000000002 7.28511726 3.6
3.900000000000002 7.31253241 3.6
4.000000000000002 7.29635715 3.6
4.100000000000001 7.32876501 3.6
4.200000000000001 7.31107611 3.6
4.300000000000001 7.344687990000001 3.6
4.4 7.31372497 3.6
4.5 7.3429633700000005 3.6
4.6 7.33832155 3.6
4.699999999999999 7.36032431 3.6
4.799999999999999 7.35117599 3.6
4.899999999999999 7.36747739 3.6
4.999999999999998 7.361053610000001 3.6
5.099999999999998 7.37247238 3.6
5.1999999999999975 7.38192114 3.6
5.299999999999997 7.36794753 3.6
5.399999999999997 7.412173210000001 3.6
5.4999999999999964 7.38754911 3.6
5.599999999999996 7.4147853800000005 3.6
5.699999999999996 7.39829593 3.6
5.799999999999995 7.437354610000001 3.6
5.899999999999995 7.41050822 3.6
5.999999999999995 7.45180066 3.6
6.099999999999994 7.42957085 3.6
6.199999999999994 7.46591416 3.6
6.299999999999994 7.44185882 3.6
6.399999999999993 7.47801637 3.6
6.499999999999993 7.45301157 3.6
6.5999999999999925 7.482988430000001 3.6
6.699999999999992 7.46301991 3.6
6.799999999999992 7.48438969 3.6
6.8999999999999915 7.47118666 3.6
6.999999999999991 7.48335996 3.6
7.099999999999991 7.46797821 3.6
7.19999999999999 7.49566628 3.6
7.29999999999999 7.48477957 3.6
7.39999999999999 7.50416328 3.6
7.499999999999989 7.47569775 3.6
7.599999999999989 7.51711174 3.6
7.699999999999989 7.495402540000001 3.6
7.799999999999988 7.526961839999999 3.6
7.899999999999988 7.51559811 3.6
7.999999999999988 7.54299492 3.6
8.099999999999987 7.54961822 3.6
8.199999999999987 7.54978793 3.6
8.299999999999986 7.57193288 3.6
8.399999999999986 7.5532119600000005 3.6
8.499999999999986 7.57671918 3.6
8.599999999999985 7.57260255 3.6
8.699999999999985 7.597238119999999 3.6
8.799999999999985 7.55813357 3.6
8.899999999999984 7.60785421 3.6
8.999999999999984 7.570458230000001 3.6
9.099999999999984 7.62889145 3.6
9.199999999999983 7.58320717 3.6
9.299999999999983 7.63655366 3.6
9.399999999999983 7.61739929 3.6
9.499999999999982 7.647366979999999 3.6
9.599999999999982 7.6417757 3.6
9.699999999999982 7.65907702 3.6
9.799999999999981 7.65193541 3.6
9.89999999999998 7.680306900000001 3.6
9.99999999999998 7.67349554 3.6
10.09999999999998 7.68503587 3.6
10.19999999999998 7.68646694 3.6
10.29999999999998 7.70761656 3.6
10.399999999999979 7.70145882 3.6
10.499999999999979 7.714815499999999 3.6
10.599999999999978 7.71746437 3.6
10.699999999999978 7.740565660000001 3.6
10.799999999999978 7.72478715 3.6
10.899999999999977 7.74555148 3.6
10.999999999999977 7.7404808 3.6
11.099999999999977 7.74780359 3.6
11.199999999999976 7.7523445 3.6
11.299999999999976 7.755399290000001 3.6
11.399999999999975 7.75937144 3.6
11.499999999999975 7.76089425 3.6
11.599999999999975 7.77610858 3.6
11.699999999999974 7.76658185 3.6
11.799999999999974 7.77865194 3.6
11.899999999999974 7.77729885 3.6
11.999999999999973 7.8008152399999995 3.6
12.099999999999973 7.7937883 3.6
12.199999999999973 7.81995356 3.6
12.299999999999972 7.79986119 3.6
12.399999999999972 7.84507991 3.6
12.499999999999972 7.81588509 3.6
12.599999999999971 7.852948530000001 3.6
12.69999999999997 7.825251280000001 3.6
12.79999999999997 7.864234289999999 3.6
12.89999999999997 7.838676779999999 3.6
12.99999999999997 7.863449950000001 3.6
13.09999999999997 7.848446610000001 3.6
13.199999999999969 7.850045099999999 3.6
13.299999999999969 7.85849164 3.6
13.399999999999968 7.8670735 3.6
13.499999999999968 7.866192839999999 3.6
13.599999999999968 7.888170369999999 3.6
13.699999999999967 7.862220689999999 3.6
13.799999999999967 7.89303235 3.6
