#Prevodni charakteristika tranzistoru
#napeti Ug (V) proud Id (mA) napeti Ud (V)
2.640000000000002 0.000781308713 12.0
2.660000000000002 0.00108343083 12.0
2.680000000000002 0.00120254211 12.0
2.700000000000002 0.00150883289 12.0
2.720000000000002 0.0017959681 12.0
2.740000000000002 0.0021298186400000004 12.0
2.760000000000002 0.00263310188 12.0
2.780000000000002 0.00313083073 12.0
2.800000000000002 0.00388154311 12.0
2.820000000000002 0.00456503347 12.0
2.840000000000002 0.00572636622 12.0
2.860000000000002 0.0067740590600000004 12.0
2.880000000000002 0.008302863740000001 12.0
2.900000000000002 0.009860703819999999 12.0
2.920000000000002 0.012175105799999999 12.0
2.940000000000002 0.0145282916 12.0
2.960000000000002 0.0176648773 12.0
2.980000000000002 0.0211672335 12.0
3.000000000000002 0.0259382701 12.0
3.0200000000000022 0.0311496543 12.0
3.0400000000000023 0.0376775941 12.0
3.0600000000000023 0.0458664402 12.0
3.0800000000000023 0.055505094000000005 12.0
3.1000000000000023 0.0669168416 12.0
3.1200000000000023 0.0808993668 12.0
3.1400000000000023 0.09876610350000001 12.0
3.1600000000000024 0.11934697400000001 12.0
3.1800000000000024 0.144054964 12.0
3.2000000000000024 0.17610707099999998 12.0
3.2200000000000024 0.212816307 12.0
3.2400000000000024 0.257157896 12.0
3.2600000000000025 0.310707911 12.0
3.2800000000000025 0.37991748 12.0
3.3000000000000025 0.458839789 12.0
3.3200000000000025 0.554442231 12.0
3.3400000000000025 0.6687653370000001 12.0
3.3600000000000025 0.8179761449999999 12.0
3.3800000000000026 0.985934473 12.0
3.4000000000000026 1.1904918 12.0
3.4200000000000026 1.45385463 12.0
3.4400000000000026 1.74869315 12.0
3.4600000000000026 2.1114286599999996 12.0
3.4800000000000026 2.54081958 12.0
3.5000000000000027 3.09491717 12.0
3.5200000000000027 3.7195975399999996 12.0
3.5400000000000027 4.47379348 12.0
3.5600000000000027 5.42618825 12.0
3.5800000000000027 6.51350198 12.0
3.6000000000000028 7.79670736 12.0
3.6200000000000028 9.34021612 12.0
3.640000000000003 11.275952400000001 12.0
3.660000000000003 13.4750269 12.0
3.680000000000003 16.0471674 12.0
3.700000000000003 19.127086799999997 12.0
3.720000000000003 22.9496139 12.0
3.740000000000003 27.2622369 12.0
3.760000000000003 32.283825 12.0
3.780000000000003 38.6883312 12.0
3.800000000000003 45.6242793 12.0
3.820000000000003 53.9243556 12.0
3.840000000000003 63.4282211 12.0
3.860000000000003 75.4471734 12.0
3.880000000000003 88.4059417 12.0
3.900000000000003 101.720793 12.0
