#Vystupni charakteristika tranzistoru
#napeti Ud (V) proud Id (mA) napeti Ug (V)
0.0 -0.08426822819999999 3.7
0.1 13.3924402 3.7
0.2 15.02727 3.7
0.30000000000000004 15.565702400000001 3.7
0.4 15.913146 3.7
0.5 16.1084371 3.7
0.6 16.2753384 3.7
0.7 16.3872671 3.7
0.7999999999999999 16.491951099999998 3.7
0.8999999999999999 16.5663165 3.7
0.9999999999999999 16.6539354 3.7
1.0999999999999999 16.691868 3.7
1.2 16.7622887 3.7
1.3 16.7847479 3.7
1.4000000000000001 16.8541917 3.7
1.5000000000000002 16.870291199999997 3.7
1.6000000000000003 16.9140055 3.7
1.7000000000000004 16.957146400000003 3.7
1.8000000000000005 16.976289299999998 3.7
1.9000000000000006 17.034252400000003 3.7
2.0000000000000004 17.0479325 3.7
2.1000000000000005 17.0986851 3.7
2.2000000000000006 17.1101108 3.7
2.3000000000000007 17.174786599999997 3.7
2.400000000000001 17.168961399999997 3.7
2.500000000000001 17.2307659 3.7
2.600000000000001 17.2193723 3.7
2.700000000000001 17.2583553 3.7
2.800000000000001 17.2725583 3.7
2.9000000000000012 17.3079842 3.7
3.0000000000000013 17.2995377 3.7
3.1000000000000014 17.3361562 3.7
3.2000000000000015 17.3682935 3.7
3.3000000000000016 17.3960389 3.7
3.4000000000000017 17.3972085 3.7
3.5000000000000018 17.4336412 3.7
3.600000000000002 17.4159225 3.7
3.700000000000002 17.4806649 3.7
3.800000000000002 17.460366099999998 3.7
3.900000000000002 17.5227325 3.7
4.000000000000002 17.5090547 3.7
4.100000000000001 17.563279599999998 3.7
4.200000000000001 17.5697033 3.7
4.300000000000001 17.582833 3.7
4.4 17.6239007 3.7
4.5 17.6160022 3.7
4.6 17.6551733 3.7
4.699999999999999 17.6648973 3.7
4.799999999999999 17.697846400000003 3.7
4.899999999999999 17.6839507 3.7
4.999999999999998 17.7344855 3.7
5.099999999999998 17.7019263 3.7
5.1999999999999975 17.7647949 3.7
5.299999999999997 17.7502182 3.7
5.399999999999997 17.8187079 3.7
5.4999999999999964 17.7932146 3.7
5.599999999999996 17.841573 3.7
5.699999999999996 17.8366147 3.7
5.799999999999995 17.8765655 3.7
5.899999999999995 17.8761091 3.7
5.999999999999995 17.9172525 3.7
6.099999999999994 17.9246303 3.7
6.199999999999994 17.9537196 3.7
6.299999999999994 17.9555268 3.7
6.399999999999993 17.9906707 3.7
6.499999999999993 18.001889900000002 3.7
6.5999999999999925 18.0346211 3.7
6.699999999999992 18.0270323 3.7
6.799999999999992 18.0635866 3.7
6.8999999999999915 18.0737555 3.7
6.999999999999991 18.0993749 3.7
7.099999999999991 18.097804 3.7
7.19999999999999 18.1155617 3.7
7.29999999999999 18.125010399999997 3.7
7.39999999999999 18.150648200000003 3.7
7.499999999999989 18.1749398 3.7
7.599999999999989 18.1712222 3.7
7.699999999999989 18.2126866 3.7
7.799999999999988 18.2094598 3.7
7.899999999999988 18.2456931 3.7
7.999999999999988 18.2513119 3.7
8.099999999999987 18.2896229 3.7
8.199999999999987 18.281307100000003 3.7
8.299999999999986 18.3081259 3.7
8.399999999999986 18.3030736 3.7
8.499999999999986 18.3387954 3.7
8.599999999999985 18.3429854 3.7
8.699999999999985 18.359731800000002 3.7
8.799999999999985 18.3591332 3.7
8.899999999999984 18.3927932 3.7
8.999999999999984 18.3829638 3.7
9.099999999999984 18.4258639 3.7
9.199999999999983 18.4219215 3.7
9.299999999999983 18.461565 3.7
9.399999999999983 18.4857282 3.7
9.499999999999982 18.4839302 3.7
9.599999999999982 18.5230187 3.7
9.699999999999982 18.5130768 3.7
9.799999999999981 18.5534152 3.7
9.89999999999998 18.523436 3.7
9.99999999999998 18.6002783 3.7
10.09999999999998 18.5989046 3.7
10.19999999999998 18.6287048 3.7
10.29999999999998 18.6278632 3.7
10.399999999999979 18.6556957 3.7
10.499999999999979 18.6747079 3.7
10.599999999999978 18.701765299999998 3.7
10.699999999999978 18.7090101 3.7
10.799999999999978 18.7632831 3.7
10.899999999999977 18.7388562 3.7
10.999999999999977 18.7551576 3.7
11.099999999999977 18.7831943 3.7
11.199999999999976 18.7865816 3.7
11.299999999999976 18.8190376 3.7
11.399999999999975 18.812141399999998 3.7
11.499999999999975 18.8605571 3.7
11.599999999999975 18.8648916 3.7
11.699999999999974 18.8901579 3.7
11.799999999999974 18.8867361 3.7
11.899999999999974 18.9036774 3.7
11.999999999999973 18.915463099999997 3.7
12.099999999999973 18.9278382 3.7
12.199999999999973 18.9262581 3.7
12.299999999999972 18.971919399999997 3.7
12.399999999999972 18.9417614 3.7
12.499999999999972 19.011613399999998 3.7
12.599999999999971 18.9998277 3.7
12.69999999999997 19.033127699999998 3.7
12.79999999999997 19.050986299999998 3.7
12.89999999999997 19.0598686 3.7
12.99999999999997 19.0956477 3.7
13.09999999999997 19.0842106 3.7
13.199999999999969 19.1417907 3.7
13.299999999999969 19.1070481 3.7
13.399999999999968 19.1759048 3.7
13.499999999999968 19.1544387 3.7
13.599999999999968 19.2039529 3.7
13.699999999999967 19.2119201 3.7
13.799999999999967 19.2463164 3.7
13.899999999999967 19.2503917 3.7
13.999999999999966 19.297238800000002 3.7
14.099999999999966 19.2942872 3.7
14.199999999999966 19.3260414 3.7
14.299999999999965 19.3195259 3.7
14.399999999999965 19.3431937 3.7
14.499999999999964 19.356967700000002 3.7
