#Vystupni charakteristika tranzistoru
#napeti Ud (V) proud Id (mA) napeti Ug (V)
0.0 -0.53532479 4.0
0.1 97.65536780000001 4.0
0.2 146.56106 4.0
0.30000000000000004 163.930164 4.0
0.4 172.343456 4.0
0.5 176.886504 4.0
0.6 179.888966 4.0
0.7 181.936741 4.0
0.7999999999999999 183.634835 4.0
0.8999999999999999 184.894104 4.0
0.9999999999999999 186.09125 4.0
1.0999999999999999 186.98941499999998 4.0
1.2 187.934946 4.0
1.3 188.682109 4.0
1.4000000000000001 189.461824 4.0
1.5000000000000002 190.249775 4.0
1.6000000000000003 190.880115 4.0
1.7000000000000004 191.526362 4.0
1.8000000000000005 192.27265599999998 4.0
1.9000000000000006 192.815478 4.0
2.0000000000000004 193.335299 4.0
2.1000000000000005 193.95137200000002 4.0
2.2000000000000006 194.56589699999998 4.0
2.3000000000000007 195.157568 4.0
2.400000000000001 195.63994100000002 4.0
2.500000000000001 196.132719 4.0
2.600000000000001 196.757028 4.0
2.700000000000001 197.25266299999998 4.0
2.800000000000001 197.83842900000002 4.0
2.9000000000000012 198.28438 4.0
3.0000000000000013 198.82982199999998 4.0
3.1000000000000014 199.426442 4.0
3.2000000000000015 199.91223 4.0
3.3000000000000016 199.897717 4.0
3.4000000000000017 199.902597 4.0
3.5000000000000018 199.815529 4.0
3.600000000000002 199.831122 4.0
3.700000000000002 199.83279100000001 4.0
3.800000000000002 199.869318 4.0
3.900000000000002 199.82251000000002 4.0
4.000000000000002 199.86958199999998 4.0
4.100000000000001 199.78136899999998 4.0
4.200000000000001 199.84144 4.0
4.300000000000001 199.788955 4.0
4.4 199.837997 4.0
4.5 199.85614199999998 4.0
4.6 199.84632 4.0
4.699999999999999 199.86801300000002 4.0
4.799999999999999 199.896506 4.0
4.899999999999999 199.803564 4.0
4.999999999999998 199.767774 4.0
5.099999999999998 199.839992 4.0
5.1999999999999975 199.835396 4.0
5.299999999999997 199.792049 4.0
5.399999999999997 199.85679100000002 4.0
5.4999999999999964 199.85456 4.0
5.599999999999996 199.841866 4.0
5.699999999999996 199.81551100000001 4.0
5.799999999999995 199.804686 4.0
5.899999999999995 199.853994 4.0
5.999999999999995 199.77153 4.0
6.099999999999994 199.92021300000002 4.0
6.199999999999994 199.771549 4.0
6.299999999999994 199.818338 4.0
6.399999999999993 199.835867 4.0
6.499999999999993 199.792171 4.0
6.5999999999999925 199.878996 4.0
6.699999999999992 199.813958 4.0
6.799999999999992 199.82504400000002 4.0
6.8999999999999915 199.786279 4.0
6.999999999999991 199.838779 4.0
7.099999999999991 199.871038 4.0
7.19999999999999 199.816903 4.0
7.29999999999999 199.813174 4.0
7.39999999999999 199.789942 4.0
7.499999999999989 199.779062 4.0
7.599999999999989 199.807876 4.0
7.699999999999989 199.84453299999998 4.0
7.799999999999988 199.78629 4.0
7.899999999999988 199.842923 4.0
7.999999999999988 199.803876 4.0
8.099999999999987 199.86606400000002 4.0
8.199999999999987 199.802911 4.0
8.299999999999986 199.793347 4.0
8.399999999999986 199.82217699999998 4.0
8.499999999999986 199.820391 4.0
8.599999999999985 199.93087500000001 4.0
8.699999999999985 199.751541 4.0
8.799999999999985 199.790006 4.0
8.899999999999984 199.863736 4.0
8.999999999999984 199.82887599999998 4.0
9.099999999999984 199.813852 4.0
9.199999999999983 199.847022 4.0
9.299999999999983 199.833965 4.0
9.399999999999983 199.83598999999998 4.0
9.499999999999982 199.84407000000002 4.0
9.599999999999982 199.74024400000002 4.0
9.699999999999982 199.827014 4.0
9.799999999999981 199.80428 4.0
9.89999999999998 199.80750899999998 4.0
9.99999999999998 199.84329300000002 4.0
10.09999999999998 199.836557 4.0
10.19999999999998 199.84696399999999 4.0
10.29999999999998 199.770177 4.0
10.399999999999979 199.839057 4.0
10.499999999999979 199.781965 4.0
10.599999999999978 199.866025 4.0
10.699999999999978 199.79718599999998 4.0
10.799999999999978 199.847806 4.0
10.899999999999977 199.832312 4.0
10.999999999999977 199.85709400000002 4.0
11.099999999999977 199.88572900000003 4.0
11.199999999999976 199.86155 4.0
11.299999999999976 199.84463699999998 4.0
11.399999999999975 199.833775 4.0
11.499999999999975 199.828555 4.0
11.599999999999975 199.881294 4.0
11.699999999999974 199.80620199999998 4.0
11.799999999999974 199.837211 4.0
11.899999999999974 199.82007900000002 4.0
11.999999999999973 199.81641 4.0
12.099999999999973 199.84736999999998 4.0
12.199999999999973 199.746227 4.0
12.299999999999972 199.85175999999998 4.0
12.399999999999972 199.828528 4.0
12.499999999999972 199.856748 4.0
12.599999999999971 199.865422 4.0
12.69999999999997 199.793072 4.0
12.79999999999997 199.83688899999999 4.0
12.89999999999997 199.81070400000002 4.0
12.99999999999997 199.813295 4.0
13.09999999999997 199.867304 4.0
13.199999999999969 199.858429 4.0
13.299999999999969 199.812502 4.0
13.399999999999968 199.827826 4.0
13.499999999999968 199.83793799999998 4.0
13.599999999999968 199.856064 4.0
13.699999999999967 199.83426100000003 4.0
13.799999999999967 199.85959400000002 4.0
13.899999999999967 199.865401 4.0
13.999999999999966 199.829019 4.0
14.099999999999966 199.79501 4.0
14.199999999999966 199.785976 4.0
14.299999999999965 199.888713 4.0
14.399999999999965 199.789345 4.0
14.499999999999964 199.829321 4.0
14.599999999999964 199.857248 4.0
14.699999999999964 199.800308 4.0
14.799999999999963 199.851618 4.0
14.899999999999963 199.837474 4.0
14.999999999999963 199.906109 4.0
15.099999999999962 199.86119499999998 4.0
15.199999999999962 199.855695 4.0
15.299999999999962 199.884746 4.0
15.399999999999961 199.873242 4.0
15.499999999999961 199.754947 4.0
15.59999999999996 199.816731 4.0
15.69999999999996 199.87071 4.0
15.79999999999996 199.785004 4.0
15.89999999999996 199.864711 4.0
15.99999999999996 199.866254 4.0
16.09999999999996 199.905721 4.0
16.19999999999996 199.84913200000003 4.0
16.29999999999996 199.818435 4.0
16.399999999999963 199.875673 4.0
