v1,v2,delta
10.21428571428573,-6.196428571428566,16.410714285714295
11.678571428626643,-3.857142857142864,15.535714285769508
6.044642857142873,-1.5089285714285618,7.553571428571434
6.15178571428572,-1.5892857143564283,7.741071428642148
4.749999999999996,-0.6160714285714148,5.36607142857141
5.174999999964298,-2.232142857142859,7.407142857107157
6.080357142854162,-2.6785714285795468,8.758928571433708
5.910714285755995,-0.8839285714051239,6.7946428571611195
7.669642857142885,-2.446428571428533,10.116071428571418
6.258928571428603,-2.276785714314376,8.53571428574298
-5.17857142856793,13.892857142857158,19.071428571425088
-1.0089285714285918,5.0267857142857295,6.035714285714321
11.05357142857143,-5.017857142823188,16.07142857139462
9.750000000000002,-3.3660714285474524,13.116071428547453
-8.687499999993635,13.499999999926471,22.187499999920107
6.339285714285725,-0.3660714285714675,6.705357142857193
4.705357142857138,-0.9999999998912424,5.7053571427483805
-0.4999999999999977,5.500000000000044,6.000000000000042
-1.6339285714254246,4.964285714285699,6.598214285711124
7.062500000026843,-2.178571428571442,9.241071428598286
3.1785714285714533,-3.964285714218041,7.142857142789494
-4.68749999972467,1.2749999999999837,5.9624999997246535
4.678571428653876,-0.5267857142857018,5.205357142939578
11.675000000000018,-8.20000000001213,19.87500000001215
-3.0803571428865646,7.874999999999983,10.955357142886548
-3.249999999999993,5.050000000045014,8.300000000045006
-2.892857142699248,6.678571428608528,9.571428571307777
5.50892857143976,-1.848214285712324,7.357142857152084
-2.0357142857142967,6.60714285714286,8.642857142857157
-2.2857142857143,6.151785714285721,8.437500000000021
7.2232142857143,-3.937500000000002,11.160714285714302
5.901785714285716,-1.455357142857127,7.357142857142843
6.160714285714313,-1.794642857233755,7.955357142948068
6.221428571428564,-2.6696428571428563,8.89107142857142
6.550000000000041,-2.0892857142857206,8.639285714285762
-0.133928570602993,5.99285714285713,6.126785713460123
-2.437499999999983,4.276785714285685,6.714285714285668
5.624999999992134,-2.160714285742248,7.785714285734382
4.973214285714281,-0.7232142857067636,5.696428571421045
4.482142857114144,-0.2589285714285764,4.74107142854272
8.169642857120252,-2.2053571428571463,10.374999999977398
5.975000000000011,-2.3392857142857264,8.314285714285738
-0.9553571428571456,4.371428571428567,5.3267857142857125
7.5000000000000275,-4.062499999999994,11.562500000000021
11.975000000026094,-4.008928571428569,15.983928571454664
8.803571428553516,-3.7142857143657535,12.517857142919269
5.633928571454166,-1.910714285683764,7.54464285713793
4.821428571418355,-1.6696428571428603,6.491071428561216
1.6071428572962436,-1.3660714285714322,2.9732142858676758
5.767857142857135,-1.116071428571435,6.88392857142857
5.883928571428559,-1.2946428571428692,7.178571428571428
5.169642857142834,-1.1964285714286038,6.366071428571438
-0.8482142857143123,6.321428571412563,7.169642857126875
-1.491071428463236,6.1339285714285685,7.624999999891805
-3.910714285742099,7.000000000000033,10.91071428574213
-6.575000000000003,10.303571428480764,16.878571428480768
5.348214285714264,-1.4910714285155091,6.839285714229773
5.258928571466135,-1.1339285713056682,6.392857142771803
4.2321428571428505,-1.3750000000000009,5.607142857142851
