3049.113    ,  .0000
3049.135    ,  .0000
3049.156    ,  .0000
3049.177    ,  .0000
3049.199    ,  .0000
3049.22    ,  .0000
3049.242    ,  .0000
3049.263    ,  .0000
3049.284    ,  .0000
3049.306    ,  .0000
3049.327    ,  .0000
3049.349    ,  .0000
3049.37    ,  .0000
3049.392    ,  .0000
3049.413    ,  .0000
3049.435    ,  .0000
3049.456    ,  .0000
3049.477    ,  .0000
3049.499    ,  .0000
3049.52    ,  .0000
3049.542    ,  .0000
3049.563    ,  .0000
3049.584    ,  .0000
3049.606    ,  .0000
3049.627    ,  .0000
3049.649    ,  .0000
3049.67    ,  .0000
3049.692    ,  .0000
3049.713    ,  .0000
3049.734    ,  .0000
3049.756    ,  .0000
3049.777    ,  .0000
3049.799    ,  .0000
3049.82    ,  .0000
3049.842    ,  .0000
3049.863    ,  .0000
3049.885    ,  .0000
3049.906    ,  .0000
3049.927    ,  .0000
3049.949    ,  .0000
3049.97    ,  .0000
3049.992    ,  .0000
3050.013    ,  .0000
3050.034    ,  .0000
3050.056    ,  .0000
3050.077    ,  .0000
3050.099    ,  .0000
3050.12    ,  .0000
3050.142    ,  .0000
3050.163    ,  .0000
3050.185    ,  .0000
3050.206    ,  .0000
3050.227    ,  .0000
3050.249    ,  .0000
3050.27    ,  .0000
3050.292    ,  .0000
3050.313    ,  .0000
3050.334    ,  .0000
3050.356    ,  .0000
3050.377    ,  .0000
3050.399    ,  .0000
3050.42    ,  .0000
3050.442    ,  .0000
3050.463    ,  .0000
3050.484    ,  .0000
3050.506    ,  .0000
3050.527    ,  .0000
3050.549    ,  .0000
3050.57    ,  .0000
3050.592    ,  .0000
3050.613    ,  .0000
3050.635    ,  .0000
3050.656    ,  .0000
3050.677    ,  .0000
3050.699    ,  .0000
3050.72    ,  .0000
3050.742    ,  .0000
3050.763    ,  .0000
3050.784    ,  .0000
3050.806    ,  .0000
3050.827    ,  .0000
3050.849    ,  .0000
3050.87    ,  .0000
3050.892    ,  .0000
3050.913    ,  .0000
3050.935    ,  .0000
3050.956    ,  .0000
3050.977    ,  .0000
3050.999    ,  .0000
3051.02    ,  .0000
3051.042    ,  .0000
3051.063    ,  .0000
3051.084    ,  .0000
3051.106    ,  .0000
3051.127    ,  .0000
3051.149    ,  .0000
3051.17    ,  .0000
3051.192    ,  .0000
3051.213    ,  .0000
3051.234    ,  .0000
3051.256    ,  .0000
3051.277    ,  .0000
3051.299    ,  .0000
3051.32    ,  .0000
3051.342    ,  .0000
3051.363    ,  .0000
3051.385    ,  .0000
3051.406    ,  .0000
3051.427    ,  .0000
3051.449    ,  .0000
3051.47    ,  .0000
3051.492    ,  .0000
3051.513    ,  .0000
3051.534    ,  .0000
3051.556    ,  .0000
3051.577    ,  .0000
3051.599    ,  .0000
3051.62    ,  .0000
3051.642    ,  .0000
3051.663    ,  .0000
3051.685    ,  .0000
3051.706    ,  .0000
3051.727    ,  .0000
3051.749    ,  .0000
3051.77    ,  .0000
3051.792    ,  .0000
3051.813    ,  .0000
3051.834    ,  .0000
3051.856    ,  .0000
3051.877    ,  .0000
3051.899    ,  .0000
3051.92    ,  .0000
3051.942    ,  .0000
3051.963    ,  .0000
3051.984    ,  .0000
3052.006    ,  .0000
3052.027    ,  .0000
3052.049    ,  .0000
3052.07    ,  .0000
3052.092    ,  .0000
3052.113    ,  .0000
3052.135    ,  .0000
3052.156    ,  .0000
3052.177    ,  .0000
3052.199    ,  .0000
3052.22    ,  .0000
3052.242    ,  .0000
3052.263    ,  .0000
3052.284    ,  .0000
3052.306    ,  .0000
3052.327    ,  .0000
3052.349    ,  .0000
3052.37    ,  .0000
3052.392    ,  .0000
3052.413    ,  .0000
3052.435    ,  .0000
3052.456    ,  .0000
3052.477    ,  .0000
3052.499    ,  .0000
3052.52    ,  .0000
3052.542    ,  .0000
3052.563    ,  .0000
3052.584    ,  .0000
3052.606    ,  .0000
3052.627    ,  .0000
3052.649    ,  .0000
3052.67    ,  .0000
3052.692    ,  .0000
3052.713    ,  .0000
3052.734    ,  .0000
3052.756    ,  .0000
3052.777    ,  .0001
3052.799    ,  .0003
3052.82    ,  .0012
3052.842    ,  .0038
3052.863    ,  .0108
3052.885    ,  .0274
3052.906    ,  .0618
3052.927    ,  .1234
3052.949    ,  .2219
3052.97    ,  .3561
3052.992    ,  .5101
3053.013    ,  .6507
3053.034    ,  .7434
3053.056    ,  .7580
3053.077    ,  .6897
3053.099    ,  .5618
3053.12    ,  .4077
3053.142    ,  .2641
3053.163    ,  .1526
3053.185    ,  .0787
3053.206    ,  .0366
3053.227    ,  .0151
3053.249    ,  .0055
3053.27    ,  .0018
3053.292    ,  .0005
3053.313    ,  .0001
3053.334    ,  .0000
3053.356    ,  .0000
3053.377    ,  .0000
3053.399    ,  .0000
3053.42    ,  .0000
3053.442    ,  .0000
3053.463    ,  .0000
3053.484    ,  .0000
3053.506    ,  .0000
3053.527    ,  .0000
3053.549    ,  .0000
3053.57    ,  .0000
3053.592    ,  .0000
3053.613    ,  .0000
3053.635    ,  .0000
3053.656    ,  .0000
3053.677    ,  .0000
3053.699    ,  .0000
3053.72    ,  .0000
3053.742    ,  .0000
3053.763    ,  .0000
3053.784    ,  .0000
3053.806    ,  .0000
3053.827    ,  .0000
3053.849    ,  .0000
3053.87    ,  .0000
3053.892    ,  .0000
3053.913    ,  .0000
3053.935    ,  .0000
3053.956    ,  .0000
3053.977    ,  .0000
3053.999    ,  .0000
3054.02    ,  .0000
3054.042    ,  .0000
3054.063    ,  .0000
3054.084    ,  .0000
3054.106    ,  .0000
3054.127    ,  .0000
3054.149    ,  .0000
3054.17    ,  .0000
3054.192    ,  .0000
3054.213    ,  .0000
3054.234    ,  .0000
3054.256    ,  .0000
3054.277    ,  .0000
3054.299    ,  .0000
3054.32    ,  .0000
3054.342    ,  .0000
3054.363    ,  .0000
3054.385    ,  .0000
3054.406    ,  .0000
3054.427    ,  .0000
3054.449    ,  .0000
3054.47    ,  .0000
3054.492    ,  .0000
3054.513    ,  .0000
3054.534    ,  .0000
3054.556    ,  .0000
3054.577    ,  .0000
3054.599    ,  .0000
3054.62    ,  .0000
3054.642    ,  .0000
3054.663    ,  .0000
3054.685    ,  .0000
3054.706    ,  .0000
3054.727    ,  .0000
3054.749    ,  .0000
3054.77    ,  .0000
3054.792    ,  .0000
3054.813    ,  .0000
3054.834    ,  .0000
3054.856    ,  .0000
3054.877    ,  .0000
3054.899    ,  .0000
3054.92    ,  .0000
3054.942    ,  .0000
3054.963    ,  .0000
3054.984    ,  .0000
3055.006    ,  .0000
3055.027    ,  .0000
3055.049    ,  .0000
3055.07    ,  .0000
3055.092    ,  .0000
3055.113    ,  .0000
3055.135    ,  .0000
3055.156    ,  .0000
3055.177    ,  .0000
3055.199    ,  .0000
3055.22    ,  .0000
3055.242    ,  .0000
3055.263    ,  .0000
3055.284    ,  .0000
3055.306    ,  .0000
3055.327    ,  .0000
3055.349    ,  .0000
3055.37    ,  .0000
3055.392    ,  .0000
3055.413    ,  .0000
3055.435    ,  .0000
3055.456    ,  .0000
3055.477    ,  .0000
3055.499    ,  .0000
3055.52    ,  .0000
3055.542    ,  .0000
3055.563    ,  .0000
3055.584    ,  .0000
3055.606    ,  .0000
3055.627    ,  .0000
3055.649    ,  .0000
3055.67    ,  .0000
3055.692    ,  .0000
3055.713    ,  .0000
3055.734    ,  .0000
3055.756    ,  .0000
3055.777    ,  .0000
3055.799    ,  .0000
3055.82    ,  .0000
3055.842    ,  .0000
3055.863    ,  .0000
3055.885    ,  .0000
3055.906    ,  .0000
3055.927    ,  .0000
3055.949    ,  .0000
3055.97    ,  .0000
3055.992    ,  .0000
3056.013    ,  .0000
3056.034    ,  .0000
3056.056    ,  .0000
3056.077    ,  .0000
3056.099    ,  .0000
3056.12    ,  .0000
3056.142    ,  .0000
3056.163    ,  .0000
3056.185    ,  .0000
3056.206    ,  .0000
3056.227    ,  .0000
3056.249    ,  .0000
3056.27    ,  .0000
3056.292    ,  .0000
3056.313    ,  .0000
3056.334    ,  .0000
3056.356    ,  .0000
3056.377    ,  .0000
3056.399    ,  .0000
3056.42    ,  .0000
3056.442    ,  .0000
3056.463    ,  .0000
3056.484    ,  .0000
3056.506    ,  .0000
3056.527    ,  .0000
3056.549    ,  .0000
3056.57    ,  .0000
3056.592    ,  .0000
3056.613    ,  .0000
3056.635    ,  .0000
3056.656    ,  .0000
3056.677    ,  .0000
3056.699    ,  .0000
3056.72    ,  .0000
3056.742    ,  .0000
3056.763    ,  .0000
3056.784    ,  .0000
3056.806    ,  .0000
3056.827    ,  .0000
3056.849    ,  .0000
3056.87    ,  .0000
3056.892    ,  .0000
3056.913    ,  .0000
3056.935    ,  .0000
3056.956    ,  .0000
3056.977    ,  .0000
3056.999    ,  .0000
3057.02    ,  .0000
3057.042    ,  .0000
3057.063    ,  .0000
3057.084    ,  .0000
3057.106    ,  .0000
3057.127    ,  .0000
3057.149    ,  .0000
3057.17    ,  .0000
3057.192    ,  .0000
3057.213    ,  .0000
3057.234    ,  .0000
3057.256    ,  .0000
3057.277    ,  .0000
3057.299    ,  .0000
3057.32    ,  .0000
3057.342    ,  .0000
3057.363    ,  .0000
3057.385    ,  .0000
3057.406    ,  .0000
3057.427    ,  .0000
3057.449    ,  .0001
3057.47    ,  .0006
3057.492    ,  .0020
3057.513    ,  .0064
3057.534    ,  .0183
3057.556    ,  .0470
3057.577    ,  .1077
3057.599    ,  .2184
3057.62    ,  .3989
3057.642    ,  .6502
3057.663    ,  .9459
3057.685    ,  1.2282
3057.706    ,  1.4217
3057.727    ,  1.4722
