0.000000000000000000e+00,1.840000000000000000e+02,2.700000000000000000e+02,3.140000000000000000e+02,3.150000000000000000e+02,3.470000000000000000e+02,3.850000000000000000e+02,4.190000000000000000e+02,4.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.880000000000000000e+02,2.780000000000000000e+02,3.200000000000000000e+02,3.160000000000000000e+02,3.480000000000000000e+02,3.870000000000000000e+02,4.220000000000000000e+02,4.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,1.860000000000000000e+02,2.800000000000000000e+02,3.240000000000000000e+02,3.160000000000000000e+02,3.500000000000000000e+02,3.880000000000000000e+02,4.320000000000000000e+02,4.680000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,1.910000000000000000e+02,2.840000000000000000e+02,3.290000000000000000e+02,3.180000000000000000e+02,3.540000000000000000e+02,3.920000000000000000e+02,4.380000000000000000e+02,4.760000000000000000e+02,3.930000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,1.910000000000000000e+02,2.940000000000000000e+02,3.330000000000000000e+02,3.210000000000000000e+02,3.550000000000000000e+02,3.990000000000000000e+02,4.450000000000000000e+02,4.800000000000000000e+02,3.940000000000000000e+02,1.490000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,1.940000000000000000e+02,2.940000000000000000e+02,3.320000000000000000e+02,3.230000000000000000e+02,3.590000000000000000e+02,4.010000000000000000e+02,4.500000000000000000e+02,4.820000000000000000e+02,3.960000000000000000e+02,1.560000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,1.960000000000000000e+02,2.980000000000000000e+02,3.410000000000000000e+02,3.240000000000000000e+02,3.610000000000000000e+02,3.990000000000000000e+02,4.580000000000000000e+02,4.860000000000000000e+02,3.970000000000000000e+02,1.550000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,1.960000000000000000e+02,3.020000000000000000e+02,3.440000000000000000e+02,3.270000000000000000e+02,3.590000000000000000e+02,4.040000000000000000e+02,4.650000000000000000e+02,4.880000000000000000e+02,4.010000000000000000e+02,1.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,1.980000000000000000e+02,3.120000000000000000e+02,3.520000000000000000e+02,3.280000000000000000e+02,3.560000000000000000e+02,4.020000000000000000e+02,4.710000000000000000e+02,4.910000000000000000e+02,4.030000000000000000e+02,1.600000000000000000e+02,1.840000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,2.010000000000000000e+02,3.170000000000000000e+02,3.520000000000000000e+02,3.290000000000000000e+02,3.530000000000000000e+02,4.080000000000000000e+02,4.780000000000000000e+02,4.970000000000000000e+02,4.060000000000000000e+02,1.620000000000000000e+02,1.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,2.070000000000000000e+02,3.180000000000000000e+02,3.590000000000000000e+02,3.340000000000000000e+02,3.530000000000000000e+02,4.110000000000000000e+02,4.850000000000000000e+02,5.020000000000000000e+02,4.090000000000000000e+02,1.610000000000000000e+02,1.920000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,2.100000000000000000e+02,3.220000000000000000e+02,3.670000000000000000e+02,3.360000000000000000e+02,3.510000000000000000e+02,4.130000000000000000e+02,4.910000000000000000e+02,5.050000000000000000e+02,4.120000000000000000e+02,1.600000000000000000e+02,1.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,2.120000000000000000e+02,3.330000000000000000e+02,3.700000000000000000e+02,3.390000000000000000e+02,3.500000000000000000e+02,4.170000000000000000e+02,5.000000000000000000e+02,5.120000000000000000e+02,4.140000000000000000e+02,1.630000000000000000e+02,2.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,2.150000000000000000e+02,3.380000000000000000e+02,3.750000000000000000e+02,nan,3.470000000000000000e+02,4.220000000000000000e+02,5.100000000000000000e+02,5.190000000000000000e+02,4.160000000000000000e+02,1.690000000000000000e+02,2.120000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,2.150000000000000000e+02,3.410000000000000000e+02,3.820000000000000000e+02,nan,3.430000000000000000e+02,4.260000000000000000e+02,5.230000000000000000e+02,5.240000000000000000e+02,4.160000000000000000e+02,1.700000000000000000e+02,2.190000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,2.190000000000000000e+02,3.440000000000000000e+02,3.810000000000000000e+02,nan,3.450000000000000000e+02,4.270000000000000000e+02,5.210000000000000000e+02,5.280000000000000000e+02,4.220000000000000000e+02,1.710000000000000000e+02,2.190000000000000000e+02,2.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,2.200000000000000000e+02,3.400000000000000000e+02,3.850000000000000000e+02,nan,3.540000000000000000e+02,4.320000000000000000e+02,5.180000000000000000e+02,5.240000000000000000e+02,4.240000000000000000e+02,1.750000000000000000e+02,2.180000000000000000e+02,2.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,2.240000000000000000e+02,3.430000000000000000e+02,3.830000000000000000e+02,nan,3.540000000000000000e+02,4.360000000000000000e+02,5.100000000000000000e+02,5.250000000000000000e+02,4.250000000000000000e+02,1.750000000000000000e+02,2.190000000000000000e+02,2.120000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,2.240000000000000000e+02,3.430000000000000000e+02,3.840000000000000000e+02,nan,nan,4.380000000000000000e+02,5.090000000000000000e+02,5.240000000000000000e+02,4.300000000000000000e+02,1.720000000000000000e+02,2.160000000000000000e+02,2.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,2.290000000000000000e+02,3.410000000000000000e+02,3.820000000000000000e+02,nan,nan,4.420000000000000000e+02,5.050000000000000000e+02,5.240000000000000000e+02,4.320000000000000000e+02,1.780000000000000000e+02,2.140000000000000000e+02,2.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,2.330000000000000000e+02,3.410000000000000000e+02,3.790000000000000000e+02,nan,nan,4.430000000000000000e+02,4.950000000000000000e+02,5.190000000000000000e+02,4.370000000000000000e+02,1.820000000000000000e+02,2.100000000000000000e+02,1.960000000000000000e+02,3.380000000000000000e+02,3.790000000000000000e+02,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,2.320000000000000000e+02,3.410000000000000000e+02,3.800000000000000000e+02,nan,nan,4.430000000000000000e+02,4.890000000000000000e+02,5.170000000000000000e+02,4.370000000000000000e+02,1.790000000000000000e+02,2.090000000000000000e+02,1.960000000000000000e+02,3.400000000000000000e+02,3.810000000000000000e+02,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,2.390000000000000000e+02,3.380000000000000000e+02,3.820000000000000000e+02,nan,nan,4.470000000000000000e+02,4.900000000000000000e+02,5.150000000000000000e+02,4.380000000000000000e+02,1.810000000000000000e+02,2.070000000000000000e+02,1.920000000000000000e+02,3.400000000000000000e+02,3.820000000000000000e+02,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,2.360000000000000000e+02,3.370000000000000000e+02,3.820000000000000000e+02,nan,nan,4.500000000000000000e+02,4.790000000000000000e+02,5.150000000000000000e+02,4.390000000000000000e+02,1.810000000000000000e+02,2.110000000000000000e+02,1.910000000000000000e+02,3.480000000000000000e+02,3.880000000000000000e+02,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,2.400000000000000000e+02,3.410000000000000000e+02,3.800000000000000000e+02,nan,nan,nan,nan,5.150000000000000000e+02,4.420000000000000000e+02,1.800000000000000000e+02,2.090000000000000000e+02,1.930000000000000000e+02,3.440000000000000000e+02,3.870000000000000000e+02,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,2.350000000000000000e+02,3.400000000000000000e+02,3.800000000000000000e+02,nan,nan,nan,nan,5.100000000000000000e+02,4.480000000000000000e+02,1.790000000000000000e+02,2.080000000000000000e+02,1.870000000000000000e+02,3.480000000000000000e+02,3.880000000000000000e+02,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,2.450000000000000000e+02,3.400000000000000000e+02,3.810000000000000000e+02,nan,nan,nan,nan,5.100000000000000000e+02,4.470000000000000000e+02,1.810000000000000000e+02,2.050000000000000000e+02,1.860000000000000000e+02,3.480000000000000000e+02,3.910000000000000000e+02,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,nan,3.380000000000000000e+02,3.840000000000000000e+02,nan,nan,nan,nan,5.090000000000000000e+02,4.470000000000000000e+02,1.870000000000000000e+02,2.050000000000000000e+02,1.840000000000000000e+02,3.530000000000000000e+02,3.890000000000000000e+02,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,nan,3.390000000000000000e+02,3.820000000000000000e+02,nan,nan,nan,nan,5.090000000000000000e+02,4.480000000000000000e+02,1.860000000000000000e+02,2.000000000000000000e+02,1.830000000000000000e+02,3.510000000000000000e+02,3.920000000000000000e+02,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,nan,3.400000000000000000e+02,3.760000000000000000e+02,nan,nan,nan,nan,5.060000000000000000e+02,4.540000000000000000e+02,1.850000000000000000e+02,2.040000000000000000e+02,1.810000000000000000e+02,3.530000000000000000e+02,3.990000000000000000e+02,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,nan,3.390000000000000000e+02,3.710000000000000000e+02,nan,nan,nan,nan,5.220000000000000000e+02,4.510000000000000000e+02,1.850000000000000000e+02,2.030000000000000000e+02,1.740000000000000000e+02,3.550000000000000000e+02,3.990000000000000000e+02,3.610000000000000000e+02,nan,nan,nan,nan,nan
3.100000000000000000e+01,nan,3.390000000000000000e+02,3.770000000000000000e+02,nan,nan,nan,nan,nan,4.590000000000000000e+02,1.860000000000000000e+02,2.030000000000000000e+02,1.740000000000000000e+02,3.620000000000000000e+02,4.000000000000000000e+02,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,nan,3.390000000000000000e+02,3.770000000000000000e+02,nan,nan,nan,nan,nan,4.570000000000000000e+02,nan,2.010000000000000000e+02,1.690000000000000000e+02,3.580000000000000000e+02,nan,nan,5.530000000000000000e+02,nan,nan,nan,nan
3.300000000000000000e+01,nan,3.390000000000000000e+02,3.780000000000000000e+02,nan,nan,nan,nan,nan,4.570000000000000000e+02,nan,1.940000000000000000e+02,1.690000000000000000e+02,3.610000000000000000e+02,nan,nan,5.500000000000000000e+02,nan,nan,nan,nan
3.400000000000000000e+01,nan,3.390000000000000000e+02,3.790000000000000000e+02,nan,nan,nan,nan,nan,4.640000000000000000e+02,nan,1.910000000000000000e+02,1.720000000000000000e+02,3.670000000000000000e+02,nan,nan,5.520000000000000000e+02,4.780000000000000000e+02,nan,nan,nan
3.500000000000000000e+01,nan,3.390000000000000000e+02,3.780000000000000000e+02,nan,nan,nan,nan,nan,4.620000000000000000e+02,nan,1.980000000000000000e+02,1.690000000000000000e+02,3.710000000000000000e+02,nan,nan,5.520000000000000000e+02,4.850000000000000000e+02,nan,nan,nan
3.600000000000000000e+01,nan,3.400000000000000000e+02,3.770000000000000000e+02,nan,nan,nan,nan,nan,4.640000000000000000e+02,nan,1.970000000000000000e+02,1.630000000000000000e+02,3.750000000000000000e+02,nan,nan,5.500000000000000000e+02,4.810000000000000000e+02,nan,nan,nan
3.700000000000000000e+01,nan,3.370000000000000000e+02,3.790000000000000000e+02,nan,nan,nan,nan,nan,4.670000000000000000e+02,nan,1.960000000000000000e+02,1.620000000000000000e+02,3.770000000000000000e+02,nan,nan,5.480000000000000000e+02,4.890000000000000000e+02,2.950000000000000000e+02,nan,nan
3.800000000000000000e+01,nan,3.350000000000000000e+02,3.770000000000000000e+02,nan,nan,nan,nan,nan,4.650000000000000000e+02,nan,1.940000000000000000e+02,1.590000000000000000e+02,3.800000000000000000e+02,nan,nan,5.470000000000000000e+02,4.910000000000000000e+02,2.970000000000000000e+02,nan,nan
3.900000000000000000e+01,nan,3.350000000000000000e+02,3.780000000000000000e+02,nan,nan,nan,nan,nan,4.720000000000000000e+02,nan,1.930000000000000000e+02,1.560000000000000000e+02,3.800000000000000000e+02,nan,nan,5.510000000000000000e+02,4.870000000000000000e+02,2.970000000000000000e+02,nan,nan
4.000000000000000000e+01,nan,3.350000000000000000e+02,3.810000000000000000e+02,nan,nan,nan,nan,nan,4.710000000000000000e+02,nan,1.920000000000000000e+02,1.570000000000000000e+02,3.820000000000000000e+02,nan,nan,5.490000000000000000e+02,4.990000000000000000e+02,2.970000000000000000e+02,nan,nan
4.100000000000000000e+01,nan,3.370000000000000000e+02,3.790000000000000000e+02,nan,nan,nan,nan,nan,4.720000000000000000e+02,nan,1.910000000000000000e+02,1.520000000000000000e+02,3.820000000000000000e+02,nan,nan,5.520000000000000000e+02,4.970000000000000000e+02,2.980000000000000000e+02,1.700000000000000000e+02,nan
4.200000000000000000e+01,nan,3.380000000000000000e+02,3.780000000000000000e+02,nan,nan,nan,nan,nan,4.750000000000000000e+02,nan,1.910000000000000000e+02,1.490000000000000000e+02,3.890000000000000000e+02,nan,nan,5.480000000000000000e+02,5.000000000000000000e+02,3.010000000000000000e+02,1.740000000000000000e+02,7.600000000000000000e+01
