0.000000000000000000e+00,4.880000000000000000e+02,2.920000000000000000e+02,5.520000000000000000e+02,4.710000000000000000e+02,4.950000000000000000e+02,3.860000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.820000000000000000e+02,2.920000000000000000e+02,5.490000000000000000e+02,4.740000000000000000e+02,4.990000000000000000e+02,3.860000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.780000000000000000e+02,2.920000000000000000e+02,5.470000000000000000e+02,4.690000000000000000e+02,5.000000000000000000e+02,3.910000000000000000e+02,nan,5.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,4.740000000000000000e+02,2.900000000000000000e+02,5.460000000000000000e+02,4.720000000000000000e+02,5.010000000000000000e+02,nan,nan,5.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,4.770000000000000000e+02,2.840000000000000000e+02,5.430000000000000000e+02,4.670000000000000000e+02,nan,nan,nan,5.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.670000000000000000e+02,2.880000000000000000e+02,5.440000000000000000e+02,4.660000000000000000e+02,nan,nan,nan,5.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.700000000000000000e+02,2.840000000000000000e+02,5.400000000000000000e+02,4.670000000000000000e+02,nan,nan,nan,5.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,4.600000000000000000e+02,2.800000000000000000e+02,5.390000000000000000e+02,4.670000000000000000e+02,nan,nan,nan,5.250000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,4.570000000000000000e+02,2.820000000000000000e+02,5.370000000000000000e+02,4.680000000000000000e+02,nan,nan,nan,5.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,4.570000000000000000e+02,2.770000000000000000e+02,5.250000000000000000e+02,4.670000000000000000e+02,nan,nan,nan,5.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,4.530000000000000000e+02,2.750000000000000000e+02,5.230000000000000000e+02,4.640000000000000000e+02,nan,nan,nan,5.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,4.480000000000000000e+02,2.740000000000000000e+02,5.350000000000000000e+02,4.640000000000000000e+02,nan,nan,nan,5.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,4.460000000000000000e+02,2.700000000000000000e+02,5.350000000000000000e+02,4.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
