0.000000000000000000e+00,2.620000000000000000e+02,4.440000000000000000e+02,2.790000000000000000e+02,nan,nan,nan,4.810000000000000000e+02,4.040000000000000000e+02,4.540000000000000000e+02,nan,5.010000000000000000e+02,3.370000000000000000e+02,nan,5.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,2.590000000000000000e+02,4.430000000000000000e+02,2.780000000000000000e+02,nan,nan,nan,4.800000000000000000e+02,3.990000000000000000e+02,4.530000000000000000e+02,nan,5.010000000000000000e+02,3.330000000000000000e+02,nan,nan,5.320000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,2.570000000000000000e+02,4.380000000000000000e+02,2.800000000000000000e+02,nan,nan,nan,4.790000000000000000e+02,4.030000000000000000e+02,4.510000000000000000e+02,nan,5.010000000000000000e+02,3.350000000000000000e+02,nan,nan,nan,4.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,2.550000000000000000e+02,4.340000000000000000e+02,2.770000000000000000e+02,nan,nan,nan,4.790000000000000000e+02,4.020000000000000000e+02,4.480000000000000000e+02,nan,5.000000000000000000e+02,3.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,2.530000000000000000e+02,4.370000000000000000e+02,2.730000000000000000e+02,nan,nan,nan,4.750000000000000000e+02,3.980000000000000000e+02,4.450000000000000000e+02,nan,4.950000000000000000e+02,3.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,2.470000000000000000e+02,4.320000000000000000e+02,2.760000000000000000e+02,nan,nan,nan,4.730000000000000000e+02,3.950000000000000000e+02,4.440000000000000000e+02,nan,4.950000000000000000e+02,3.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,2.430000000000000000e+02,4.320000000000000000e+02,2.720000000000000000e+02,nan,nan,nan,4.690000000000000000e+02,3.940000000000000000e+02,4.430000000000000000e+02,nan,4.940000000000000000e+02,3.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,2.410000000000000000e+02,4.260000000000000000e+02,2.670000000000000000e+02,nan,nan,nan,4.690000000000000000e+02,3.920000000000000000e+02,4.420000000000000000e+02,nan,4.940000000000000000e+02,3.390000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,2.380000000000000000e+02,4.210000000000000000e+02,2.640000000000000000e+02,nan,nan,nan,4.660000000000000000e+02,3.970000000000000000e+02,4.410000000000000000e+02,nan,4.910000000000000000e+02,3.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,2.350000000000000000e+02,4.190000000000000000e+02,2.650000000000000000e+02,nan,nan,nan,4.630000000000000000e+02,3.940000000000000000e+02,4.410000000000000000e+02,nan,4.900000000000000000e+02,3.370000000000000000e+02,nan,nan,nan,nan,5.110000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
