0.000000000000000000e+00,5.670000000000000000e+02,3.000000000000000000e+02,nan,nan,2.720000000000000000e+02,4.380000000000000000e+02,4.850000000000000000e+02,1.610000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,5.610000000000000000e+02,2.990000000000000000e+02,nan,nan,2.720000000000000000e+02,4.330000000000000000e+02,4.850000000000000000e+02,1.620000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,5.610000000000000000e+02,2.910000000000000000e+02,nan,nan,2.670000000000000000e+02,4.330000000000000000e+02,4.830000000000000000e+02,1.620000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,5.570000000000000000e+02,2.930000000000000000e+02,nan,nan,2.690000000000000000e+02,4.320000000000000000e+02,4.830000000000000000e+02,1.630000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,5.510000000000000000e+02,2.910000000000000000e+02,nan,nan,2.680000000000000000e+02,4.330000000000000000e+02,4.810000000000000000e+02,1.630000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,5.570000000000000000e+02,2.890000000000000000e+02,nan,nan,2.660000000000000000e+02,4.360000000000000000e+02,4.840000000000000000e+02,1.620000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,5.570000000000000000e+02,2.840000000000000000e+02,nan,nan,2.660000000000000000e+02,4.320000000000000000e+02,4.800000000000000000e+02,1.610000000000000000e+02,5.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,5.530000000000000000e+02,2.810000000000000000e+02,nan,nan,2.650000000000000000e+02,4.290000000000000000e+02,4.800000000000000000e+02,1.560000000000000000e+02,5.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,5.470000000000000000e+02,2.780000000000000000e+02,nan,nan,2.600000000000000000e+02,4.280000000000000000e+02,4.800000000000000000e+02,1.570000000000000000e+02,5.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,5.470000000000000000e+02,2.790000000000000000e+02,nan,nan,2.640000000000000000e+02,4.280000000000000000e+02,4.770000000000000000e+02,1.560000000000000000e+02,5.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
