0.000000000000000000e+00,2.820000000000000000e+02,2.930000000000000000e+02,nan,nan,3.730000000000000000e+02,3.780000000000000000e+02,3.900000000000000000e+02,4.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,2.820000000000000000e+02,2.950000000000000000e+02,nan,nan,3.670000000000000000e+02,3.770000000000000000e+02,3.910000000000000000e+02,4.140000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,2.800000000000000000e+02,2.900000000000000000e+02,nan,nan,3.640000000000000000e+02,3.790000000000000000e+02,3.940000000000000000e+02,4.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,2.790000000000000000e+02,2.900000000000000000e+02,nan,nan,3.630000000000000000e+02,3.810000000000000000e+02,3.940000000000000000e+02,4.210000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,2.700000000000000000e+02,2.850000000000000000e+02,nan,nan,3.640000000000000000e+02,3.820000000000000000e+02,3.970000000000000000e+02,4.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,2.720000000000000000e+02,2.880000000000000000e+02,nan,nan,3.620000000000000000e+02,3.820000000000000000e+02,3.990000000000000000e+02,4.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,2.660000000000000000e+02,2.870000000000000000e+02,nan,nan,3.640000000000000000e+02,3.860000000000000000e+02,3.990000000000000000e+02,4.270000000000000000e+02,3.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,2.750000000000000000e+02,2.900000000000000000e+02,nan,nan,3.660000000000000000e+02,3.860000000000000000e+02,4.030000000000000000e+02,4.260000000000000000e+02,3.410000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,2.760000000000000000e+02,2.920000000000000000e+02,nan,nan,3.720000000000000000e+02,3.870000000000000000e+02,4.030000000000000000e+02,4.300000000000000000e+02,3.460000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,2.790000000000000000e+02,2.980000000000000000e+02,nan,nan,3.770000000000000000e+02,3.880000000000000000e+02,4.040000000000000000e+02,4.340000000000000000e+02,3.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,2.860000000000000000e+02,3.050000000000000000e+02,nan,nan,3.840000000000000000e+02,3.870000000000000000e+02,4.050000000000000000e+02,4.400000000000000000e+02,3.620000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,2.950000000000000000e+02,3.150000000000000000e+02,nan,nan,3.870000000000000000e+02,3.920000000000000000e+02,4.090000000000000000e+02,4.390000000000000000e+02,3.690000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,2.950000000000000000e+02,3.170000000000000000e+02,nan,nan,3.910000000000000000e+02,3.950000000000000000e+02,4.090000000000000000e+02,4.440000000000000000e+02,3.840000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,2.990000000000000000e+02,3.220000000000000000e+02,nan,nan,3.960000000000000000e+02,3.970000000000000000e+02,4.100000000000000000e+02,4.490000000000000000e+02,3.810000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,3.070000000000000000e+02,3.260000000000000000e+02,nan,nan,4.040000000000000000e+02,4.020000000000000000e+02,4.150000000000000000e+02,4.480000000000000000e+02,3.880000000000000000e+02,2.810000000000000000e+02,3.250000000000000000e+02,3.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,3.120000000000000000e+02,3.340000000000000000e+02,nan,nan,4.050000000000000000e+02,4.020000000000000000e+02,4.130000000000000000e+02,4.510000000000000000e+02,3.940000000000000000e+02,2.820000000000000000e+02,3.280000000000000000e+02,3.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,3.140000000000000000e+02,3.390000000000000000e+02,nan,nan,4.130000000000000000e+02,4.030000000000000000e+02,4.170000000000000000e+02,4.540000000000000000e+02,4.040000000000000000e+02,2.880000000000000000e+02,3.390000000000000000e+02,3.360000000000000000e+02,1.740000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,3.190000000000000000e+02,3.430000000000000000e+02,nan,nan,4.140000000000000000e+02,4.060000000000000000e+02,4.210000000000000000e+02,4.560000000000000000e+02,3.910000000000000000e+02,2.860000000000000000e+02,3.430000000000000000e+02,3.410000000000000000e+02,1.800000000000000000e+02,4.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,3.250000000000000000e+02,3.530000000000000000e+02,nan,nan,4.250000000000000000e+02,4.080000000000000000e+02,4.210000000000000000e+02,4.610000000000000000e+02,3.970000000000000000e+02,2.920000000000000000e+02,3.450000000000000000e+02,3.520000000000000000e+02,1.820000000000000000e+02,4.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,3.250000000000000000e+02,3.470000000000000000e+02,nan,nan,4.240000000000000000e+02,4.100000000000000000e+02,4.240000000000000000e+02,4.630000000000000000e+02,3.950000000000000000e+02,2.910000000000000000e+02,3.470000000000000000e+02,3.470000000000000000e+02,1.820000000000000000e+02,4.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,3.210000000000000000e+02,3.460000000000000000e+02,nan,nan,4.240000000000000000e+02,4.120000000000000000e+02,4.260000000000000000e+02,4.650000000000000000e+02,4.020000000000000000e+02,2.880000000000000000e+02,3.440000000000000000e+02,3.400000000000000000e+02,1.740000000000000000e+02,4.160000000000000000e+02,3.140000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
