v1,v2,v1+v2,v1-v2,r,q,odchylka,n,U
0.0006361281393274836,-0.000263225436964283,0.0008993535762917665,0.0003729027023632006,1.2267271030225993e-06,1.5683640642147024e-18,0.21104146114577205,10.0,300
0.0003596586552232113,-0.00014940940683035855,0.0005090680620535699,0.00021024924839285275,9.211225645039272e-07,6.665945039048318e-19,0.16055564510767795,4.0,300
0.0003152083220046508,-3.0130207250000156e-05,0.00034533852925465095,0.00028507811475465063,1.0725860254703006e-06,5.265572849512864e-19,0.2865120722468757,3.0,300
0.00036752230821407374,-4.345702969216035e-05,0.00041097933790623404,0.0003240652785219134,1.1435797227669075e-06,6.681206431585735e-19,0.17008105710879828,4.0,300
0.00022266554259037038,-6.746186513035437e-05,0.0002901274077207248,0.000155203677460016,7.914093902527006e-07,3.2640621003220795e-19,0.03726732187637172,2.0,300
-0.000109263388928571,0.00029509392540168027,0.00040435731433025127,0.00018583053647310926,8.659817419314526e-07,4.977857903507697e-19,0.10693452761195221,3.0,300
-0.00012788783022555915,0.000373730455312499,0.000501618285538058,0.0002458426250869398,9.960446052066703e-07,7.102653091015171e-19,0.4331273720317981,4.0,300
0.00024377324272366156,-2.7315847231002143e-05,0.0002710890899546637,0.00021645739549265943,9.346228821097693e-07,3.6017777045442304e-19,0.24805282271032691,2.0,300
0.00034062033745535893,-0.00023524738737499895,0.0005758677248303578,0.00010537295008035999,6.521008476730454e-07,5.3383366691884925e-19,0.3319276763266621,3.0,300
0.0002189406543324389,-8.111978874999897e-05,0.00030006044308243787,0.0001378208655824399,7.457747614381196e-07,3.181155395076076e-19,0.014478973436285791,2.0,300
0.00022639043084821486,-0.0001270600772745786,0.00035345050812279346,9.933035357363626e-05,6.331275121996937e-07,3.18118006695659e-19,0.01446357445967461,2.0,300
0.0002284598132138763,-7.118675339285592e-05,0.00029964656660673217,0.00015727305982102035,7.966679822438712e-07,3.393556822292409e-19,0.11809157010363025,2.0,300
-0.00011795479486752468,0.00028640251946580886,0.0004043573143333335,0.00016844772459828416,8.244850205962917e-07,4.739325412307723e-19,0.0419457432258854,3.0,300
-0.0001667922187053556,0.00041602863087500505,0.0005828208495803608,0.00024923641216964944,1.00289609589739e-06,8.309205053317088e-19,0.1861978741833834,5.0,300
-4.0559894375003395e-05,0.0001981640553749971,0.00023872394975000047,0.0001576041609999937,7.975061392176199e-07,2.7064404925763036e-19,0.31077271060969447,2.0,300
0.0002781249899998171,-4.0973770848214045e-05,0.00031909876084803114,0.00023715121915160304,9.782793269226361e-07,4.437684780667377e-19,0.23021501718681492,3.0,300
0.0002392206015178576,-0.00010760788303571278,0.00034682848455357037,0.00013161271848214485,7.287844961792431e-07,3.59320784837619e-19,0.24270393920636213,2.0,300
0.00023632346620535666,-2.317708249997033e-06,0.0002386411744553537,0.00023400575795535963,9.717699542619488e-07,3.2966838542000963e-19,0.05762821916181826,2.0,300
0.0006361281393274836,-0.000263225436964283,0.0008993535762917665,0.0003729027023632006,1.2267271030225993e-06,1.5683640642147024e-18,0.21104146114577205,10.0,300
-7.160062987080377e-05,0.0003294456726785717,0.0004010463025493755,0.0002578450428077679,1.0200690913825527e-06,5.815573666677385e-19,0.3702044186238047,4.0,300
-2.4418711911029926e-05,0.0002259765543750048,0.00025039526628603477,0.00020155784246397488,9.018826779505473e-07,3.2102925892519567e-19,0.0037070327490225097,2.0,300
-8.856956526785498e-05,0.0003013020725000004,0.00038987163776785537,0.00021273250723214543,9.265462967416691e-07,5.135198351689052e-19,0.2051387111223173,3.0,300
-0.00021273250723086146,0.0003599069811071424,0.0005726394883380038,0.00014717447387628096,7.706664292623533e-07,6.27359083463902e-19,0.08433258761466833,4.0,300
-8.69140593749981e-05,0.00022746650967856848,0.0003143805690535666,0.00014055245030357037,7.531290607019454e-07,3.3658407014804334e-19,0.10079252814795048,2.0,300
-4.345702968750016e-05,0.00020776598955450943,0.0002512230192420096,0.00016430895986700928,8.142932194520192e-07,2.9080957750072564e-19,0.18490938308912042,2.0,300
-4.105654614285722e-05,0.0003395442586250013,0.0003806008047678585,0.0002984877124821441,1.0975224791863144e-06,5.938155725739601e-19,0.2936947152235141,4.0,300
-7.61532710714288e-05,0.0002850781147499973,0.0003612313858214261,0.0002089248436785685,9.182168078486115e-07,4.715189720213542e-19,0.05701005734830744,3.0,300
-9.85026006077769e-05,0.0003298595491517854,0.0004283621497595623,0.0002313569485440085,9.66254365491073e-07,5.883977654160631e-19,0.3275100077632067,4.0,300
0.0002458426250892867,-1.821056482142807e-05,0.0002640531899107148,0.00022763206026785865,9.584443682394857e-07,3.59771522834071e-19,0.24551722450142144,2.0,300
0.00019741907772321445,-4.75130191243573e-05,0.00024493209684757174,0.00014990605859885716,7.777854025844986e-07,2.7081576653485405e-19,0.30970093566566104,2.0,300
-0.000179622389374998,0.0002433593662499994,0.0004229817556249973,6.373697687500138e-05,5.071610887704223e-07,3.0495518173756415e-19,0.09661946588116233,2.0,300
-0.00010313801712499833,0.00034666293396428495,0.00044980095108928327,0.00024352491683928663,9.91338326950606e-07,6.338853617333787e-19,0.043598762573273664,4.0,300
0.0002516368957142848,-1.986607071428606e-05,0.0002715029664285709,0.00023177082499999878,9.67118249727308e-07,3.73269593566108e-19,0.329765555463144,2.0,300
0.00020652436013392708,-1.8210564808596506e-05,0.00022473492494252362,0.00018831379532533056,8.717486097368992e-07,2.785032636870277e-19,0.2617193524304777,2.0,300
0.00027771111352678556,-7.44977651785726e-05,0.00035220887870535816,0.00020321334834821295,9.055789339040097e-07,4.534141477125744e-19,0.17001148256307408,3.0,300
0.0003008881960240522,-0.00021811290138112487,0.0005190010974051771,8.277529464292735e-05,5.779637003419881e-07,4.264197343858323e-19,0.33849735830167926,3.0,300
0.0001949358188839282,-5.9598212137890487e-05,0.00025453403102181874,0.0001353376067460377,7.390255297635793e-07,2.6740760424290243e-19,0.330973011538112,2.0,300
0.0003923548966080722,-0.0001237490654910712,0.0005161039620991434,0.000268605831117001,1.041137078523058e-06,7.638596382747271e-19,0.23236313609397463,5.0,300
0.0002719168429018225,-0.00013575148321992757,0.0004076683261217501,0.0001361653596818949,7.412821014895781e-07,4.2959472543372863e-19,0.31868062286490284,3.0,300
0.00021256695664285767,-4.92513003113138e-05,0.00026181825695417146,0.0001633156563315439,8.118281485509023e-07,3.0215688111375356e-19,0.11408508461774525,2.0,300
0.0003360676962530285,-0.0001419596303119648,0.0004780273265649933,0.0001941080659410637,8.850585185538357e-07,6.014411885033127e-19,0.24609936420210765,4.0,300
0.0003923548966071441,-0.00013740698910600906,0.0005297618857131531,0.00025494790750113505,1.0143221775430915e-06,7.638799072878957e-19,0.23223662686435276,5.0,300
0.0003497256198660718,-6.290922392857119e-05,0.000412634843794643,0.00028681639593750057,1.075851135070544e-06,6.310830802359483e-19,0.061089227968678994,4.0,300
-0.00012871558316590755,0.00038242186124942944,0.0005111374444153369,0.0002537062780835219,1.0118492226019935e-06,7.352278607136971e-19,0.41106863555908557,5.0,300
-0.0001022274888830522,0.0003551060140178578,0.00045733350290090997,0.0002528785251348056,1.0101972227648913e-06,6.567614365395183e-19,0.09918246591729041,4.0,300
-0.00015106491272321422,0.00034682848455403284,0.000497893397277247,0.00019576357183081862,8.888247420219835e-07,6.291018447525678e-19,0.073455127216842,4.0,300
-5.1734559151785965e-05,0.0002073521130786172,0.0002590866722304032,0.00015561755392683123,7.924639002181054e-07,2.9187239154704737e-19,0.17827581957453886,2.0,300
-1.738281187500003e-05,0.00019990233656249986,0.0002172851484374999,0.00018251952468749982,8.582323087617637e-07,2.650961125323228e-19,0.34540020802523563,2.0,300
0.00020776598955465835,-3.3523994330356615e-05,0.00024128998388501494,0.00017424199522430173,8.385454620446434e-07,2.8763012079466884e-19,0.204753990971829,2.0,300
0.0003476562375001756,-0.0001599218692500008,0.0005075781067501765,0.00018773436825017482,8.704064247549847e-07,6.280488515165613e-19,0.08002739405472248,4.0,300
0.00020859374250000029,-5.6783852116396014e-05,0.0002653775946163963,0.00015180989038360429,7.82708821593734e-07,2.952792561662379e-19,0.15701184313840177,2.0,300
-3.0626859017855506e-05,0.0003526227551800737,0.0003832496141979292,0.0003219958961622182,1.1399225988533392e-06,6.21048541445997e-19,0.12371989288418828,4.0,300
-9.229445352678589e-05,0.00021728514843750033,0.00030957960196428624,0.00012499069491071443,7.102136852794432e-07,3.125574322150659e-19,0.04916995053951134,2.0,300
-0.0003128906137499997,0.0006071567862053571,0.0009200473999553569,0.0002942661724553574,1.0897336593565976e-06,1.4252761702116224e-18,0.10412585001147612,9.0,300
-5.959821214285483e-05,0.00024294548977649638,0.0003025437019193512,0.00018334727763364155,8.601762122905497e-07,3.699508257721431e-19,0.3090514361610839,2.0,300
-5.95982121412888e-05,0.0002359095897321428,0.0002955078018734316,0.000176311377590854,8.435102506137213e-07,3.5434619392365203e-19,0.21165498487510748,2.0,300
-8.27752946428539e-05,0.00023541293796428578,0.00031818823260713967,0.0001526376433214319,7.848398051545738e-07,3.5500428229803004e-19,0.21576244943558498,2.0,300
-0.00010139973593744237,0.0003228236491071431,0.0004242233850445854,0.00022142391316970074,9.452843244716164e-07,5.700664960363166e-19,0.44192479194327916,4.0,300
-0.0001614118245535731,0.0003426897198214296,0.0005041015443750028,0.0001812778952678565,8.553081697369987e-07,6.129274963423292e-19,0.17440746959283615,4.0,300
-4.3043153169405044e-05,0.00024335936624999928,0.00028640251941940435,0.00020031621308059424,8.991005140416154e-07,3.6606106276750532e-19,0.28477344507013536,2.0,300
-4.7595794411541596e-05,0.0003870572777496839,0.00043465307216122536,0.0003394614833381423,1.1704300071394627e-06,7.231970691031218e-19,0.48615893056943804,5.0,300
-0.00014113187736522275,0.00036917781410655186,0.0005103096914717745,0.0002280459367413291,9.593152856103067e-07,6.959269211369506e-19,0.34363419343781754,4.0,300
-0.00015131323860657724,0.00035924477875138883,0.0005105580173579661,0.0002079315401448116,9.160314414672896e-07,6.648504041001857e-19,0.14966983035021464,4.0,300
-0.00011588541250000023,0.0003066824666517849,0.0004225678791517851,0.00019079705415178466,8.774775778866465e-07,5.271096484000238e-19,0.28995965372457055,3.0,300
0.00037579983769196263,-0.00013906249500067247,0.0005148623326926351,0.00023673734269129016,9.77425307295502e-07,7.153904787582543e-19,0.465116164952474,4.0,300
0.00023715121915178535,-5.794270681462734e-06,0.0002429454898332481,0.00023135694847032263,9.662543653371997e-07,3.3370965056848814e-19,0.08285181225834881,2.0,300
0.00024211773683076413,-3.807663553571492e-05,0.0002801943723664791,0.0002040411012950492,9.0742141583803e-07,3.6144056237689268e-19,0.25593454995357723,2.0,300
0.00031744325495513626,-4.428478263392863e-05,0.0003617280375890649,0.0002731584723212076,1.0499232011966803e-06,5.398935777426331e-19,0.36975066472373186,3.0,300
-7.863652991071367e-05,0.0003145461196428578,0.00039318264955357147,0.00023590958973214416,9.757150254563356e-07,5.453631558280641e-19,0.40388908597742157,3.0,300
-6.580635921988307e-05,0.0003070963431250006,0.00037290270234488363,0.00024128998390511754,9.86778872653893e-07,5.230989271809687e-19,0.26492670084070635,3.0,300
-0.00017300036579895626,0.00011133277129464299,0.0002843331370935993,6.166759450431327e-05,4.988600194156186e-07,2.016390451650178e-19,0.2585319301630622,1.0,300
-7.160062987080377e-05,0.0003294456726785717,0.0004010463025493755,0.0002578450428077679,1.0200690913825527e-06,5.815573666677385e-19,0.3702044186238047,4.0,300
-2.4418711911029926e-05,0.0002259765543750048,0.00025039526628603477,0.00020155784246397488,9.018826779505473e-07,3.2102925892519567e-19,0.0037070327490225097,2.0,300
-8.856956526785498e-05,0.0003013020725000004,0.00038987163776785537,0.00021273250723214543,9.265462967416691e-07,5.135198351689052e-19,0.2051387111223173,3.0,300
-0.00021273250723086146,0.0003599069811071424,0.0005726394883380038,0.00014717447387628096,7.706664292623533e-07,6.27359083463902e-19,0.08433258761466833,4.0,300
-8.69140593749981e-05,0.00022746650967856848,0.0003143805690535666,0.00014055245030357037,7.531290607019454e-07,3.3658407014804334e-19,0.10079252814795048,2.0,300
-4.345702968750016e-05,0.00020776598955450943,0.0002512230192420096,0.00016430895986700928,8.142932194520192e-07,2.9080957750072564e-19,0.18490938308912042,2.0,300
-4.105654614285722e-05,0.0003395442586250013,0.0003806008047678585,0.0002984877124821441,1.0975224791863144e-06,5.938155725739601e-19,0.2936947152235141,4.0,300
-7.61532710714288e-05,0.0002850781147499973,0.0003612313858214261,0.0002089248436785685,9.182168078486115e-07,4.715189720213542e-19,0.05701005734830744,3.0,300
-9.85026006077769e-05,0.0003298595491517854,0.0004283621497595623,0.0002313569485440085,9.66254365491073e-07,5.883977654160631e-19,0.3275100077632067,4.0,300
0.0002458426250892867,-1.821056482142807e-05,0.0002640531899107148,0.00022763206026785865,9.584443682394857e-07,3.59771522834071e-19,0.24551722450142144,2.0,300
0.00019741907772321445,-4.75130191243573e-05,0.00024493209684757174,0.00014990605859885716,7.777854025844986e-07,2.7081576653485405e-19,0.30970093566566104,2.0,300
-0.000179622389374998,0.0002433593662499994,0.0004229817556249973,6.373697687500138e-05,5.071610887704223e-07,3.0495518173756415e-19,0.09661946588116233,2.0,300
-0.00010313801712499833,0.00034666293396428495,0.00044980095108928327,0.00024352491683928663,9.91338326950606e-07,6.338853617333787e-19,0.043598762573273664,4.0,300
0.0002516368957142848,-1.986607071428606e-05,0.0002715029664285709,0.00023177082499999878,9.67118249727308e-07,3.73269593566108e-19,0.329765555463144,2.0,300
0.00020652436013392708,-1.8210564808596506e-05,0.00022473492494252362,0.00018831379532533056,8.717486097368992e-07,2.785032636870277e-19,0.2617193524304777,2.0,300
0.00027771111352678556,-7.44977651785726e-05,0.00035220887870535816,0.00020321334834821295,9.055789339040097e-07,4.534141477125744e-19,0.17001148256307408,3.0,300
0.0003008881960240522,-0.00021811290138112487,0.0005190010974051771,8.277529464292735e-05,5.779637003419881e-07,4.264197343858323e-19,0.33849735830167926,3.0,300
0.0001949358188839282,-5.9598212137890487e-05,0.00025453403102181874,0.0001353376067460377,7.390255297635793e-07,2.6740760424290243e-19,0.330973011538112,2.0,300
0.0003923548966080722,-0.0001237490654910712,0.0005161039620991434,0.000268605831117001,1.041137078523058e-06,7.638596382747271e-19,0.23236313609397463,5.0,300
0.0002719168429018225,-0.00013575148321992757,0.0004076683261217501,0.0001361653596818949,7.412821014895781e-07,4.2959472543372863e-19,0.31868062286490284,3.0,300
0.00021256695664285767,-4.92513003113138e-05,0.00026181825695417146,0.0001633156563315439,8.118281485509023e-07,3.0215688111375356e-19,0.11408508461774525,2.0,300
0.0003360676962530285,-0.0001419596303119648,0.0004780273265649933,0.0001941080659410637,8.850585185538357e-07,6.014411885033127e-19,0.24609936420210765,4.0,300
0.0003923548966071441,-0.00013740698910600906,0.0005297618857131531,0.00025494790750113505,1.0143221775430915e-06,7.638799072878957e-19,0.23223662686435276,5.0,300
0.0003497256198660718,-6.290922392857119e-05,0.000412634843794643,0.00028681639593750057,1.075851135070544e-06,6.310830802359483e-19,0.061089227968678994,4.0,300
-0.00012871558316590755,0.00038242186124942944,0.0005111374444153369,0.0002537062780835219,1.0118492226019935e-06,7.352278607136971e-19,0.41106863555908557,5.0,300
-0.0001022274888830522,0.0003551060140178578,0.00045733350290090997,0.0002528785251348056,1.0101972227648913e-06,6.567614365395183e-19,0.09918246591729041,4.0,300
-0.00015106491272321422,0.00034682848455403284,0.000497893397277247,0.00019576357183081862,8.888247420219835e-07,6.291018447525678e-19,0.073455127216842,4.0,300
-5.1734559151785965e-05,0.0002073521130786172,0.0002590866722304032,0.00015561755392683123,7.924639002181054e-07,2.9187239154704737e-19,0.17827581957453886,2.0,300
-1.738281187500003e-05,0.00019990233656249986,0.0002172851484374999,0.00018251952468749982,8.582323087617637e-07,2.650961125323228e-19,0.34540020802523563,2.0,300
0.00020776598955465835,-3.3523994330356615e-05,0.00024128998388501494,0.00017424199522430173,8.385454620446434e-07,2.8763012079466884e-19,0.204753990971829,2.0,300
0.0003476562375001756,-0.0001599218692500008,0.0005075781067501765,0.00018773436825017482,8.704064247549847e-07,6.280488515165613e-19,0.08002739405472248,4.0,300
0.00020859374250000029,-5.6783852116396014e-05,0.0002653775946163963,0.00015180989038360429,7.82708821593734e-07,2.952792561662379e-19,0.15701184313840177,2.0,300
-3.0626859017855506e-05,0.0003526227551800737,0.0003832496141979292,0.0003219958961622182,1.1399225988533392e-06,6.21048541445997e-19,0.12371989288418828,4.0,300
-9.229445352678589e-05,0.00021728514843750033,0.00030957960196428624,0.00012499069491071443,7.102136852794432e-07,3.125574322150659e-19,0.04916995053951134,2.0,300
-0.0003128906137499997,0.0006071567862053571,0.0009200473999553569,0.0002942661724553574,1.0897336593565976e-06,1.4252761702116224e-18,0.10412585001147612,9.0,300
-5.959821214285483e-05,0.00024294548977649638,0.0003025437019193512,0.00018334727763364155,8.601762122905497e-07,3.699508257721431e-19,0.3090514361610839,2.0,300
-5.95982121412888e-05,0.0002359095897321428,0.0002955078018734316,0.000176311377590854,8.435102506137213e-07,3.5434619392365203e-19,0.21165498487510748,2.0,300
-8.27752946428539e-05,0.00023541293796428578,0.00031818823260713967,0.0001526376433214319,7.848398051545738e-07,3.5500428229803004e-19,0.21576244943558498,2.0,300
-0.00010139973593744237,0.0003228236491071431,0.0004242233850445854,0.00022142391316970074,9.452843244716164e-07,5.700664960363166e-19,0.44192479194327916,4.0,300
-0.0001614118245535731,0.0003426897198214296,0.0005041015443750028,0.0001812778952678565,8.553081697369987e-07,6.129274963423292e-19,0.17440746959283615,4.0,300
-4.3043153169405044e-05,0.00024335936624999928,0.00028640251941940435,0.00020031621308059424,8.991005140416154e-07,3.6606106276750532e-19,0.28477344507013536,2.0,300
-4.7595794411541596e-05,0.0003870572777496839,0.00043465307216122536,0.0003394614833381423,1.1704300071394627e-06,7.231970691031218e-19,0.48615893056943804,5.0,300
-0.00014113187736522275,0.00036917781410655186,0.0005103096914717745,0.0002280459367413291,9.593152856103067e-07,6.959269211369506e-19,0.34363419343781754,4.0,300
-0.00015131323860657724,0.00035924477875138883,0.0005105580173579661,0.0002079315401448116,9.160314414672896e-07,6.648504041001857e-19,0.14966983035021464,4.0,300
-0.00011588541250000023,0.0003066824666517849,0.0004225678791517851,0.00019079705415178466,8.774775778866465e-07,5.271096484000238e-19,0.28995965372457055,3.0,300
0.00037579983769196263,-0.00013906249500067247,0.0005148623326926351,0.00023673734269129016,9.77425307295502e-07,7.153904787582543e-19,0.465116164952474,4.0,300
0.00023715121915178535,-5.794270681462734e-06,0.0002429454898332481,0.00023135694847032263,9.662543653371997e-07,3.3370965056848814e-19,0.08285181225834881,2.0,300
0.00024211773683076413,-3.807663553571492e-05,0.0002801943723664791,0.0002040411012950492,9.0742141583803e-07,3.6144056237689268e-19,0.25593454995357723,2.0,300
0.00031744325495513626,-4.428478263392863e-05,0.0003617280375890649,0.0002731584723212076,1.0499232011966803e-06,5.398935777426331e-19,0.36975066472373186,3.0,300
-7.863652991071367e-05,0.0003145461196428578,0.00039318264955357147,0.00023590958973214416,9.757150254563356e-07,5.453631558280641e-19,0.40388908597742157,3.0,300
-6.580635921988307e-05,0.0003070963431250006,0.00037290270234488363,0.00024128998390511754,9.86778872653893e-07,5.230989271809687e-19,0.26492670084070635,3.0,300
-0.00017300036579895626,0.00011133277129464299,0.0002843331370935993,6.166759450431327e-05,4.988600194156186e-07,2.016390451650178e-19,0.2585319301630622,1.0,300
-4.1801523794642454e-05,0.0002561895369217917,0.00029799106071643416,0.00021438801312714922,9.301445483324721e-07,3.377344385952051e-19,0.1079725632498838,2.0,350
-0.00021190475428497902,0.0004896158678124996,0.0007015206220974785,0.00027771111352752054,1.0586364062109057e-06,9.049173894792936e-19,0.35194990192764486,6.0,350
-2.110770013392902e-05,0.0002429454897767843,0.0002640531899107133,0.00022183778964285526,9.46167355326785e-07,3.044255118534906e-19,0.09992540526907567,2.0,350
-7.367001223288303e-05,0.00030544083723214145,0.00037911084946502447,0.00023177082499925843,9.671182497257633e-07,4.467529804529735e-19,0.21158721846037398,3.0,350
0.0004680942912059191,-0.00023756509562500086,0.00070565938683092,0.00023052919558091823,9.645242756790467e-07,8.293349201661284e-19,0.1763014299840826,5.0,350
0.00025287852513398144,-5.7528829780170995e-05,0.0003104073549141524,0.00019534969535381044,8.878846838529041e-07,3.358228430922996e-19,0.09604132257180087,2.0,350
-1.2416294198310664e-05,0.00022307941905565546,0.00023549571325396615,0.0002106631248573448,9.220287354511551e-07,2.64575197444319e-19,0.348651504274035,2.0,350
-0.00011795479486867971,0.0003112351078571431,0.00042918990272582287,0.00019328031298846343,8.831693840089097e-07,4.618651225624725e-19,0.11726464634939537,3.0,350
-0.00010346911830357272,0.0002785388664699154,0.0003820079847734881,0.00017506974816634268,8.405348965314202e-07,3.9124595099153393e-19,0.44196515345969,2.0,350
-0.00010926338892999741,0.00023880672504464305,0.00034807011397464046,0.00012954333611464564,7.230323581228251e-07,3.066522361180691e-19,0.08602728556538697,2.0,350
-0.00016679221870169095,0.0003675223082089117,0.0005343145269106025,0.00020073008950722074,9.000288575131657e-07,5.859695965342361e-19,0.3426654458734535,4.0,350
-3.435174727678531e-05,0.0002549479074983501,0.0002892996547751354,0.00022059616022156482,9.435157834905269e-07,3.3259732472200943e-19,0.075909220393795,2.0,350
-8.650018290178463e-05,0.0002648809428569114,0.000351381125758696,0.00017838075995512678,8.484459875890641e-07,3.632656192869985e-19,0.26732565921940976,2.0,350
-7.90504063860855e-05,0.00026446706638406773,0.00034351747277015316,0.00018541665999798223,8.650168594636467e-07,3.6207210819162987e-19,0.25987634888719713,2.0,350
-0.0001179547948660723,0.00026901970759130056,0.00038697450245737285,0.00015106491272522826,7.807859636442254e-07,3.6815950250359407e-19,0.29787087572514226,2.0,350
-3.559337669489661e-05,0.00025039526629227555,0.0002859886429871722,0.00021480188959737892,9.310419383546252e-07,3.2444396306605336e-19,0.025019939630784638,2.0,350
-0.00011216052424107234,0.00028855467712499995,0.00040071520136607236,0.0001763941528839276,8.437082344762333e-07,4.1195499429197093e-19,0.42877916485723144,3.0,350
0.0002599144251810878,-6.456472982142834e-05,0.00032447915500251616,0.00019534969535965946,8.878846838661964e-07,3.5104681198323984e-19,0.19106186255391266,2.0,350
