1.800000000000000000e+01,2.980000000000000000e+02,3.640000000000000000e+02,4.050000000000000000e+02,4.240000000000000000e+02,nan,nan,5.040000000000000000e+02,nan,nan,nan,4.220000000000000000e+02,nan,3.030000000000000000e+02,nan,3.810000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,2.970000000000000000e+02,3.640000000000000000e+02,4.010000000000000000e+02,4.260000000000000000e+02,nan,nan,5.060000000000000000e+02,nan,nan,nan,nan,nan,3.030000000000000000e+02,nan,3.840000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,2.910000000000000000e+02,3.630000000000000000e+02,4.020000000000000000e+02,4.230000000000000000e+02,nan,nan,5.050000000000000000e+02,nan,nan,nan,nan,nan,3.050000000000000000e+02,nan,3.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,2.920000000000000000e+02,3.640000000000000000e+02,4.000000000000000000e+02,4.260000000000000000e+02,nan,nan,4.840000000000000000e+02,nan,nan,nan,nan,nan,3.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,2.910000000000000000e+02,3.610000000000000000e+02,4.000000000000000000e+02,4.300000000000000000e+02,nan,nan,4.830000000000000000e+02,nan,nan,nan,nan,nan,3.030000000000000000e+02,nan,nan,3.510000000000000000e+02,4.370000000000000000e+02,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,2.890000000000000000e+02,3.590000000000000000e+02,3.990000000000000000e+02,4.310000000000000000e+02,nan,nan,4.970000000000000000e+02,nan,nan,nan,nan,nan,3.060000000000000000e+02,nan,nan,3.520000000000000000e+02,4.390000000000000000e+02,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,2.880000000000000000e+02,3.610000000000000000e+02,3.990000000000000000e+02,4.350000000000000000e+02,nan,nan,4.860000000000000000e+02,nan,nan,nan,nan,nan,3.050000000000000000e+02,nan,nan,3.460000000000000000e+02,4.390000000000000000e+02,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,2.890000000000000000e+02,3.580000000000000000e+02,3.970000000000000000e+02,4.390000000000000000e+02,nan,nan,4.920000000000000000e+02,nan,nan,nan,nan,nan,3.050000000000000000e+02,nan,nan,3.500000000000000000e+02,4.420000000000000000e+02,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,2.830000000000000000e+02,3.590000000000000000e+02,3.990000000000000000e+02,4.420000000000000000e+02,nan,nan,4.960000000000000000e+02,nan,nan,nan,nan,nan,3.070000000000000000e+02,nan,nan,3.480000000000000000e+02,4.440000000000000000e+02,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,2.820000000000000000e+02,3.590000000000000000e+02,3.970000000000000000e+02,4.380000000000000000e+02,nan,nan,4.940000000000000000e+02,nan,nan,nan,nan,nan,3.100000000000000000e+02,nan,nan,3.450000000000000000e+02,4.420000000000000000e+02,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,2.840000000000000000e+02,3.600000000000000000e+02,3.980000000000000000e+02,4.410000000000000000e+02,nan,nan,4.950000000000000000e+02,nan,nan,nan,nan,nan,3.140000000000000000e+02,nan,nan,3.480000000000000000e+02,4.460000000000000000e+02,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,2.820000000000000000e+02,3.570000000000000000e+02,3.930000000000000000e+02,4.420000000000000000e+02,nan,nan,4.970000000000000000e+02,nan,nan,nan,nan,nan,3.100000000000000000e+02,nan,nan,3.470000000000000000e+02,4.440000000000000000e+02,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,2.830000000000000000e+02,3.600000000000000000e+02,3.970000000000000000e+02,4.430000000000000000e+02,nan,nan,4.980000000000000000e+02,nan,nan,nan,nan,nan,3.170000000000000000e+02,nan,nan,3.480000000000000000e+02,4.480000000000000000e+02,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,2.850000000000000000e+02,3.610000000000000000e+02,3.930000000000000000e+02,4.460000000000000000e+02,nan,nan,5.030000000000000000e+02,nan,nan,nan,nan,nan,3.160000000000000000e+02,nan,nan,3.460000000000000000e+02,4.490000000000000000e+02,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,2.840000000000000000e+02,3.620000000000000000e+02,3.980000000000000000e+02,4.460000000000000000e+02,nan,nan,5.060000000000000000e+02,nan,nan,nan,nan,nan,3.180000000000000000e+02,nan,nan,3.470000000000000000e+02,4.450000000000000000e+02,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,2.890000000000000000e+02,3.650000000000000000e+02,3.940000000000000000e+02,4.460000000000000000e+02,nan,nan,5.050000000000000000e+02,nan,nan,nan,nan,nan,3.410000000000000000e+02,nan,nan,3.450000000000000000e+02,4.470000000000000000e+02,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,2.910000000000000000e+02,3.660000000000000000e+02,3.970000000000000000e+02,4.570000000000000000e+02,nan,nan,5.080000000000000000e+02,nan,nan,nan,nan,nan,3.440000000000000000e+02,nan,nan,3.490000000000000000e+02,4.510000000000000000e+02,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,2.950000000000000000e+02,3.760000000000000000e+02,4.020000000000000000e+02,4.590000000000000000e+02,nan,nan,5.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.520000000000000000e+02,4.530000000000000000e+02,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,2.990000000000000000e+02,3.800000000000000000e+02,4.070000000000000000e+02,4.630000000000000000e+02,nan,nan,5.130000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.580000000000000000e+02,4.570000000000000000e+02,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,3.030000000000000000e+02,3.900000000000000000e+02,4.110000000000000000e+02,4.660000000000000000e+02,nan,nan,5.130000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.590000000000000000e+02,4.510000000000000000e+02,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,3.090000000000000000e+02,3.920000000000000000e+02,4.200000000000000000e+02,4.650000000000000000e+02,nan,nan,5.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.640000000000000000e+02,4.590000000000000000e+02,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,3.140000000000000000e+02,4.000000000000000000e+02,4.260000000000000000e+02,4.650000000000000000e+02,nan,nan,5.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.690000000000000000e+02,4.590000000000000000e+02,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,3.220000000000000000e+02,4.110000000000000000e+02,4.310000000000000000e+02,4.730000000000000000e+02,nan,nan,5.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.740000000000000000e+02,4.610000000000000000e+02,3.650000000000000000e+02,nan,nan,nan,nan,nan
4.100000000000000000e+01,3.220000000000000000e+02,4.110000000000000000e+02,4.340000000000000000e+02,4.720000000000000000e+02,nan,nan,5.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.770000000000000000e+02,4.640000000000000000e+02,3.670000000000000000e+02,3.010000000000000000e+02,nan,nan,nan,nan
4.200000000000000000e+01,3.260000000000000000e+02,4.200000000000000000e+02,4.400000000000000000e+02,4.740000000000000000e+02,nan,nan,5.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.830000000000000000e+02,4.640000000000000000e+02,3.690000000000000000e+02,3.030000000000000000e+02,1.970000000000000000e+02,nan,nan,nan
4.300000000000000000e+01,3.340000000000000000e+02,4.280000000000000000e+02,4.440000000000000000e+02,4.750000000000000000e+02,nan,nan,5.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.890000000000000000e+02,4.660000000000000000e+02,3.710000000000000000e+02,3.070000000000000000e+02,2.050000000000000000e+02,4.440000000000000000e+02,nan,nan
4.400000000000000000e+01,3.430000000000000000e+02,4.360000000000000000e+02,4.530000000000000000e+02,4.800000000000000000e+02,nan,nan,5.390000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.970000000000000000e+02,4.670000000000000000e+02,3.730000000000000000e+02,3.160000000000000000e+02,2.070000000000000000e+02,4.200000000000000000e+02,4.500000000000000000e+02,nan
4.500000000000000000e+01,3.400000000000000000e+02,4.400000000000000000e+02,4.560000000000000000e+02,4.810000000000000000e+02,nan,nan,5.440000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.950000000000000000e+02,4.660000000000000000e+02,3.740000000000000000e+02,3.160000000000000000e+02,2.150000000000000000e+02,4.230000000000000000e+02,nan,4.560000000000000000e+02
4.600000000000000000e+01,3.530000000000000000e+02,4.490000000000000000e+02,4.610000000000000000e+02,4.870000000000000000e+02,nan,nan,5.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.030000000000000000e+02,4.680000000000000000e+02,3.750000000000000000e+02,3.170000000000000000e+02,2.170000000000000000e+02,4.220000000000000000e+02,nan,4.570000000000000000e+02
4.700000000000000000e+01,3.590000000000000000e+02,4.520000000000000000e+02,4.650000000000000000e+02,4.880000000000000000e+02,nan,nan,5.460000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.030000000000000000e+02,4.690000000000000000e+02,3.560000000000000000e+02,3.180000000000000000e+02,2.200000000000000000e+02,4.230000000000000000e+02,nan,4.610000000000000000e+02
4.800000000000000000e+01,3.550000000000000000e+02,4.480000000000000000e+02,4.640000000000000000e+02,4.870000000000000000e+02,nan,nan,5.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.020000000000000000e+02,4.710000000000000000e+02,3.750000000000000000e+02,3.140000000000000000e+02,2.120000000000000000e+02,4.250000000000000000e+02,nan,4.620000000000000000e+02
4.900000000000000000e+01,3.590000000000000000e+02,4.470000000000000000e+02,4.580000000000000000e+02,4.910000000000000000e+02,nan,nan,5.530000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.000000000000000000e+02,4.770000000000000000e+02,3.780000000000000000e+02,3.150000000000000000e+02,2.130000000000000000e+02,4.280000000000000000e+02,nan,4.600000000000000000e+02
5.000000000000000000e+01,3.560000000000000000e+02,4.470000000000000000e+02,4.560000000000000000e+02,4.930000000000000000e+02,nan,nan,5.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.990000000000000000e+02,4.790000000000000000e+02,3.750000000000000000e+02,3.190000000000000000e+02,2.060000000000000000e+02,4.300000000000000000e+02,nan,4.570000000000000000e+02
5.100000000000000000e+01,3.540000000000000000e+02,4.460000000000000000e+02,4.580000000000000000e+02,4.940000000000000000e+02,nan,nan,5.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.040000000000000000e+02,4.780000000000000000e+02,3.770000000000000000e+02,3.140000000000000000e+02,2.030000000000000000e+02,4.540000000000000000e+02,nan,nan
5.200000000000000000e+01,3.560000000000000000e+02,4.510000000000000000e+02,4.560000000000000000e+02,4.970000000000000000e+02,nan,nan,5.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.010000000000000000e+02,4.830000000000000000e+02,3.770000000000000000e+02,3.170000000000000000e+02,2.000000000000000000e+02,4.560000000000000000e+02,nan,nan
5.300000000000000000e+01,nan,4.510000000000000000e+02,4.520000000000000000e+02,4.980000000000000000e+02,nan,nan,5.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.990000000000000000e+02,4.850000000000000000e+02,3.610000000000000000e+02,3.140000000000000000e+02,1.940000000000000000e+02,4.350000000000000000e+02,nan,nan
5.400000000000000000e+01,nan,4.480000000000000000e+02,4.520000000000000000e+02,5.010000000000000000e+02,nan,nan,5.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.010000000000000000e+02,4.870000000000000000e+02,3.600000000000000000e+02,3.190000000000000000e+02,1.910000000000000000e+02,4.500000000000000000e+02,nan,nan
5.500000000000000000e+01,nan,4.510000000000000000e+02,4.510000000000000000e+02,5.030000000000000000e+02,nan,nan,5.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.020000000000000000e+02,4.870000000000000000e+02,3.620000000000000000e+02,3.180000000000000000e+02,1.860000000000000000e+02,4.380000000000000000e+02,nan,nan
5.600000000000000000e+01,nan,4.540000000000000000e+02,4.530000000000000000e+02,5.060000000000000000e+02,nan,nan,5.580000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.010000000000000000e+02,4.880000000000000000e+02,3.630000000000000000e+02,3.200000000000000000e+02,1.830000000000000000e+02,4.430000000000000000e+02,nan,nan
5.700000000000000000e+01,nan,4.540000000000000000e+02,4.540000000000000000e+02,5.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.970000000000000000e+02,4.890000000000000000e+02,3.620000000000000000e+02,3.130000000000000000e+02,1.800000000000000000e+02,4.460000000000000000e+02,nan,nan
5.800000000000000000e+01,nan,4.530000000000000000e+02,4.510000000000000000e+02,5.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.940000000000000000e+02,4.890000000000000000e+02,3.620000000000000000e+02,3.210000000000000000e+02,1.810000000000000000e+02,4.400000000000000000e+02,nan,nan
