0.000000000000000000e+00,3.880000000000000000e+02,3.080000000000000000e+02,3.970000000000000000e+02,4.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,3.870000000000000000e+02,3.020000000000000000e+02,4.010000000000000000e+02,4.150000000000000000e+02,2.690000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,3.900000000000000000e+02,3.010000000000000000e+02,4.000000000000000000e+02,4.200000000000000000e+02,2.670000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,3.860000000000000000e+02,2.980000000000000000e+02,4.020000000000000000e+02,4.200000000000000000e+02,2.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,3.820000000000000000e+02,2.970000000000000000e+02,3.980000000000000000e+02,4.220000000000000000e+02,2.590000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,3.840000000000000000e+02,2.960000000000000000e+02,3.980000000000000000e+02,4.280000000000000000e+02,2.540000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,3.800000000000000000e+02,2.980000000000000000e+02,3.990000000000000000e+02,4.240000000000000000e+02,2.550000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,3.800000000000000000e+02,2.970000000000000000e+02,3.990000000000000000e+02,4.280000000000000000e+02,2.560000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,3.820000000000000000e+02,2.960000000000000000e+02,3.990000000000000000e+02,4.270000000000000000e+02,2.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,3.810000000000000000e+02,2.940000000000000000e+02,3.970000000000000000e+02,4.300000000000000000e+02,2.490000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
