2.400000000000000000e+01,5.220000000000000000e+02,2.350000000000000000e+02,5.020000000000000000e+02,5.060000000000000000e+02,nan,5.450000000000000000e+02,4.820000000000000000e+02,nan,nan,5.450000000000000000e+02,nan,nan,nan,5.810000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,5.220000000000000000e+02,2.360000000000000000e+02,5.050000000000000000e+02,5.080000000000000000e+02,nan,5.470000000000000000e+02,4.810000000000000000e+02,nan,nan,5.430000000000000000e+02,nan,nan,nan,5.790000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,5.220000000000000000e+02,2.290000000000000000e+02,5.020000000000000000e+02,5.090000000000000000e+02,nan,5.480000000000000000e+02,4.740000000000000000e+02,nan,nan,5.410000000000000000e+02,nan,nan,nan,5.760000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,5.260000000000000000e+02,2.290000000000000000e+02,4.990000000000000000e+02,5.130000000000000000e+02,nan,5.460000000000000000e+02,4.670000000000000000e+02,nan,nan,5.400000000000000000e+02,nan,nan,nan,5.730000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,5.370000000000000000e+02,2.270000000000000000e+02,4.920000000000000000e+02,5.140000000000000000e+02,nan,5.460000000000000000e+02,4.670000000000000000e+02,nan,nan,5.330000000000000000e+02,nan,nan,nan,5.700000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,5.230000000000000000e+02,2.290000000000000000e+02,4.940000000000000000e+02,5.150000000000000000e+02,nan,5.430000000000000000e+02,4.640000000000000000e+02,nan,nan,5.320000000000000000e+02,nan,nan,nan,5.720000000000000000e+02,nan,4.460000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,5.300000000000000000e+02,2.240000000000000000e+02,4.970000000000000000e+02,5.140000000000000000e+02,nan,5.450000000000000000e+02,4.620000000000000000e+02,nan,nan,nan,nan,nan,nan,5.680000000000000000e+02,nan,4.430000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,5.170000000000000000e+02,2.280000000000000000e+02,4.940000000000000000e+02,5.170000000000000000e+02,nan,5.510000000000000000e+02,4.600000000000000000e+02,nan,nan,nan,nan,nan,nan,5.670000000000000000e+02,nan,4.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,5.280000000000000000e+02,2.250000000000000000e+02,4.960000000000000000e+02,5.160000000000000000e+02,nan,nan,4.560000000000000000e+02,nan,nan,nan,nan,nan,nan,5.640000000000000000e+02,nan,4.390000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,nan,2.250000000000000000e+02,nan,5.170000000000000000e+02,nan,nan,4.520000000000000000e+02,nan,nan,nan,nan,nan,nan,5.640000000000000000e+02,nan,4.340000000000000000e+02,3.770000000000000000e+02,4.950000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,nan,2.260000000000000000e+02,nan,nan,nan,nan,4.500000000000000000e+02,nan,nan,nan,nan,nan,nan,5.600000000000000000e+02,nan,4.310000000000000000e+02,3.720000000000000000e+02,4.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,nan,2.180000000000000000e+02,nan,nan,nan,nan,4.430000000000000000e+02,nan,nan,nan,nan,nan,nan,5.600000000000000000e+02,nan,4.270000000000000000e+02,3.730000000000000000e+02,4.920000000000000000e+02,5.620000000000000000e+02,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,nan,2.160000000000000000e+02,nan,nan,nan,nan,4.430000000000000000e+02,nan,nan,nan,nan,nan,nan,5.560000000000000000e+02,nan,4.260000000000000000e+02,3.710000000000000000e+02,4.940000000000000000e+02,5.620000000000000000e+02,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,nan,2.130000000000000000e+02,nan,nan,nan,nan,4.390000000000000000e+02,nan,nan,nan,nan,nan,nan,5.550000000000000000e+02,nan,4.220000000000000000e+02,3.710000000000000000e+02,4.940000000000000000e+02,5.630000000000000000e+02,5.770000000000000000e+02,nan,nan,nan,nan,nan
3.800000000000000000e+01,nan,2.190000000000000000e+02,nan,nan,nan,nan,4.360000000000000000e+02,nan,nan,nan,nan,nan,nan,5.570000000000000000e+02,nan,4.190000000000000000e+02,3.700000000000000000e+02,4.920000000000000000e+02,5.620000000000000000e+02,5.800000000000000000e+02,nan,nan,nan,nan,nan
3.900000000000000000e+01,nan,2.150000000000000000e+02,nan,nan,nan,nan,4.330000000000000000e+02,nan,nan,nan,nan,nan,nan,5.530000000000000000e+02,nan,4.170000000000000000e+02,3.660000000000000000e+02,4.910000000000000000e+02,5.610000000000000000e+02,5.690000000000000000e+02,nan,nan,nan,nan,nan
4.000000000000000000e+01,nan,2.140000000000000000e+02,nan,nan,nan,nan,4.200000000000000000e+02,nan,nan,nan,nan,nan,nan,5.500000000000000000e+02,nan,nan,3.690000000000000000e+02,4.910000000000000000e+02,5.590000000000000000e+02,5.660000000000000000e+02,4.680000000000000000e+02,nan,nan,nan,nan
4.100000000000000000e+01,nan,2.110000000000000000e+02,nan,nan,nan,nan,4.150000000000000000e+02,nan,nan,nan,nan,nan,nan,5.440000000000000000e+02,nan,nan,3.650000000000000000e+02,4.890000000000000000e+02,5.580000000000000000e+02,5.610000000000000000e+02,4.630000000000000000e+02,nan,nan,nan,nan
4.200000000000000000e+01,nan,2.130000000000000000e+02,nan,nan,nan,nan,4.110000000000000000e+02,nan,nan,nan,nan,nan,nan,5.560000000000000000e+02,nan,nan,3.650000000000000000e+02,4.890000000000000000e+02,nan,5.620000000000000000e+02,4.650000000000000000e+02,5.740000000000000000e+02,5.090000000000000000e+02,nan,nan
4.300000000000000000e+01,nan,2.140000000000000000e+02,nan,nan,nan,nan,4.080000000000000000e+02,nan,nan,nan,nan,nan,nan,5.530000000000000000e+02,nan,nan,3.620000000000000000e+02,4.920000000000000000e+02,nan,5.550000000000000000e+02,4.580000000000000000e+02,5.690000000000000000e+02,5.170000000000000000e+02,nan,nan
4.400000000000000000e+01,nan,2.110000000000000000e+02,nan,nan,nan,nan,4.070000000000000000e+02,nan,nan,nan,nan,nan,nan,5.540000000000000000e+02,nan,nan,3.580000000000000000e+02,4.940000000000000000e+02,nan,5.560000000000000000e+02,4.580000000000000000e+02,5.700000000000000000e+02,5.140000000000000000e+02,nan,nan
4.500000000000000000e+01,nan,2.110000000000000000e+02,nan,nan,nan,nan,4.050000000000000000e+02,nan,nan,nan,nan,nan,nan,5.500000000000000000e+02,nan,nan,3.580000000000000000e+02,4.910000000000000000e+02,nan,5.570000000000000000e+02,4.540000000000000000e+02,5.630000000000000000e+02,5.070000000000000000e+02,nan,nan
4.600000000000000000e+01,nan,2.090000000000000000e+02,nan,nan,nan,nan,4.210000000000000000e+02,nan,nan,nan,nan,nan,nan,5.520000000000000000e+02,nan,nan,3.700000000000000000e+02,4.920000000000000000e+02,nan,5.550000000000000000e+02,4.540000000000000000e+02,5.550000000000000000e+02,5.070000000000000000e+02,nan,nan
4.700000000000000000e+01,nan,2.090000000000000000e+02,nan,nan,nan,nan,4.020000000000000000e+02,nan,nan,nan,nan,nan,nan,5.510000000000000000e+02,nan,nan,3.610000000000000000e+02,4.920000000000000000e+02,nan,5.560000000000000000e+02,4.500000000000000000e+02,5.510000000000000000e+02,5.050000000000000000e+02,nan,nan
4.800000000000000000e+01,nan,2.090000000000000000e+02,nan,nan,nan,nan,4.110000000000000000e+02,nan,nan,nan,nan,nan,nan,5.510000000000000000e+02,nan,nan,3.550000000000000000e+02,4.930000000000000000e+02,nan,5.540000000000000000e+02,4.460000000000000000e+02,5.550000000000000000e+02,5.010000000000000000e+02,nan,nan
4.900000000000000000e+01,nan,2.100000000000000000e+02,nan,nan,nan,nan,4.130000000000000000e+02,nan,nan,nan,nan,nan,nan,5.510000000000000000e+02,nan,nan,3.560000000000000000e+02,4.960000000000000000e+02,nan,nan,4.450000000000000000e+02,5.490000000000000000e+02,5.020000000000000000e+02,nan,nan
5.000000000000000000e+01,nan,2.060000000000000000e+02,nan,nan,nan,nan,4.100000000000000000e+02,nan,nan,nan,nan,nan,nan,5.500000000000000000e+02,nan,nan,3.730000000000000000e+02,4.970000000000000000e+02,nan,nan,4.490000000000000000e+02,5.430000000000000000e+02,5.040000000000000000e+02,nan,nan
5.100000000000000000e+01,nan,2.070000000000000000e+02,nan,nan,nan,nan,4.110000000000000000e+02,nan,nan,nan,nan,nan,nan,5.490000000000000000e+02,nan,nan,3.570000000000000000e+02,4.940000000000000000e+02,nan,nan,4.450000000000000000e+02,nan,5.090000000000000000e+02,nan,nan
5.200000000000000000e+01,nan,2.090000000000000000e+02,nan,nan,nan,nan,4.020000000000000000e+02,nan,nan,nan,nan,nan,nan,5.460000000000000000e+02,nan,nan,3.570000000000000000e+02,4.930000000000000000e+02,nan,nan,4.450000000000000000e+02,nan,5.050000000000000000e+02,nan,nan
5.300000000000000000e+01,nan,2.070000000000000000e+02,nan,nan,nan,nan,4.030000000000000000e+02,nan,nan,nan,nan,nan,nan,5.430000000000000000e+02,nan,nan,3.710000000000000000e+02,5.000000000000000000e+02,nan,nan,4.440000000000000000e+02,nan,5.040000000000000000e+02,5.410000000000000000e+02,nan
5.400000000000000000e+01,nan,2.090000000000000000e+02,nan,nan,nan,nan,4.030000000000000000e+02,nan,nan,nan,nan,nan,nan,5.460000000000000000e+02,nan,nan,3.550000000000000000e+02,4.940000000000000000e+02,nan,nan,4.410000000000000000e+02,nan,5.050000000000000000e+02,5.330000000000000000e+02,nan
5.500000000000000000e+01,nan,2.100000000000000000e+02,nan,nan,nan,nan,3.980000000000000000e+02,nan,nan,nan,nan,nan,nan,5.440000000000000000e+02,nan,nan,3.760000000000000000e+02,4.970000000000000000e+02,nan,nan,4.380000000000000000e+02,nan,5.020000000000000000e+02,5.330000000000000000e+02,nan
5.600000000000000000e+01,nan,2.040000000000000000e+02,nan,nan,nan,nan,3.960000000000000000e+02,nan,nan,nan,nan,nan,nan,5.430000000000000000e+02,nan,nan,3.760000000000000000e+02,4.960000000000000000e+02,nan,nan,4.390000000000000000e+02,nan,4.980000000000000000e+02,5.300000000000000000e+02,nan
5.700000000000000000e+01,nan,2.040000000000000000e+02,nan,nan,nan,nan,3.970000000000000000e+02,nan,nan,nan,nan,nan,nan,5.440000000000000000e+02,nan,nan,3.750000000000000000e+02,4.990000000000000000e+02,nan,nan,4.340000000000000000e+02,nan,5.090000000000000000e+02,5.380000000000000000e+02,5.710000000000000000e+02
5.800000000000000000e+01,nan,2.030000000000000000e+02,nan,nan,nan,nan,3.930000000000000000e+02,nan,nan,nan,nan,nan,nan,5.440000000000000000e+02,nan,nan,3.740000000000000000e+02,5.010000000000000000e+02,nan,nan,4.360000000000000000e+02,nan,5.000000000000000000e+02,5.310000000000000000e+02,5.650000000000000000e+02
