0.000000000000000000e+00,3.160000000000000000e+02,3.340000000000000000e+02,nan
1.000000000000000000e+00,3.200000000000000000e+02,3.410000000000000000e+02,nan
2.000000000000000000e+00,3.210000000000000000e+02,3.360000000000000000e+02,nan
3.000000000000000000e+00,3.160000000000000000e+02,3.400000000000000000e+02,nan
4.000000000000000000e+00,3.190000000000000000e+02,3.450000000000000000e+02,nan
5.000000000000000000e+00,3.200000000000000000e+02,3.490000000000000000e+02,nan
6.000000000000000000e+00,3.240000000000000000e+02,3.470000000000000000e+02,nan
7.000000000000000000e+00,3.280000000000000000e+02,3.520000000000000000e+02,nan
8.000000000000000000e+00,3.270000000000000000e+02,3.540000000000000000e+02,nan
9.000000000000000000e+00,3.300000000000000000e+02,3.510000000000000000e+02,nan
1.000000000000000000e+01,3.330000000000000000e+02,3.550000000000000000e+02,nan
1.100000000000000000e+01,3.340000000000000000e+02,3.620000000000000000e+02,nan
1.200000000000000000e+01,3.340000000000000000e+02,3.600000000000000000e+02,nan
1.300000000000000000e+01,3.370000000000000000e+02,3.670000000000000000e+02,nan
1.400000000000000000e+01,3.440000000000000000e+02,3.690000000000000000e+02,nan
1.500000000000000000e+01,3.440000000000000000e+02,3.710000000000000000e+02,9.300000000000000000e+01
1.600000000000000000e+01,3.450000000000000000e+02,3.780000000000000000e+02,9.700000000000000000e+01
1.700000000000000000e+01,3.510000000000000000e+02,3.740000000000000000e+02,9.300000000000000000e+01
1.800000000000000000e+01,3.500000000000000000e+02,3.800000000000000000e+02,9.300000000000000000e+01
1.900000000000000000e+01,3.520000000000000000e+02,3.760000000000000000e+02,9.700000000000000000e+01
2.000000000000000000e+01,3.490000000000000000e+02,3.820000000000000000e+02,9.900000000000000000e+01
2.100000000000000000e+01,3.530000000000000000e+02,3.850000000000000000e+02,9.800000000000000000e+01
2.200000000000000000e+01,3.560000000000000000e+02,3.870000000000000000e+02,9.800000000000000000e+01
2.300000000000000000e+01,3.590000000000000000e+02,3.930000000000000000e+02,9.900000000000000000e+01
2.400000000000000000e+01,3.600000000000000000e+02,3.890000000000000000e+02,1.000000000000000000e+02
2.500000000000000000e+01,3.630000000000000000e+02,3.960000000000000000e+02,1.020000000000000000e+02
2.600000000000000000e+01,3.670000000000000000e+02,3.960000000000000000e+02,1.070000000000000000e+02
2.700000000000000000e+01,3.700000000000000000e+02,4.000000000000000000e+02,1.110000000000000000e+02
2.800000000000000000e+01,3.710000000000000000e+02,4.010000000000000000e+02,1.090000000000000000e+02
2.900000000000000000e+01,3.710000000000000000e+02,4.040000000000000000e+02,1.110000000000000000e+02
3.000000000000000000e+01,3.750000000000000000e+02,4.080000000000000000e+02,1.140000000000000000e+02
3.100000000000000000e+01,3.800000000000000000e+02,4.070000000000000000e+02,1.140000000000000000e+02
3.200000000000000000e+01,3.800000000000000000e+02,4.170000000000000000e+02,1.140000000000000000e+02
3.300000000000000000e+01,3.790000000000000000e+02,4.200000000000000000e+02,1.140000000000000000e+02
3.400000000000000000e+01,3.860000000000000000e+02,4.200000000000000000e+02,nan
3.500000000000000000e+01,3.900000000000000000e+02,4.250000000000000000e+02,nan
3.600000000000000000e+01,3.870000000000000000e+02,4.260000000000000000e+02,nan
3.700000000000000000e+01,3.950000000000000000e+02,4.260000000000000000e+02,nan
3.800000000000000000e+01,3.990000000000000000e+02,4.280000000000000000e+02,nan
3.900000000000000000e+01,4.000000000000000000e+02,4.300000000000000000e+02,nan
4.000000000000000000e+01,4.010000000000000000e+02,4.340000000000000000e+02,nan
4.100000000000000000e+01,4.080000000000000000e+02,4.320000000000000000e+02,nan
4.200000000000000000e+01,4.080000000000000000e+02,4.370000000000000000e+02,nan
4.300000000000000000e+01,4.100000000000000000e+02,4.420000000000000000e+02,nan
4.400000000000000000e+01,4.150000000000000000e+02,4.440000000000000000e+02,nan
4.500000000000000000e+01,4.170000000000000000e+02,4.430000000000000000e+02,nan
4.600000000000000000e+01,4.170000000000000000e+02,4.470000000000000000e+02,nan
4.700000000000000000e+01,4.200000000000000000e+02,4.480000000000000000e+02,nan
4.800000000000000000e+01,4.240000000000000000e+02,4.510000000000000000e+02,nan
4.900000000000000000e+01,4.270000000000000000e+02,4.520000000000000000e+02,nan
5.000000000000000000e+01,4.270000000000000000e+02,4.530000000000000000e+02,nan
5.100000000000000000e+01,4.300000000000000000e+02,4.590000000000000000e+02,nan
5.200000000000000000e+01,4.310000000000000000e+02,4.590000000000000000e+02,nan
5.300000000000000000e+01,4.350000000000000000e+02,4.610000000000000000e+02,nan
5.400000000000000000e+01,4.400000000000000000e+02,4.650000000000000000e+02,nan
5.500000000000000000e+01,4.440000000000000000e+02,4.670000000000000000e+02,nan
5.600000000000000000e+01,4.430000000000000000e+02,4.670000000000000000e+02,nan
5.700000000000000000e+01,4.420000000000000000e+02,4.700000000000000000e+02,nan
5.800000000000000000e+01,4.520000000000000000e+02,4.750000000000000000e+02,nan
