2.200000000000000000e+01,1.420000000000000000e+02,nan,nan,nan,nan,4.210000000000000000e+02,nan,nan,1.050000000000000000e+02,2.440000000000000000e+02,4.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,1.430000000000000000e+02,nan,nan,nan,nan,4.200000000000000000e+02,nan,nan,1.040000000000000000e+02,2.440000000000000000e+02,4.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,1.410000000000000000e+02,nan,nan,nan,nan,4.210000000000000000e+02,nan,nan,9.600000000000000000e+01,2.480000000000000000e+02,4.050000000000000000e+02,nan,1.610000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,1.380000000000000000e+02,nan,nan,nan,nan,4.190000000000000000e+02,nan,nan,9.200000000000000000e+01,nan,4.050000000000000000e+02,nan,1.590000000000000000e+02,2.530000000000000000e+02,4.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,1.350000000000000000e+02,nan,nan,nan,nan,4.210000000000000000e+02,nan,nan,9.300000000000000000e+01,nan,4.080000000000000000e+02,nan,1.570000000000000000e+02,2.560000000000000000e+02,nan,4.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,1.390000000000000000e+02,nan,nan,nan,nan,4.190000000000000000e+02,nan,nan,8.700000000000000000e+01,nan,4.090000000000000000e+02,nan,1.580000000000000000e+02,2.550000000000000000e+02,nan,4.400000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,1.320000000000000000e+02,nan,nan,nan,nan,4.180000000000000000e+02,nan,nan,8.300000000000000000e+01,nan,4.090000000000000000e+02,nan,1.560000000000000000e+02,2.580000000000000000e+02,nan,4.440000000000000000e+02,1.200000000000000000e+02,2.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,1.310000000000000000e+02,nan,nan,nan,nan,4.140000000000000000e+02,nan,nan,7.900000000000000000e+01,nan,4.150000000000000000e+02,nan,1.530000000000000000e+02,2.550000000000000000e+02,nan,4.510000000000000000e+02,1.200000000000000000e+02,2.350000000000000000e+02,3.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,1.300000000000000000e+02,nan,nan,nan,nan,4.130000000000000000e+02,nan,nan,7.500000000000000000e+01,nan,4.190000000000000000e+02,nan,1.590000000000000000e+02,2.560000000000000000e+02,nan,4.520000000000000000e+02,1.200000000000000000e+02,2.290000000000000000e+02,nan,2.950000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,1.310000000000000000e+02,nan,nan,nan,nan,4.120000000000000000e+02,nan,nan,7.000000000000000000e+01,nan,4.180000000000000000e+02,nan,1.480000000000000000e+02,2.600000000000000000e+02,nan,4.570000000000000000e+02,1.240000000000000000e+02,2.250000000000000000e+02,nan,2.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,1.300000000000000000e+02,nan,nan,nan,nan,4.130000000000000000e+02,nan,nan,6.500000000000000000e+01,nan,4.190000000000000000e+02,nan,1.520000000000000000e+02,2.600000000000000000e+02,nan,4.640000000000000000e+02,1.200000000000000000e+02,2.230000000000000000e+02,nan,3.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,1.290000000000000000e+02,nan,nan,nan,nan,4.120000000000000000e+02,nan,nan,6.400000000000000000e+01,nan,4.190000000000000000e+02,nan,1.520000000000000000e+02,2.590000000000000000e+02,nan,4.700000000000000000e+02,1.190000000000000000e+02,2.240000000000000000e+02,nan,2.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,1.320000000000000000e+02,nan,nan,nan,nan,4.160000000000000000e+02,nan,nan,7.300000000000000000e+01,nan,4.210000000000000000e+02,nan,1.540000000000000000e+02,2.610000000000000000e+02,nan,4.670000000000000000e+02,1.210000000000000000e+02,2.260000000000000000e+02,nan,2.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,1.350000000000000000e+02,nan,nan,nan,nan,4.200000000000000000e+02,nan,nan,8.100000000000000000e+01,nan,4.210000000000000000e+02,nan,1.620000000000000000e+02,2.380000000000000000e+02,nan,4.700000000000000000e+02,1.260000000000000000e+02,nan,nan,2.990000000000000000e+02,1.520000000000000000e+02,4.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,1.400000000000000000e+02,nan,nan,nan,nan,4.260000000000000000e+02,nan,nan,9.100000000000000000e+01,nan,4.260000000000000000e+02,nan,1.610000000000000000e+02,2.370000000000000000e+02,nan,4.710000000000000000e+02,1.330000000000000000e+02,nan,nan,3.010000000000000000e+02,1.580000000000000000e+02,4.260000000000000000e+02,4.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,1.460000000000000000e+02,nan,nan,nan,nan,4.310000000000000000e+02,nan,nan,9.100000000000000000e+01,nan,4.320000000000000000e+02,nan,1.690000000000000000e+02,2.420000000000000000e+02,nan,4.700000000000000000e+02,1.340000000000000000e+02,nan,nan,3.050000000000000000e+02,1.640000000000000000e+02,nan,4.310000000000000000e+02,3.660000000000000000e+02,4.120000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,1.490000000000000000e+02,nan,nan,nan,nan,4.340000000000000000e+02,nan,nan,1.060000000000000000e+02,nan,4.330000000000000000e+02,nan,1.700000000000000000e+02,2.610000000000000000e+02,nan,4.680000000000000000e+02,1.380000000000000000e+02,nan,nan,2.990000000000000000e+02,1.730000000000000000e+02,nan,nan,3.680000000000000000e+02,4.300000000000000000e+02,2.590000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,1.560000000000000000e+02,nan,nan,nan,nan,4.340000000000000000e+02,nan,nan,1.140000000000000000e+02,nan,4.320000000000000000e+02,nan,1.760000000000000000e+02,2.540000000000000000e+02,nan,4.700000000000000000e+02,1.400000000000000000e+02,nan,nan,3.040000000000000000e+02,1.770000000000000000e+02,nan,nan,3.680000000000000000e+02,nan,2.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,1.630000000000000000e+02,nan,nan,nan,nan,4.450000000000000000e+02,nan,nan,1.300000000000000000e+02,nan,4.370000000000000000e+02,nan,1.770000000000000000e+02,2.550000000000000000e+02,nan,4.680000000000000000e+02,1.490000000000000000e+02,nan,nan,2.980000000000000000e+02,1.870000000000000000e+02,nan,nan,3.660000000000000000e+02,nan,2.590000000000000000e+02,1.010000000000000000e+02,4.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.100000000000000000e+01,1.690000000000000000e+02,nan,nan,nan,nan,4.450000000000000000e+02,nan,nan,1.220000000000000000e+02,nan,4.390000000000000000e+02,nan,1.860000000000000000e+02,2.600000000000000000e+02,nan,4.650000000000000000e+02,1.490000000000000000e+02,nan,nan,3.070000000000000000e+02,1.890000000000000000e+02,nan,nan,3.660000000000000000e+02,nan,2.610000000000000000e+02,1.050000000000000000e+02,4.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.200000000000000000e+01,1.750000000000000000e+02,nan,nan,nan,nan,4.540000000000000000e+02,nan,nan,1.360000000000000000e+02,nan,4.380000000000000000e+02,nan,1.890000000000000000e+02,2.620000000000000000e+02,nan,4.640000000000000000e+02,1.530000000000000000e+02,nan,nan,3.130000000000000000e+02,1.970000000000000000e+02,nan,nan,3.670000000000000000e+02,nan,2.630000000000000000e+02,1.150000000000000000e+02,4.350000000000000000e+02,1.680000000000000000e+02,2.810000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.300000000000000000e+01,1.820000000000000000e+02,nan,nan,nan,nan,4.620000000000000000e+02,nan,nan,1.540000000000000000e+02,nan,4.410000000000000000e+02,nan,1.880000000000000000e+02,2.760000000000000000e+02,nan,4.680000000000000000e+02,1.600000000000000000e+02,nan,nan,3.140000000000000000e+02,2.060000000000000000e+02,nan,nan,3.700000000000000000e+02,nan,2.650000000000000000e+02,1.230000000000000000e+02,4.450000000000000000e+02,1.700000000000000000e+02,2.860000000000000000e+02,8.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.400000000000000000e+01,1.850000000000000000e+02,nan,nan,nan,nan,4.680000000000000000e+02,nan,nan,1.590000000000000000e+02,nan,4.410000000000000000e+02,nan,1.930000000000000000e+02,2.780000000000000000e+02,nan,4.650000000000000000e+02,1.630000000000000000e+02,nan,nan,3.100000000000000000e+02,2.100000000000000000e+02,nan,nan,3.730000000000000000e+02,nan,2.660000000000000000e+02,1.260000000000000000e+02,4.420000000000000000e+02,1.770000000000000000e+02,2.880000000000000000e+02,9.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.500000000000000000e+01,1.730000000000000000e+02,nan,nan,nan,nan,4.730000000000000000e+02,nan,nan,nan,nan,4.480000000000000000e+02,nan,1.980000000000000000e+02,2.770000000000000000e+02,nan,4.670000000000000000e+02,1.380000000000000000e+02,nan,nan,3.160000000000000000e+02,2.170000000000000000e+02,nan,nan,3.730000000000000000e+02,nan,2.700000000000000000e+02,nan,4.520000000000000000e+02,1.760000000000000000e+02,2.970000000000000000e+02,9.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.600000000000000000e+01,1.560000000000000000e+02,nan,nan,nan,nan,4.740000000000000000e+02,nan,nan,nan,nan,4.440000000000000000e+02,nan,2.020000000000000000e+02,2.820000000000000000e+02,nan,4.530000000000000000e+02,1.360000000000000000e+02,nan,nan,3.220000000000000000e+02,2.210000000000000000e+02,nan,nan,3.780000000000000000e+02,nan,2.700000000000000000e+02,nan,nan,1.820000000000000000e+02,3.030000000000000000e+02,9.900000000000000000e+01,1.700000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.700000000000000000e+01,1.610000000000000000e+02,nan,nan,nan,nan,4.800000000000000000e+02,nan,nan,nan,nan,4.480000000000000000e+02,nan,2.030000000000000000e+02,2.870000000000000000e+02,nan,4.540000000000000000e+02,1.450000000000000000e+02,nan,nan,3.250000000000000000e+02,2.280000000000000000e+02,nan,nan,3.780000000000000000e+02,nan,2.730000000000000000e+02,nan,nan,1.890000000000000000e+02,3.080000000000000000e+02,1.070000000000000000e+02,nan,4.620000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.800000000000000000e+01,1.620000000000000000e+02,nan,nan,nan,nan,4.810000000000000000e+02,nan,nan,nan,nan,4.520000000000000000e+02,nan,2.040000000000000000e+02,2.860000000000000000e+02,nan,4.550000000000000000e+02,1.410000000000000000e+02,nan,nan,3.270000000000000000e+02,2.270000000000000000e+02,nan,nan,3.780000000000000000e+02,nan,2.750000000000000000e+02,nan,nan,1.860000000000000000e+02,3.110000000000000000e+02,1.060000000000000000e+02,nan,nan,7.400000000000000000e+01,4.680000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.900000000000000000e+01,1.610000000000000000e+02,nan,nan,nan,nan,4.820000000000000000e+02,nan,nan,nan,nan,4.510000000000000000e+02,nan,2.000000000000000000e+02,2.830000000000000000e+02,nan,4.510000000000000000e+02,1.390000000000000000e+02,nan,nan,3.290000000000000000e+02,2.260000000000000000e+02,nan,nan,3.760000000000000000e+02,nan,2.780000000000000000e+02,nan,nan,1.850000000000000000e+02,3.120000000000000000e+02,1.060000000000000000e+02,nan,nan,7.000000000000000000e+01,nan,4.720000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+01,1.590000000000000000e+02,nan,nan,nan,nan,4.780000000000000000e+02,nan,nan,nan,nan,4.540000000000000000e+02,nan,2.060000000000000000e+02,2.840000000000000000e+02,nan,4.520000000000000000e+02,1.430000000000000000e+02,nan,nan,3.260000000000000000e+02,2.260000000000000000e+02,nan,nan,3.740000000000000000e+02,nan,2.900000000000000000e+02,nan,nan,1.880000000000000000e+02,3.150000000000000000e+02,1.050000000000000000e+02,nan,nan,6.500000000000000000e+01,nan,nan,4.230000000000000000e+02,4.560000000000000000e+02,4.780000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
5.100000000000000000e+01,1.590000000000000000e+02,nan,nan,nan,nan,4.800000000000000000e+02,nan,nan,nan,nan,4.520000000000000000e+02,nan,1.990000000000000000e+02,2.810000000000000000e+02,nan,4.530000000000000000e+02,1.370000000000000000e+02,nan,nan,3.320000000000000000e+02,2.220000000000000000e+02,nan,nan,3.780000000000000000e+02,nan,2.810000000000000000e+02,nan,nan,1.850000000000000000e+02,3.140000000000000000e+02,1.080000000000000000e+02,nan,nan,6.100000000000000000e+01,nan,nan,4.260000000000000000e+02,nan,nan,3.200000000000000000e+02,4.830000000000000000e+02,nan,nan,nan,nan,nan
5.200000000000000000e+01,1.510000000000000000e+02,nan,nan,nan,nan,4.810000000000000000e+02,nan,nan,nan,nan,4.560000000000000000e+02,nan,2.040000000000000000e+02,2.820000000000000000e+02,nan,4.590000000000000000e+02,1.330000000000000000e+02,nan,nan,3.310000000000000000e+02,2.240000000000000000e+02,nan,nan,3.770000000000000000e+02,nan,2.850000000000000000e+02,nan,nan,1.840000000000000000e+02,3.120000000000000000e+02,1.020000000000000000e+02,nan,nan,5.700000000000000000e+01,nan,nan,4.290000000000000000e+02,nan,nan,3.220000000000000000e+02,4.930000000000000000e+02,4.360000000000000000e+02,4.580000000000000000e+02,nan,nan,nan
5.300000000000000000e+01,1.520000000000000000e+02,nan,nan,nan,nan,4.820000000000000000e+02,nan,nan,nan,nan,4.550000000000000000e+02,nan,2.060000000000000000e+02,2.790000000000000000e+02,nan,4.560000000000000000e+02,1.350000000000000000e+02,nan,nan,3.320000000000000000e+02,2.190000000000000000e+02,nan,nan,3.810000000000000000e+02,nan,2.940000000000000000e+02,nan,nan,1.800000000000000000e+02,3.140000000000000000e+02,1.020000000000000000e+02,nan,nan,5.100000000000000000e+01,nan,nan,4.260000000000000000e+02,nan,nan,3.210000000000000000e+02,4.940000000000000000e+02,4.360000000000000000e+02,4.610000000000000000e+02,nan,nan,nan
5.400000000000000000e+01,1.510000000000000000e+02,nan,nan,nan,nan,4.750000000000000000e+02,nan,nan,nan,nan,4.570000000000000000e+02,nan,2.090000000000000000e+02,2.790000000000000000e+02,nan,4.570000000000000000e+02,1.360000000000000000e+02,nan,nan,3.380000000000000000e+02,2.210000000000000000e+02,nan,nan,3.800000000000000000e+02,nan,2.930000000000000000e+02,nan,nan,1.840000000000000000e+02,3.140000000000000000e+02,1.020000000000000000e+02,nan,nan,5.000000000000000000e+01,nan,nan,4.300000000000000000e+02,nan,nan,3.220000000000000000e+02,5.000000000000000000e+02,4.380000000000000000e+02,nan,nan,nan,nan
5.500000000000000000e+01,1.510000000000000000e+02,nan,nan,nan,nan,4.740000000000000000e+02,nan,nan,nan,nan,4.650000000000000000e+02,nan,2.010000000000000000e+02,nan,nan,4.550000000000000000e+02,1.320000000000000000e+02,nan,nan,3.430000000000000000e+02,2.170000000000000000e+02,nan,nan,3.820000000000000000e+02,nan,2.870000000000000000e+02,nan,nan,1.840000000000000000e+02,3.140000000000000000e+02,1.020000000000000000e+02,nan,nan,nan,nan,nan,4.310000000000000000e+02,nan,nan,3.170000000000000000e+02,5.010000000000000000e+02,4.390000000000000000e+02,nan,nan,nan,nan
5.600000000000000000e+01,1.460000000000000000e+02,nan,nan,nan,nan,4.750000000000000000e+02,nan,nan,nan,nan,4.640000000000000000e+02,nan,2.070000000000000000e+02,nan,nan,4.540000000000000000e+02,1.310000000000000000e+02,nan,nan,3.420000000000000000e+02,2.140000000000000000e+02,nan,nan,3.810000000000000000e+02,nan,2.890000000000000000e+02,nan,nan,1.840000000000000000e+02,3.140000000000000000e+02,1.060000000000000000e+02,nan,nan,nan,nan,nan,4.340000000000000000e+02,nan,nan,3.150000000000000000e+02,5.100000000000000000e+02,4.410000000000000000e+02,nan,nan,nan,nan
