1.000000000000000000e+01,1.650000000000000000e+02,2.670000000000000000e+02,3.100000000000000000e+02,nan,nan,4.630000000000000000e+02,4.440000000000000000e+02,nan,nan,nan,nan,nan,nan,4.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,1.630000000000000000e+02,2.670000000000000000e+02,3.100000000000000000e+02,nan,nan,4.590000000000000000e+02,4.460000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.030000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,1.610000000000000000e+02,2.650000000000000000e+02,3.180000000000000000e+02,nan,nan,4.550000000000000000e+02,4.400000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.030000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,1.630000000000000000e+02,2.620000000000000000e+02,3.200000000000000000e+02,nan,nan,4.580000000000000000e+02,4.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,1.630000000000000000e+02,2.650000000000000000e+02,3.170000000000000000e+02,nan,nan,4.600000000000000000e+02,4.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,1.600000000000000000e+02,2.650000000000000000e+02,3.170000000000000000e+02,nan,nan,4.610000000000000000e+02,4.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,1.580000000000000000e+02,2.630000000000000000e+02,3.190000000000000000e+02,nan,nan,4.570000000000000000e+02,4.300000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,1.570000000000000000e+02,2.640000000000000000e+02,3.230000000000000000e+02,nan,nan,4.560000000000000000e+02,4.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,1.530000000000000000e+02,2.690000000000000000e+02,3.200000000000000000e+02,nan,nan,4.540000000000000000e+02,4.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,1.540000000000000000e+02,2.630000000000000000e+02,3.190000000000000000e+02,nan,nan,4.570000000000000000e+02,4.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.750000000000000000e+02,4.120000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,1.500000000000000000e+02,2.630000000000000000e+02,2.960000000000000000e+02,nan,nan,4.530000000000000000e+02,4.250000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.680000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,1.520000000000000000e+02,2.630000000000000000e+02,3.200000000000000000e+02,nan,nan,4.580000000000000000e+02,4.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.590000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,1.510000000000000000e+02,2.670000000000000000e+02,2.990000000000000000e+02,nan,nan,4.590000000000000000e+02,4.190000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.560000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,1.500000000000000000e+02,nan,3.010000000000000000e+02,nan,nan,4.570000000000000000e+02,4.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.520000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,1.500000000000000000e+02,nan,3.010000000000000000e+02,nan,nan,4.540000000000000000e+02,4.180000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.400000000000000000e+02,nan,4.190000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,1.490000000000000000e+02,nan,3.010000000000000000e+02,nan,nan,4.520000000000000000e+02,4.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.380000000000000000e+02,nan,nan,4.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,1.470000000000000000e+02,nan,3.230000000000000000e+02,nan,nan,4.520000000000000000e+02,4.130000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.280000000000000000e+02,nan,nan,nan,4.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,1.490000000000000000e+02,nan,3.230000000000000000e+02,nan,nan,4.510000000000000000e+02,4.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,1.350000000000000000e+02,nan,3.090000000000000000e+02,nan,nan,4.500000000000000000e+02,4.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.150000000000000000e+02,nan,nan,nan,nan,4.300000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,1.440000000000000000e+02,nan,3.230000000000000000e+02,nan,nan,4.530000000000000000e+02,4.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.110000000000000000e+02,nan,nan,nan,nan,nan,4.320000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,1.420000000000000000e+02,nan,3.130000000000000000e+02,nan,nan,4.510000000000000000e+02,4.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.030000000000000000e+02,nan,nan,nan,nan,nan,nan,4.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,1.380000000000000000e+02,nan,3.150000000000000000e+02,nan,nan,4.510000000000000000e+02,4.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.950000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.360000000000000000e+02,4.990000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,nan,nan,3.110000000000000000e+02,nan,nan,4.470000000000000000e+02,4.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.900000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,nan,nan,3.190000000000000000e+02,nan,nan,4.510000000000000000e+02,4.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.930000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,5.020000000000000000e+02,4.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,nan,nan,3.340000000000000000e+02,nan,nan,4.570000000000000000e+02,4.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,5.070000000000000000e+02,nan,4.420000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,nan,nan,3.190000000000000000e+02,nan,nan,4.650000000000000000e+02,4.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.140000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,5.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,nan,nan,3.180000000000000000e+02,nan,nan,4.770000000000000000e+02,4.210000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,5.230000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,nan,nan,3.200000000000000000e+02,nan,nan,4.800000000000000000e+02,4.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.410000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,5.270000000000000000e+02,nan,nan,4.460000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,nan,nan,3.220000000000000000e+02,nan,nan,4.850000000000000000e+02,4.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,5.030000000000000000e+02,nan,nan,4.400000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,nan,nan,3.230000000000000000e+02,nan,nan,4.990000000000000000e+02,4.300000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.990000000000000000e+02,nan,nan,4.390000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,nan,nan,3.270000000000000000e+02,nan,nan,5.080000000000000000e+02,4.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.880000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,5.020000000000000000e+02,nan,nan,4.460000000000000000e+02,3.710000000000000000e+02,nan,nan,nan,nan,nan,nan
4.100000000000000000e+01,nan,nan,3.260000000000000000e+02,nan,nan,5.100000000000000000e+02,4.440000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,5.020000000000000000e+02,nan,nan,4.580000000000000000e+02,3.740000000000000000e+02,3.190000000000000000e+02,nan,nan,nan,nan,nan
4.200000000000000000e+01,nan,nan,nan,nan,nan,5.210000000000000000e+02,4.510000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.140000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.560000000000000000e+02,3.740000000000000000e+02,nan,3.440000000000000000e+02,nan,nan,nan,nan
4.300000000000000000e+01,nan,nan,nan,nan,nan,5.290000000000000000e+02,4.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.630000000000000000e+02,3.740000000000000000e+02,nan,3.450000000000000000e+02,nan,nan,nan,nan
4.400000000000000000e+01,nan,nan,nan,nan,nan,5.450000000000000000e+02,4.590000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.580000000000000000e+02,3.750000000000000000e+02,nan,3.500000000000000000e+02,2.400000000000000000e+02,nan,nan,nan
4.500000000000000000e+01,nan,nan,nan,nan,nan,5.420000000000000000e+02,4.620000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.750000000000000000e+02,3.800000000000000000e+02,nan,3.530000000000000000e+02,2.420000000000000000e+02,nan,nan,nan
4.600000000000000000e+01,nan,nan,nan,nan,nan,5.360000000000000000e+02,4.550000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.250000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.760000000000000000e+02,3.830000000000000000e+02,nan,3.520000000000000000e+02,2.410000000000000000e+02,2.990000000000000000e+02,nan,nan
4.700000000000000000e+01,nan,nan,nan,nan,nan,5.440000000000000000e+02,4.520000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.710000000000000000e+02,3.820000000000000000e+02,nan,3.510000000000000000e+02,2.470000000000000000e+02,3.010000000000000000e+02,3.500000000000000000e+02,nan
4.800000000000000000e+01,nan,nan,nan,nan,nan,5.410000000000000000e+02,4.510000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.720000000000000000e+02,3.830000000000000000e+02,nan,nan,2.480000000000000000e+02,3.020000000000000000e+02,3.490000000000000000e+02,nan
4.900000000000000000e+01,nan,nan,nan,nan,nan,5.450000000000000000e+02,4.460000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.710000000000000000e+02,3.860000000000000000e+02,nan,nan,2.570000000000000000e+02,3.070000000000000000e+02,3.470000000000000000e+02,nan
5.000000000000000000e+01,nan,nan,nan,nan,nan,5.400000000000000000e+02,4.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.730000000000000000e+02,3.880000000000000000e+02,nan,nan,2.580000000000000000e+02,3.040000000000000000e+02,3.440000000000000000e+02,nan
5.100000000000000000e+01,nan,nan,nan,nan,nan,5.360000000000000000e+02,4.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.740000000000000000e+02,3.940000000000000000e+02,nan,nan,2.610000000000000000e+02,3.050000000000000000e+02,3.430000000000000000e+02,nan
5.200000000000000000e+01,nan,nan,nan,nan,nan,5.370000000000000000e+02,4.460000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.740000000000000000e+02,3.950000000000000000e+02,nan,nan,2.600000000000000000e+02,3.070000000000000000e+02,3.410000000000000000e+02,nan
5.300000000000000000e+01,nan,nan,nan,nan,nan,5.380000000000000000e+02,4.420000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.710000000000000000e+02,nan,nan,nan,2.580000000000000000e+02,3.030000000000000000e+02,3.410000000000000000e+02,nan
5.400000000000000000e+01,nan,nan,nan,nan,nan,5.280000000000000000e+02,4.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.300000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.730000000000000000e+02,nan,nan,nan,2.640000000000000000e+02,3.060000000000000000e+02,3.450000000000000000e+02,2.180000000000000000e+02
5.500000000000000000e+01,nan,nan,nan,nan,nan,5.320000000000000000e+02,4.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.320000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.760000000000000000e+02,nan,nan,nan,2.590000000000000000e+02,3.100000000000000000e+02,3.400000000000000000e+02,2.200000000000000000e+02
5.600000000000000000e+01,nan,nan,nan,nan,nan,5.330000000000000000e+02,4.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.740000000000000000e+02,nan,nan,nan,2.560000000000000000e+02,3.070000000000000000e+02,3.380000000000000000e+02,2.150000000000000000e+02
5.700000000000000000e+01,nan,nan,nan,nan,nan,5.310000000000000000e+02,4.320000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.770000000000000000e+02,nan,nan,nan,2.580000000000000000e+02,3.090000000000000000e+02,3.380000000000000000e+02,2.140000000000000000e+02
5.800000000000000000e+01,nan,nan,nan,nan,nan,5.300000000000000000e+02,4.300000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.750000000000000000e+02,nan,nan,nan,2.620000000000000000e+02,3.100000000000000000e+02,3.340000000000000000e+02,2.120000000000000000e+02
