0.000000000000000000e+00,3.170000000000000000e+02,4.830000000000000000e+02,5.550000000000000000e+02,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,3.200000000000000000e+02,4.730000000000000000e+02,5.520000000000000000e+02,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,3.230000000000000000e+02,4.730000000000000000e+02,5.490000000000000000e+02,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,3.200000000000000000e+02,4.700000000000000000e+02,5.470000000000000000e+02,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,3.250000000000000000e+02,4.680000000000000000e+02,5.460000000000000000e+02,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,3.260000000000000000e+02,4.670000000000000000e+02,5.450000000000000000e+02,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,3.300000000000000000e+02,4.610000000000000000e+02,5.420000000000000000e+02,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,3.310000000000000000e+02,4.560000000000000000e+02,5.350000000000000000e+02,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,3.370000000000000000e+02,4.540000000000000000e+02,5.350000000000000000e+02,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,3.370000000000000000e+02,4.550000000000000000e+02,5.310000000000000000e+02,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,3.370000000000000000e+02,4.480000000000000000e+02,5.320000000000000000e+02,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,3.450000000000000000e+02,4.510000000000000000e+02,5.310000000000000000e+02,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,3.460000000000000000e+02,4.460000000000000000e+02,5.260000000000000000e+02,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,3.480000000000000000e+02,4.430000000000000000e+02,5.200000000000000000e+02,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,3.510000000000000000e+02,4.380000000000000000e+02,5.230000000000000000e+02,nan,2.760000000000000000e+02,nan,nan,nan,nan
1.500000000000000000e+01,3.560000000000000000e+02,4.400000000000000000e+02,5.180000000000000000e+02,nan,2.680000000000000000e+02,nan,nan,nan,nan
1.600000000000000000e+01,3.590000000000000000e+02,4.330000000000000000e+02,5.180000000000000000e+02,nan,2.570000000000000000e+02,nan,nan,nan,nan
1.700000000000000000e+01,3.570000000000000000e+02,4.310000000000000000e+02,5.140000000000000000e+02,nan,2.510000000000000000e+02,nan,nan,nan,nan
1.800000000000000000e+01,3.620000000000000000e+02,4.300000000000000000e+02,5.080000000000000000e+02,nan,2.470000000000000000e+02,nan,nan,nan,nan
1.900000000000000000e+01,3.670000000000000000e+02,4.200000000000000000e+02,5.040000000000000000e+02,nan,2.340000000000000000e+02,nan,nan,nan,nan
2.000000000000000000e+01,3.680000000000000000e+02,4.220000000000000000e+02,5.040000000000000000e+02,nan,2.280000000000000000e+02,nan,nan,nan,nan
2.100000000000000000e+01,3.730000000000000000e+02,4.200000000000000000e+02,5.040000000000000000e+02,nan,2.230000000000000000e+02,nan,nan,nan,nan
2.200000000000000000e+01,3.740000000000000000e+02,4.170000000000000000e+02,5.050000000000000000e+02,nan,2.190000000000000000e+02,nan,nan,nan,nan
2.300000000000000000e+01,3.760000000000000000e+02,4.150000000000000000e+02,4.970000000000000000e+02,nan,2.110000000000000000e+02,nan,nan,nan,nan
2.400000000000000000e+01,3.760000000000000000e+02,4.100000000000000000e+02,4.930000000000000000e+02,nan,1.990000000000000000e+02,nan,nan,nan,nan
2.500000000000000000e+01,3.690000000000000000e+02,4.050000000000000000e+02,4.800000000000000000e+02,nan,1.900000000000000000e+02,nan,nan,nan,nan
2.600000000000000000e+01,3.670000000000000000e+02,4.040000000000000000e+02,4.780000000000000000e+02,nan,1.860000000000000000e+02,nan,nan,nan,nan
2.700000000000000000e+01,3.650000000000000000e+02,4.020000000000000000e+02,4.740000000000000000e+02,nan,1.820000000000000000e+02,nan,nan,nan,nan
2.800000000000000000e+01,3.730000000000000000e+02,4.080000000000000000e+02,4.780000000000000000e+02,nan,1.840000000000000000e+02,nan,nan,nan,nan
2.900000000000000000e+01,3.800000000000000000e+02,4.150000000000000000e+02,4.900000000000000000e+02,nan,1.950000000000000000e+02,nan,nan,nan,nan
3.000000000000000000e+01,nan,nan,5.010000000000000000e+02,nan,2.050000000000000000e+02,4.190000000000000000e+02,nan,nan,nan
3.100000000000000000e+01,nan,nan,5.180000000000000000e+02,nan,2.180000000000000000e+02,nan,4.270000000000000000e+02,nan,nan
3.200000000000000000e+01,nan,nan,5.230000000000000000e+02,nan,2.270000000000000000e+02,nan,4.350000000000000000e+02,nan,nan
3.300000000000000000e+01,nan,nan,5.390000000000000000e+02,nan,2.360000000000000000e+02,nan,4.410000000000000000e+02,nan,nan
3.400000000000000000e+01,nan,nan,5.470000000000000000e+02,nan,2.470000000000000000e+02,nan,4.500000000000000000e+02,nan,nan
3.500000000000000000e+01,nan,nan,5.530000000000000000e+02,nan,2.580000000000000000e+02,nan,4.320000000000000000e+02,nan,nan
3.600000000000000000e+01,nan,nan,nan,nan,2.690000000000000000e+02,nan,4.270000000000000000e+02,4.620000000000000000e+02,nan
3.700000000000000000e+01,nan,nan,nan,nan,2.800000000000000000e+02,nan,4.350000000000000000e+02,4.640000000000000000e+02,nan
3.800000000000000000e+01,nan,nan,nan,nan,2.920000000000000000e+02,nan,4.430000000000000000e+02,nan,4.760000000000000000e+02
3.900000000000000000e+01,nan,nan,nan,nan,2.980000000000000000e+02,nan,4.470000000000000000e+02,nan,4.850000000000000000e+02
4.000000000000000000e+01,nan,nan,nan,nan,nan,nan,4.520000000000000000e+02,nan,4.900000000000000000e+02
4.100000000000000000e+01,nan,nan,nan,nan,nan,nan,4.560000000000000000e+02,nan,4.940000000000000000e+02
4.200000000000000000e+01,nan,nan,nan,nan,nan,nan,4.580000000000000000e+02,nan,4.980000000000000000e+02
4.300000000000000000e+01,nan,nan,nan,nan,nan,nan,4.640000000000000000e+02,nan,4.940000000000000000e+02
