1.000000000000000000e+01,5.200000000000000000e+02,4.200000000000000000e+02,2.150000000000000000e+02,1.590000000000000000e+02,3.920000000000000000e+02,3.790000000000000000e+02,4.340000000000000000e+02,nan,nan,2.680000000000000000e+02,nan,1.220000000000000000e+02,3.450000000000000000e+02,2.180000000000000000e+02,5.790000000000000000e+02,2.910000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,5.170000000000000000e+02,4.200000000000000000e+02,2.170000000000000000e+02,1.600000000000000000e+02,3.900000000000000000e+02,3.810000000000000000e+02,4.330000000000000000e+02,nan,nan,2.710000000000000000e+02,nan,1.220000000000000000e+02,3.430000000000000000e+02,2.200000000000000000e+02,5.750000000000000000e+02,2.860000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,5.140000000000000000e+02,4.190000000000000000e+02,2.110000000000000000e+02,1.630000000000000000e+02,3.940000000000000000e+02,3.800000000000000000e+02,4.310000000000000000e+02,nan,nan,2.720000000000000000e+02,nan,1.200000000000000000e+02,3.440000000000000000e+02,2.070000000000000000e+02,5.760000000000000000e+02,2.900000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,5.140000000000000000e+02,4.130000000000000000e+02,2.150000000000000000e+02,1.600000000000000000e+02,3.910000000000000000e+02,3.790000000000000000e+02,4.320000000000000000e+02,nan,nan,2.710000000000000000e+02,nan,1.210000000000000000e+02,3.420000000000000000e+02,2.090000000000000000e+02,5.710000000000000000e+02,2.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,5.110000000000000000e+02,4.160000000000000000e+02,2.130000000000000000e+02,1.610000000000000000e+02,3.950000000000000000e+02,3.820000000000000000e+02,4.350000000000000000e+02,nan,nan,2.710000000000000000e+02,nan,1.200000000000000000e+02,3.420000000000000000e+02,2.210000000000000000e+02,5.680000000000000000e+02,2.910000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,5.100000000000000000e+02,4.180000000000000000e+02,2.150000000000000000e+02,1.610000000000000000e+02,3.960000000000000000e+02,3.870000000000000000e+02,4.360000000000000000e+02,nan,nan,2.710000000000000000e+02,nan,1.210000000000000000e+02,3.460000000000000000e+02,2.200000000000000000e+02,5.680000000000000000e+02,2.940000000000000000e+02,4.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,5.060000000000000000e+02,4.120000000000000000e+02,2.110000000000000000e+02,1.590000000000000000e+02,3.940000000000000000e+02,3.850000000000000000e+02,4.420000000000000000e+02,nan,nan,2.720000000000000000e+02,nan,nan,3.410000000000000000e+02,2.210000000000000000e+02,5.680000000000000000e+02,2.830000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,5.040000000000000000e+02,nan,2.120000000000000000e+02,1.570000000000000000e+02,nan,3.830000000000000000e+02,4.370000000000000000e+02,nan,nan,2.710000000000000000e+02,nan,nan,3.450000000000000000e+02,2.210000000000000000e+02,5.640000000000000000e+02,2.900000000000000000e+02,nan,3.920000000000000000e+02,4.310000000000000000e+02,4.030000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,5.020000000000000000e+02,nan,2.140000000000000000e+02,1.610000000000000000e+02,nan,3.860000000000000000e+02,4.440000000000000000e+02,nan,nan,2.720000000000000000e+02,nan,nan,3.440000000000000000e+02,2.200000000000000000e+02,5.620000000000000000e+02,2.870000000000000000e+02,nan,3.910000000000000000e+02,nan,4.070000000000000000e+02,4.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,4.970000000000000000e+02,nan,2.130000000000000000e+02,1.550000000000000000e+02,nan,3.840000000000000000e+02,4.370000000000000000e+02,nan,nan,2.750000000000000000e+02,nan,nan,3.470000000000000000e+02,2.140000000000000000e+02,5.640000000000000000e+02,2.870000000000000000e+02,nan,3.900000000000000000e+02,nan,4.060000000000000000e+02,4.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,4.950000000000000000e+02,nan,2.130000000000000000e+02,1.590000000000000000e+02,nan,3.880000000000000000e+02,4.470000000000000000e+02,nan,nan,2.760000000000000000e+02,nan,nan,3.460000000000000000e+02,2.130000000000000000e+02,5.540000000000000000e+02,2.850000000000000000e+02,nan,nan,nan,4.100000000000000000e+02,4.320000000000000000e+02,3.910000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,4.930000000000000000e+02,nan,2.100000000000000000e+02,1.520000000000000000e+02,nan,3.870000000000000000e+02,4.450000000000000000e+02,nan,nan,2.730000000000000000e+02,nan,nan,3.450000000000000000e+02,2.220000000000000000e+02,5.520000000000000000e+02,2.840000000000000000e+02,nan,nan,nan,4.090000000000000000e+02,4.290000000000000000e+02,nan,3.900000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,4.950000000000000000e+02,nan,2.140000000000000000e+02,1.530000000000000000e+02,nan,3.900000000000000000e+02,4.450000000000000000e+02,nan,nan,2.760000000000000000e+02,nan,nan,3.470000000000000000e+02,2.220000000000000000e+02,5.470000000000000000e+02,2.840000000000000000e+02,nan,nan,nan,nan,4.250000000000000000e+02,nan,nan,3.880000000000000000e+02,4.120000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,4.940000000000000000e+02,nan,2.120000000000000000e+02,1.560000000000000000e+02,nan,3.980000000000000000e+02,4.500000000000000000e+02,nan,nan,2.710000000000000000e+02,nan,nan,3.490000000000000000e+02,2.240000000000000000e+02,5.460000000000000000e+02,2.810000000000000000e+02,nan,nan,nan,nan,4.250000000000000000e+02,nan,nan,nan,nan,3.880000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,4.960000000000000000e+02,nan,2.160000000000000000e+02,1.530000000000000000e+02,nan,4.200000000000000000e+02,4.430000000000000000e+02,nan,nan,2.770000000000000000e+02,nan,nan,3.480000000000000000e+02,2.250000000000000000e+02,5.450000000000000000e+02,2.930000000000000000e+02,nan,nan,nan,nan,4.340000000000000000e+02,nan,nan,nan,nan,nan,3.880000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,nan,nan,2.120000000000000000e+02,1.550000000000000000e+02,nan,3.930000000000000000e+02,4.430000000000000000e+02,nan,nan,2.790000000000000000e+02,nan,nan,3.490000000000000000e+02,nan,5.400000000000000000e+02,2.790000000000000000e+02,nan,nan,nan,nan,4.320000000000000000e+02,nan,nan,nan,nan,nan,nan,3.870000000000000000e+02,4.160000000000000000e+02,nan,nan,nan,nan,nan
2.600000000000000000e+01,nan,nan,2.120000000000000000e+02,1.520000000000000000e+02,nan,3.980000000000000000e+02,4.460000000000000000e+02,nan,nan,2.820000000000000000e+02,nan,nan,3.520000000000000000e+02,nan,5.400000000000000000e+02,2.800000000000000000e+02,nan,nan,nan,nan,4.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.180000000000000000e+02,3.870000000000000000e+02,nan,nan,nan,nan
2.700000000000000000e+01,nan,nan,2.130000000000000000e+02,1.490000000000000000e+02,nan,4.140000000000000000e+02,4.420000000000000000e+02,nan,nan,2.820000000000000000e+02,nan,nan,3.520000000000000000e+02,nan,5.420000000000000000e+02,2.780000000000000000e+02,nan,nan,nan,nan,4.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.850000000000000000e+02,nan,nan,nan,nan
2.800000000000000000e+01,nan,nan,2.100000000000000000e+02,1.520000000000000000e+02,nan,4.210000000000000000e+02,4.480000000000000000e+02,nan,nan,2.830000000000000000e+02,nan,nan,3.510000000000000000e+02,nan,5.350000000000000000e+02,2.750000000000000000e+02,nan,nan,nan,nan,4.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.850000000000000000e+02,nan,nan,nan,nan
2.900000000000000000e+01,nan,nan,2.100000000000000000e+02,nan,nan,4.190000000000000000e+02,4.480000000000000000e+02,nan,nan,2.840000000000000000e+02,nan,nan,3.500000000000000000e+02,nan,5.250000000000000000e+02,2.750000000000000000e+02,nan,nan,nan,nan,4.300000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.840000000000000000e+02,nan,nan,nan,nan
3.000000000000000000e+01,nan,nan,2.120000000000000000e+02,nan,nan,4.180000000000000000e+02,4.450000000000000000e+02,nan,nan,2.840000000000000000e+02,nan,nan,3.530000000000000000e+02,nan,5.200000000000000000e+02,2.740000000000000000e+02,nan,nan,nan,nan,4.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.870000000000000000e+02,nan,nan,nan,nan
3.100000000000000000e+01,nan,nan,2.140000000000000000e+02,nan,nan,4.230000000000000000e+02,4.530000000000000000e+02,nan,nan,2.820000000000000000e+02,nan,nan,3.520000000000000000e+02,nan,nan,2.720000000000000000e+02,nan,nan,nan,nan,4.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.820000000000000000e+02,nan,nan,nan,nan
3.200000000000000000e+01,nan,nan,2.150000000000000000e+02,nan,nan,4.250000000000000000e+02,4.530000000000000000e+02,nan,nan,2.830000000000000000e+02,nan,nan,3.500000000000000000e+02,nan,nan,2.710000000000000000e+02,nan,nan,nan,nan,4.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.820000000000000000e+02,nan,nan,nan,nan
3.300000000000000000e+01,nan,nan,2.150000000000000000e+02,nan,nan,4.260000000000000000e+02,4.530000000000000000e+02,nan,nan,2.830000000000000000e+02,nan,nan,3.490000000000000000e+02,nan,nan,2.710000000000000000e+02,nan,nan,nan,nan,4.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.800000000000000000e+02,4.080000000000000000e+02,nan,nan,nan
3.400000000000000000e+01,nan,nan,2.120000000000000000e+02,nan,nan,4.260000000000000000e+02,4.510000000000000000e+02,nan,nan,2.810000000000000000e+02,nan,nan,3.490000000000000000e+02,nan,nan,2.650000000000000000e+02,nan,nan,nan,nan,4.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.770000000000000000e+02,4.070000000000000000e+02,nan,nan,nan
3.500000000000000000e+01,nan,nan,2.130000000000000000e+02,nan,nan,4.260000000000000000e+02,4.530000000000000000e+02,nan,nan,2.820000000000000000e+02,nan,nan,3.510000000000000000e+02,nan,nan,2.670000000000000000e+02,nan,nan,nan,nan,4.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.750000000000000000e+02,4.090000000000000000e+02,nan,nan,nan
3.600000000000000000e+01,nan,nan,2.160000000000000000e+02,nan,nan,4.280000000000000000e+02,4.600000000000000000e+02,nan,nan,2.820000000000000000e+02,nan,nan,3.490000000000000000e+02,nan,nan,2.670000000000000000e+02,nan,nan,nan,nan,4.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.770000000000000000e+02,4.130000000000000000e+02,3.980000000000000000e+02,nan,nan
3.700000000000000000e+01,nan,nan,2.160000000000000000e+02,nan,nan,4.270000000000000000e+02,4.550000000000000000e+02,nan,nan,2.830000000000000000e+02,nan,nan,3.510000000000000000e+02,nan,nan,2.660000000000000000e+02,nan,nan,nan,nan,4.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.750000000000000000e+02,4.130000000000000000e+02,3.950000000000000000e+02,1.500000000000000000e+02,nan
3.800000000000000000e+01,nan,nan,2.150000000000000000e+02,nan,nan,4.160000000000000000e+02,4.570000000000000000e+02,nan,nan,2.860000000000000000e+02,nan,nan,3.510000000000000000e+02,nan,nan,2.640000000000000000e+02,nan,nan,nan,nan,4.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.760000000000000000e+02,nan,3.990000000000000000e+02,1.500000000000000000e+02,nan
3.900000000000000000e+01,nan,nan,2.180000000000000000e+02,nan,nan,4.090000000000000000e+02,4.610000000000000000e+02,nan,nan,2.880000000000000000e+02,nan,nan,3.540000000000000000e+02,nan,nan,2.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.740000000000000000e+02,nan,3.930000000000000000e+02,1.490000000000000000e+02,nan
4.000000000000000000e+01,nan,nan,2.200000000000000000e+02,nan,nan,4.140000000000000000e+02,4.630000000000000000e+02,nan,nan,2.900000000000000000e+02,nan,nan,3.530000000000000000e+02,nan,nan,2.630000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.710000000000000000e+02,nan,3.950000000000000000e+02,1.480000000000000000e+02,nan
4.100000000000000000e+01,nan,nan,2.200000000000000000e+02,nan,nan,4.190000000000000000e+02,4.660000000000000000e+02,nan,nan,2.870000000000000000e+02,nan,nan,3.530000000000000000e+02,nan,nan,2.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.730000000000000000e+02,nan,3.930000000000000000e+02,1.470000000000000000e+02,nan
4.200000000000000000e+01,nan,nan,2.220000000000000000e+02,nan,nan,4.200000000000000000e+02,nan,nan,nan,2.900000000000000000e+02,nan,nan,3.550000000000000000e+02,nan,nan,2.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.730000000000000000e+02,nan,3.990000000000000000e+02,1.460000000000000000e+02,nan
4.300000000000000000e+01,nan,nan,2.170000000000000000e+02,nan,nan,3.990000000000000000e+02,nan,nan,nan,2.900000000000000000e+02,nan,nan,3.590000000000000000e+02,nan,nan,2.670000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.720000000000000000e+02,nan,3.930000000000000000e+02,1.490000000000000000e+02,nan
4.400000000000000000e+01,nan,nan,2.200000000000000000e+02,nan,nan,3.990000000000000000e+02,nan,nan,nan,2.930000000000000000e+02,nan,nan,3.580000000000000000e+02,nan,nan,2.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.720000000000000000e+02,nan,3.940000000000000000e+02,1.470000000000000000e+02,4.410000000000000000e+02
4.500000000000000000e+01,nan,nan,2.230000000000000000e+02,nan,nan,4.000000000000000000e+02,nan,nan,nan,2.900000000000000000e+02,nan,nan,3.470000000000000000e+02,nan,nan,2.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.750000000000000000e+02,nan,3.940000000000000000e+02,1.460000000000000000e+02,4.390000000000000000e+02
4.600000000000000000e+01,nan,nan,2.230000000000000000e+02,nan,nan,4.010000000000000000e+02,nan,nan,nan,nan,nan,nan,3.510000000000000000e+02,nan,nan,2.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.710000000000000000e+02,nan,3.900000000000000000e+02,1.480000000000000000e+02,4.400000000000000000e+02
