0.000000000000000000e+00,4.040000000000000000e+02,3.000000000000000000e+02,5.310000000000000000e+02,nan,nan
1.000000000000000000e+00,4.000000000000000000e+02,3.010000000000000000e+02,5.330000000000000000e+02,nan,nan
2.000000000000000000e+00,3.980000000000000000e+02,2.980000000000000000e+02,5.340000000000000000e+02,nan,nan
3.000000000000000000e+00,4.010000000000000000e+02,2.960000000000000000e+02,5.350000000000000000e+02,nan,nan
4.000000000000000000e+00,3.960000000000000000e+02,2.960000000000000000e+02,5.370000000000000000e+02,nan,nan
5.000000000000000000e+00,3.930000000000000000e+02,2.950000000000000000e+02,5.300000000000000000e+02,5.490000000000000000e+02,nan
6.000000000000000000e+00,3.960000000000000000e+02,2.920000000000000000e+02,5.300000000000000000e+02,5.500000000000000000e+02,nan
7.000000000000000000e+00,3.910000000000000000e+02,2.910000000000000000e+02,5.340000000000000000e+02,5.490000000000000000e+02,nan
8.000000000000000000e+00,3.910000000000000000e+02,2.900000000000000000e+02,5.350000000000000000e+02,5.470000000000000000e+02,nan
9.000000000000000000e+00,3.900000000000000000e+02,2.910000000000000000e+02,5.330000000000000000e+02,5.440000000000000000e+02,nan
1.000000000000000000e+01,3.900000000000000000e+02,2.900000000000000000e+02,5.360000000000000000e+02,5.470000000000000000e+02,nan
1.100000000000000000e+01,3.880000000000000000e+02,2.880000000000000000e+02,5.390000000000000000e+02,5.500000000000000000e+02,nan
1.200000000000000000e+01,3.850000000000000000e+02,2.900000000000000000e+02,5.320000000000000000e+02,5.470000000000000000e+02,nan
1.300000000000000000e+01,3.820000000000000000e+02,2.900000000000000000e+02,5.310000000000000000e+02,5.480000000000000000e+02,nan
1.400000000000000000e+01,3.850000000000000000e+02,2.870000000000000000e+02,5.290000000000000000e+02,5.460000000000000000e+02,nan
1.500000000000000000e+01,3.790000000000000000e+02,2.900000000000000000e+02,5.350000000000000000e+02,5.490000000000000000e+02,nan
1.600000000000000000e+01,3.840000000000000000e+02,2.900000000000000000e+02,5.350000000000000000e+02,5.460000000000000000e+02,nan
1.700000000000000000e+01,3.820000000000000000e+02,2.870000000000000000e+02,5.350000000000000000e+02,5.450000000000000000e+02,nan
1.800000000000000000e+01,3.800000000000000000e+02,2.880000000000000000e+02,5.370000000000000000e+02,5.460000000000000000e+02,nan
1.900000000000000000e+01,3.770000000000000000e+02,2.890000000000000000e+02,5.380000000000000000e+02,5.460000000000000000e+02,nan
2.000000000000000000e+01,3.760000000000000000e+02,2.870000000000000000e+02,5.390000000000000000e+02,5.450000000000000000e+02,nan
2.100000000000000000e+01,3.770000000000000000e+02,2.880000000000000000e+02,5.400000000000000000e+02,5.460000000000000000e+02,nan
2.200000000000000000e+01,3.740000000000000000e+02,2.870000000000000000e+02,5.420000000000000000e+02,5.470000000000000000e+02,nan
2.300000000000000000e+01,3.730000000000000000e+02,2.870000000000000000e+02,5.420000000000000000e+02,5.430000000000000000e+02,nan
2.400000000000000000e+01,3.740000000000000000e+02,2.880000000000000000e+02,5.450000000000000000e+02,5.430000000000000000e+02,nan
2.500000000000000000e+01,3.720000000000000000e+02,2.880000000000000000e+02,5.420000000000000000e+02,5.440000000000000000e+02,nan
2.600000000000000000e+01,3.690000000000000000e+02,2.870000000000000000e+02,nan,5.420000000000000000e+02,nan
2.700000000000000000e+01,3.710000000000000000e+02,2.880000000000000000e+02,nan,5.390000000000000000e+02,nan
2.800000000000000000e+01,3.700000000000000000e+02,2.860000000000000000e+02,nan,5.370000000000000000e+02,nan
2.900000000000000000e+01,3.700000000000000000e+02,2.860000000000000000e+02,nan,5.400000000000000000e+02,nan
3.000000000000000000e+01,3.640000000000000000e+02,2.840000000000000000e+02,nan,5.360000000000000000e+02,nan
3.100000000000000000e+01,3.620000000000000000e+02,2.820000000000000000e+02,nan,5.380000000000000000e+02,nan
3.200000000000000000e+01,3.670000000000000000e+02,2.820000000000000000e+02,nan,5.350000000000000000e+02,nan
3.300000000000000000e+01,3.660000000000000000e+02,2.830000000000000000e+02,nan,5.340000000000000000e+02,nan
3.400000000000000000e+01,3.620000000000000000e+02,2.820000000000000000e+02,nan,5.300000000000000000e+02,nan
3.500000000000000000e+01,3.650000000000000000e+02,2.820000000000000000e+02,nan,5.290000000000000000e+02,3.720000000000000000e+02
3.600000000000000000e+01,3.640000000000000000e+02,2.820000000000000000e+02,nan,5.280000000000000000e+02,3.690000000000000000e+02
3.700000000000000000e+01,3.640000000000000000e+02,2.800000000000000000e+02,nan,5.270000000000000000e+02,3.670000000000000000e+02
3.800000000000000000e+01,3.650000000000000000e+02,2.810000000000000000e+02,nan,5.240000000000000000e+02,3.620000000000000000e+02
3.900000000000000000e+01,3.610000000000000000e+02,2.800000000000000000e+02,nan,5.220000000000000000e+02,3.590000000000000000e+02
4.000000000000000000e+01,3.610000000000000000e+02,2.780000000000000000e+02,nan,5.210000000000000000e+02,3.570000000000000000e+02
