0.000000000000000000e+00,nan,nan,4.020000000000000000e+02,3.470000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,4.020000000000000000e+02,3.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,nan,nan,4.020000000000000000e+02,3.530000000000000000e+02,1.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,nan,nan,4.050000000000000000e+02,3.550000000000000000e+02,1.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,nan,nan,4.030000000000000000e+02,3.570000000000000000e+02,1.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,nan,nan,4.090000000000000000e+02,3.580000000000000000e+02,1.300000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,nan,nan,4.150000000000000000e+02,3.610000000000000000e+02,1.230000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,nan,nan,4.130000000000000000e+02,3.650000000000000000e+02,1.250000000000000000e+02,3.610000000000000000e+02,4.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,nan,nan,4.180000000000000000e+02,3.650000000000000000e+02,1.210000000000000000e+02,3.590000000000000000e+02,4.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,nan,nan,4.180000000000000000e+02,3.630000000000000000e+02,1.160000000000000000e+02,3.530000000000000000e+02,4.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,nan,nan,4.230000000000000000e+02,3.670000000000000000e+02,1.090000000000000000e+02,nan,4.610000000000000000e+02,3.510000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,nan,nan,4.270000000000000000e+02,3.670000000000000000e+02,1.100000000000000000e+02,nan,4.660000000000000000e+02,nan,3.490000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,nan,nan,4.290000000000000000e+02,3.690000000000000000e+02,1.030000000000000000e+02,nan,4.660000000000000000e+02,nan,3.470000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,nan,nan,4.280000000000000000e+02,3.710000000000000000e+02,1.010000000000000000e+02,nan,4.720000000000000000e+02,nan,3.400000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,nan,nan,4.350000000000000000e+02,3.750000000000000000e+02,1.030000000000000000e+02,nan,4.730000000000000000e+02,nan,3.410000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
