0.000000000000000000e+00,3.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,3.130000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,3.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,3.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,3.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,3.080000000000000000e+02,nan,2.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,3.050000000000000000e+02,nan,2.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,3.030000000000000000e+02,nan,1.920000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,2.990000000000000000e+02,nan,1.860000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,2.990000000000000000e+02,nan,1.790000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,2.970000000000000000e+02,nan,1.700000000000000000e+02,1.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,3.000000000000000000e+02,nan,1.650000000000000000e+02,nan,1.580000000000000000e+02,3.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,2.960000000000000000e+02,nan,1.580000000000000000e+02,nan,nan,3.810000000000000000e+02,1.590000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,2.940000000000000000e+02,nan,1.510000000000000000e+02,nan,nan,3.730000000000000000e+02,nan,1.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,2.910000000000000000e+02,nan,1.540000000000000000e+02,nan,nan,3.650000000000000000e+02,nan,nan,1.630000000000000000e+02,1.990000000000000000e+02,nan,nan,nan,nan,nan
1.500000000000000000e+01,2.920000000000000000e+02,nan,1.460000000000000000e+02,nan,nan,3.610000000000000000e+02,nan,nan,1.610000000000000000e+02,1.940000000000000000e+02,nan,nan,nan,nan,nan
1.600000000000000000e+01,2.860000000000000000e+02,nan,1.410000000000000000e+02,nan,nan,3.550000000000000000e+02,nan,nan,1.720000000000000000e+02,1.940000000000000000e+02,nan,nan,nan,nan,nan
1.700000000000000000e+01,2.920000000000000000e+02,nan,1.440000000000000000e+02,nan,nan,3.620000000000000000e+02,nan,nan,1.660000000000000000e+02,1.900000000000000000e+02,nan,nan,nan,nan,nan
1.800000000000000000e+01,3.050000000000000000e+02,nan,1.540000000000000000e+02,nan,nan,3.720000000000000000e+02,nan,nan,1.680000000000000000e+02,2.030000000000000000e+02,nan,nan,nan,nan,nan
1.900000000000000000e+01,3.110000000000000000e+02,nan,1.620000000000000000e+02,nan,nan,3.830000000000000000e+02,nan,nan,1.760000000000000000e+02,2.100000000000000000e+02,nan,nan,nan,nan,nan
2.000000000000000000e+01,3.090000000000000000e+02,nan,1.680000000000000000e+02,nan,nan,3.940000000000000000e+02,nan,nan,1.730000000000000000e+02,2.160000000000000000e+02,nan,nan,nan,nan,nan
2.100000000000000000e+01,3.220000000000000000e+02,nan,1.770000000000000000e+02,nan,nan,4.080000000000000000e+02,nan,nan,nan,2.250000000000000000e+02,1.780000000000000000e+02,nan,nan,nan,nan
2.200000000000000000e+01,3.260000000000000000e+02,nan,1.850000000000000000e+02,nan,nan,4.180000000000000000e+02,nan,nan,nan,2.330000000000000000e+02,nan,nan,nan,nan,nan
2.300000000000000000e+01,3.300000000000000000e+02,nan,1.850000000000000000e+02,nan,nan,4.310000000000000000e+02,nan,nan,nan,2.430000000000000000e+02,nan,nan,nan,nan,nan
2.400000000000000000e+01,3.430000000000000000e+02,nan,1.830000000000000000e+02,nan,nan,4.430000000000000000e+02,nan,nan,nan,2.450000000000000000e+02,nan,nan,nan,nan,nan
2.500000000000000000e+01,3.430000000000000000e+02,nan,1.860000000000000000e+02,nan,nan,4.570000000000000000e+02,nan,nan,nan,2.600000000000000000e+02,nan,nan,nan,nan,nan
2.600000000000000000e+01,3.560000000000000000e+02,nan,1.890000000000000000e+02,nan,nan,4.630000000000000000e+02,nan,nan,nan,2.660000000000000000e+02,nan,nan,nan,nan,nan
2.700000000000000000e+01,3.610000000000000000e+02,nan,1.930000000000000000e+02,nan,nan,4.770000000000000000e+02,nan,nan,nan,2.720000000000000000e+02,nan,3.630000000000000000e+02,nan,nan,nan
2.800000000000000000e+01,3.680000000000000000e+02,nan,1.900000000000000000e+02,nan,nan,4.890000000000000000e+02,nan,nan,nan,2.760000000000000000e+02,nan,3.650000000000000000e+02,nan,nan,nan
2.900000000000000000e+01,3.760000000000000000e+02,nan,1.920000000000000000e+02,nan,nan,5.010000000000000000e+02,nan,nan,nan,2.890000000000000000e+02,nan,3.680000000000000000e+02,nan,nan,nan
3.000000000000000000e+01,3.790000000000000000e+02,nan,1.930000000000000000e+02,nan,nan,5.120000000000000000e+02,nan,nan,nan,3.000000000000000000e+02,nan,3.680000000000000000e+02,nan,nan,nan
3.100000000000000000e+01,3.840000000000000000e+02,nan,1.890000000000000000e+02,nan,nan,5.240000000000000000e+02,nan,nan,nan,2.990000000000000000e+02,nan,3.650000000000000000e+02,nan,nan,nan
3.200000000000000000e+01,nan,nan,1.820000000000000000e+02,nan,nan,5.350000000000000000e+02,nan,nan,nan,3.110000000000000000e+02,nan,3.680000000000000000e+02,nan,nan,nan
3.300000000000000000e+01,nan,nan,1.820000000000000000e+02,nan,nan,5.460000000000000000e+02,nan,nan,nan,3.230000000000000000e+02,nan,3.730000000000000000e+02,3.610000000000000000e+02,nan,nan
3.400000000000000000e+01,nan,nan,1.800000000000000000e+02,nan,nan,5.560000000000000000e+02,nan,nan,nan,3.280000000000000000e+02,nan,3.730000000000000000e+02,3.680000000000000000e+02,2.970000000000000000e+02,nan
3.500000000000000000e+01,nan,nan,1.820000000000000000e+02,nan,nan,nan,nan,nan,nan,3.370000000000000000e+02,nan,3.790000000000000000e+02,3.730000000000000000e+02,3.050000000000000000e+02,nan
3.600000000000000000e+01,nan,nan,1.780000000000000000e+02,nan,nan,nan,nan,nan,nan,3.470000000000000000e+02,nan,3.790000000000000000e+02,3.790000000000000000e+02,3.070000000000000000e+02,nan
3.700000000000000000e+01,nan,nan,1.780000000000000000e+02,nan,nan,nan,nan,nan,nan,3.600000000000000000e+02,nan,3.760000000000000000e+02,3.860000000000000000e+02,3.110000000000000000e+02,nan
3.800000000000000000e+01,nan,nan,1.760000000000000000e+02,nan,nan,nan,nan,nan,nan,3.670000000000000000e+02,nan,3.800000000000000000e+02,3.930000000000000000e+02,3.170000000000000000e+02,nan
3.900000000000000000e+01,nan,nan,1.770000000000000000e+02,nan,nan,nan,nan,nan,nan,3.730000000000000000e+02,nan,3.810000000000000000e+02,3.940000000000000000e+02,3.260000000000000000e+02,nan
4.000000000000000000e+01,nan,nan,1.740000000000000000e+02,nan,nan,nan,nan,nan,nan,3.840000000000000000e+02,nan,3.840000000000000000e+02,4.040000000000000000e+02,3.350000000000000000e+02,nan
4.100000000000000000e+01,nan,nan,1.670000000000000000e+02,nan,nan,nan,nan,nan,nan,3.960000000000000000e+02,nan,3.840000000000000000e+02,4.080000000000000000e+02,3.370000000000000000e+02,3.170000000000000000e+02
4.200000000000000000e+01,nan,nan,1.750000000000000000e+02,nan,nan,nan,nan,nan,nan,3.990000000000000000e+02,nan,3.860000000000000000e+02,4.090000000000000000e+02,3.390000000000000000e+02,3.160000000000000000e+02
