0.000000000000000000e+00,4.140000000000000000e+02,3.000000000000000000e+02,4.520000000000000000e+02,4.940000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.140000000000000000e+02,2.970000000000000000e+02,4.540000000000000000e+02,4.930000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.110000000000000000e+02,3.010000000000000000e+02,4.540000000000000000e+02,4.930000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,4.120000000000000000e+02,2.950000000000000000e+02,4.510000000000000000e+02,4.950000000000000000e+02,nan,5.390000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,4.130000000000000000e+02,3.000000000000000000e+02,4.530000000000000000e+02,4.970000000000000000e+02,nan,5.400000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.130000000000000000e+02,2.950000000000000000e+02,4.590000000000000000e+02,4.970000000000000000e+02,nan,5.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.100000000000000000e+02,2.950000000000000000e+02,4.580000000000000000e+02,4.980000000000000000e+02,nan,5.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,4.100000000000000000e+02,2.890000000000000000e+02,4.580000000000000000e+02,4.980000000000000000e+02,nan,5.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,4.130000000000000000e+02,2.900000000000000000e+02,4.580000000000000000e+02,4.980000000000000000e+02,nan,5.370000000000000000e+02,4.140000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,4.090000000000000000e+02,2.880000000000000000e+02,4.610000000000000000e+02,4.990000000000000000e+02,nan,5.320000000000000000e+02,4.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,4.070000000000000000e+02,2.900000000000000000e+02,4.610000000000000000e+02,4.990000000000000000e+02,nan,5.310000000000000000e+02,4.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,4.070000000000000000e+02,2.860000000000000000e+02,4.610000000000000000e+02,5.000000000000000000e+02,nan,5.350000000000000000e+02,4.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,4.080000000000000000e+02,2.850000000000000000e+02,4.610000000000000000e+02,4.980000000000000000e+02,nan,5.300000000000000000e+02,4.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,4.120000000000000000e+02,2.850000000000000000e+02,4.630000000000000000e+02,5.000000000000000000e+02,nan,5.270000000000000000e+02,3.970000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,4.030000000000000000e+02,2.840000000000000000e+02,4.620000000000000000e+02,4.980000000000000000e+02,nan,5.240000000000000000e+02,3.960000000000000000e+02,4.360000000000000000e+02,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,4.110000000000000000e+02,2.790000000000000000e+02,4.620000000000000000e+02,4.990000000000000000e+02,nan,5.220000000000000000e+02,3.920000000000000000e+02,nan,4.370000000000000000e+02,nan,nan,nan,nan,nan
1.600000000000000000e+01,4.130000000000000000e+02,2.800000000000000000e+02,4.640000000000000000e+02,4.980000000000000000e+02,nan,5.230000000000000000e+02,3.880000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
