0000	0	0,992674
0001	0,0005	-0,907204
0002	0,001	0,992674
0003	0,0015	-0,904762
0004	0,002	1,00977
0005	0,0025	-0,953602
0006	0,003	0,990232
0007	0,0035	-0,912088
0008	0,004	1
0009	0,0045	-0,912088
0010	0,005	1
0011	0,0055	-0,897436
0012	0,006	0,941392
0013	0,0065	-0,91453
0014	0,007	0,995116
0015	0,0075	-0,897436
0016	0,008	1,00488
0017	0,0085	-0,953602
0018	0,009	1
0019	0,0095	-0,912088
0020	0,01	1
0021	0,0105	-0,887668
0022	0,011	0,973138
0023	0,0115	-0,90232
0024	0,012	0,992674
0025	0,0125	-0,904762
0026	0,013	1,00977
0027	0,0135	-0,919414
0028	0,014	0,992674
0029	0,0145	-0,907204
0030	0,015	0,997558
0031	0,0155	-0,91453
0032	0,016	0,997558
0033	0,0165	-0,907204
0034	0,017	1,00488
0035	0,0175	-0,899878
0036	0,018	0,978022
0037	0,0185	-0,907204
0038	0,019	0,997558
0039	0,0195	-0,907204
0040	0,02	0,990232
0041	0,0205	-0,904762
0042	0,021	1,01709
0043	0,0215	-0,956044
0044	0,022	0,995116
0045	0,0225	-0,907204
0046	0,023	1,00244
0047	0,0235	-0,91453
0048	0,024	1,00488
0049	0,0245	-0,921856
0050	0,025	1,00977
0051	0,0255	-0,91453
0052	0,026	1,01465
0053	0,0265	-0,91453
0054	0,027	1,02686
0055	0,0275	-0,924298
0056	0,028	1,01954
0057	0,0285	-0,929182
0058	0,029	1,02198
0059	0,0295	-0,907204
0060	0,03	0,995116
0061	0,0305	-0,934066
0062	0,031	1,03175
0063	0,0315	-0,936508
0064	0,032	1,02442
0065	0,0325	-0,93895
0066	0,033	1,0464
0067	0,0335	-0,956044
0068	0,034	1,03175
0069	0,0345	-0,953602
0070	0,035	1,04884
0071	0,0355	-0,96337
0072	0,036	1,05372
0073	0,0365	-0,978022
0074	0,037	1,05372
0075	0,0375	-0,970696
0076	0,038	1,05861
0077	0,0385	-0,98779
0078	0,039	1,06105
0079	0,0395	-0,968254
0080	0,04	1,06593
0081	0,0405	-0,97558
0082	0,041	1,07326
0083	0,0415	-0,992674
0084	0,042	1,03419
0085	0,0425	-0,990232
0086	0,043	1,08547
0087	0,0435	-0,995116
0088	0,044	1,07814
0089	0,0445	-1,05128
0090	0,045	1,0928
0091	0,0455	-0,997558
0092	0,046	1,0928
0093	0,0465	-1,01221
0094	0,047	1,0928
0095	0,0475	-1,01221
0096	0,048	1,10745
0097	0,0485	-1,05372
0098	0,049	1,12454
0099	0,0495	-1,01709
0100	0,05	1,10745
0101	0,0505	-1,03419
0102	0,051	1,05861
0103	0,0515	-1,02442
0104	0,052	1,11966
0105	0,0525	-1,03175
0106	0,053	1,1221
0107	0,0535	-1,03907
0108	0,054	1,11722
0109	0,0545	-1,04151
0110	0,055	1,11233
0111	0,0555	-1,03907
0112	0,056	1,13675
0113	0,0565	-1,0464
0114	0,057	1,13919
0115	0,0575	-1,05372
0116	0,058	1,12943
0117	0,0585	-1,07326
0118	0,059	1,14408
0119	0,0595	-1,05128
0120	0,06	1,14164
0121	0,0605	-1,06105
0122	0,061	1,13675
0123	0,0615	-1,06105
0124	0,062	1,15385
0125	0,0625	-1,06349
0126	0,063	1,15873
0127	0,0635	-1,06105
0128	0,064	1,15385
0129	0,0645	-1,06349
0130	0,065	1,14164
0131	0,0655	-1,06105
0132	0,066	1,16361
0133	0,0665	-1,07326
0134	0,067	1,16361
0135	0,0675	-1,07814
0136	0,068	1,18071
0137	0,0685	-1,07082
0138	0,069	1,16117
0139	0,0695	-1,07326
0140	0,07	1,10989
0141	0,0705	-1,07082
0142	0,071	1,17094
0143	0,0715	-1,07814
0144	0,072	1,1685
0145	0,0725	-1,09524
0146	0,073	1,17338
0147	0,0735	-1,08059
0148	0,074	1,15629
0149	0,0745	-1,07814
