1.000000000000000000e+01,nan,nan,3.830000000000000000e+02,nan,3.350000000000000000e+02,3.740000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.030000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,nan,nan,3.840000000000000000e+02,nan,3.380000000000000000e+02,3.760000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,nan,nan,3.910000000000000000e+02,nan,3.370000000000000000e+02,3.770000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,nan,nan,3.940000000000000000e+02,nan,3.410000000000000000e+02,3.760000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,nan,nan,3.930000000000000000e+02,nan,3.440000000000000000e+02,3.750000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,nan,nan,3.950000000000000000e+02,nan,3.460000000000000000e+02,3.740000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,nan,nan,4.040000000000000000e+02,nan,3.490000000000000000e+02,3.730000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,nan,nan,3.990000000000000000e+02,nan,3.460000000000000000e+02,3.780000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.400000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,nan,nan,4.040000000000000000e+02,nan,3.510000000000000000e+02,3.810000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.400000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,nan,nan,4.090000000000000000e+02,nan,3.550000000000000000e+02,3.760000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,nan,nan,4.090000000000000000e+02,nan,3.560000000000000000e+02,3.750000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,nan,nan,4.080000000000000000e+02,nan,3.530000000000000000e+02,3.710000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,nan,nan,4.120000000000000000e+02,nan,3.560000000000000000e+02,3.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.230000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,nan,nan,4.120000000000000000e+02,nan,3.620000000000000000e+02,3.670000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.200000000000000000e+02,4.560000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,nan,nan,4.180000000000000000e+02,nan,3.640000000000000000e+02,3.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.180000000000000000e+02,4.580000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,nan,nan,4.220000000000000000e+02,nan,3.660000000000000000e+02,3.710000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.180000000000000000e+02,4.630000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,nan,nan,4.230000000000000000e+02,nan,3.680000000000000000e+02,3.540000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.100000000000000000e+02,4.590000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,nan,nan,4.280000000000000000e+02,nan,3.690000000000000000e+02,3.690000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.110000000000000000e+02,4.670000000000000000e+02,3.490000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,nan,nan,4.280000000000000000e+02,nan,3.730000000000000000e+02,3.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.060000000000000000e+02,4.600000000000000000e+02,3.450000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,nan,nan,4.300000000000000000e+02,nan,3.730000000000000000e+02,3.440000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.010000000000000000e+02,4.710000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,nan,nan,4.350000000000000000e+02,nan,3.750000000000000000e+02,3.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,9.900000000000000000e+01,4.670000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,nan,nan,4.330000000000000000e+02,nan,3.770000000000000000e+02,3.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,9.600000000000000000e+01,4.790000000000000000e+02,nan,5.550000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,nan,nan,4.390000000000000000e+02,nan,3.800000000000000000e+02,3.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,9.500000000000000000e+01,4.800000000000000000e+02,nan,5.520000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,nan,nan,4.410000000000000000e+02,nan,3.790000000000000000e+02,3.320000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,8.800000000000000000e+01,4.860000000000000000e+02,nan,5.490000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,nan,nan,4.450000000000000000e+02,nan,3.830000000000000000e+02,3.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,8.400000000000000000e+01,4.870000000000000000e+02,nan,5.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,nan,nan,4.440000000000000000e+02,nan,3.860000000000000000e+02,3.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,8.000000000000000000e+01,4.920000000000000000e+02,nan,5.450000000000000000e+02,6.700000000000000000e+01,5.210000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,nan,nan,4.470000000000000000e+02,nan,3.880000000000000000e+02,3.180000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,7.700000000000000000e+01,4.900000000000000000e+02,nan,5.450000000000000000e+02,6.200000000000000000e+01,5.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,nan,nan,4.500000000000000000e+02,nan,3.910000000000000000e+02,3.210000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,7.400000000000000000e+01,4.900000000000000000e+02,nan,5.410000000000000000e+02,6.100000000000000000e+01,5.260000000000000000e+02,5.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,nan,nan,4.510000000000000000e+02,nan,3.940000000000000000e+02,3.140000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,7.300000000000000000e+01,4.910000000000000000e+02,nan,5.420000000000000000e+02,5.700000000000000000e+01,5.240000000000000000e+02,5.080000000000000000e+02,2.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,nan,nan,4.530000000000000000e+02,nan,3.960000000000000000e+02,3.110000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,6.800000000000000000e+01,4.950000000000000000e+02,nan,5.340000000000000000e+02,5.700000000000000000e+01,5.280000000000000000e+02,5.030000000000000000e+02,2.230000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,nan,nan,4.540000000000000000e+02,nan,3.980000000000000000e+02,3.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,6.600000000000000000e+01,5.010000000000000000e+02,nan,5.320000000000000000e+02,5.400000000000000000e+01,5.280000000000000000e+02,4.960000000000000000e+02,2.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.100000000000000000e+01,nan,nan,4.570000000000000000e+02,nan,4.000000000000000000e+02,3.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,6.400000000000000000e+01,5.020000000000000000e+02,nan,5.290000000000000000e+02,5.300000000000000000e+01,5.280000000000000000e+02,4.960000000000000000e+02,2.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.200000000000000000e+01,nan,nan,4.590000000000000000e+02,nan,3.990000000000000000e+02,3.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,6.000000000000000000e+01,5.070000000000000000e+02,nan,5.320000000000000000e+02,4.700000000000000000e+01,5.280000000000000000e+02,4.880000000000000000e+02,2.250000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.300000000000000000e+01,nan,nan,4.580000000000000000e+02,nan,3.990000000000000000e+02,3.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,6.300000000000000000e+01,5.060000000000000000e+02,nan,5.290000000000000000e+02,5.200000000000000000e+01,5.310000000000000000e+02,4.930000000000000000e+02,2.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.400000000000000000e+01,nan,nan,4.620000000000000000e+02,nan,4.000000000000000000e+02,3.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.100000000000000000e+02,nan,5.320000000000000000e+02,5.700000000000000000e+01,5.330000000000000000e+02,5.060000000000000000e+02,2.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.500000000000000000e+01,nan,nan,4.660000000000000000e+02,nan,4.020000000000000000e+02,3.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.120000000000000000e+02,nan,5.430000000000000000e+02,6.300000000000000000e+01,5.410000000000000000e+02,5.170000000000000000e+02,2.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.600000000000000000e+01,nan,nan,4.680000000000000000e+02,nan,4.080000000000000000e+02,3.300000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.150000000000000000e+02,nan,5.500000000000000000e+02,6.900000000000000000e+01,5.460000000000000000e+02,nan,2.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.700000000000000000e+01,nan,nan,4.720000000000000000e+02,nan,4.060000000000000000e+02,3.390000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.180000000000000000e+02,nan,nan,7.500000000000000000e+01,5.490000000000000000e+02,nan,2.370000000000000000e+02,2.510000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.800000000000000000e+01,nan,nan,4.700000000000000000e+02,nan,4.100000000000000000e+02,3.430000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.180000000000000000e+02,nan,nan,8.000000000000000000e+01,5.500000000000000000e+02,nan,2.390000000000000000e+02,2.530000000000000000e+02,2.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
4.900000000000000000e+01,nan,nan,4.740000000000000000e+02,nan,4.130000000000000000e+02,3.540000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.220000000000000000e+02,nan,nan,9.000000000000000000e+01,5.490000000000000000e+02,nan,2.410000000000000000e+02,2.540000000000000000e+02,3.040000000000000000e+02,2.770000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+01,nan,nan,4.760000000000000000e+02,nan,4.150000000000000000e+02,3.590000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.240000000000000000e+02,nan,nan,9.600000000000000000e+01,nan,nan,2.390000000000000000e+02,2.530000000000000000e+02,3.120000000000000000e+02,2.830000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
5.100000000000000000e+01,nan,nan,4.790000000000000000e+02,nan,4.210000000000000000e+02,3.680000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.280000000000000000e+02,nan,nan,1.030000000000000000e+02,nan,nan,2.430000000000000000e+02,2.520000000000000000e+02,3.140000000000000000e+02,2.920000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
5.200000000000000000e+01,nan,nan,4.820000000000000000e+02,nan,4.180000000000000000e+02,3.710000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.310000000000000000e+02,nan,nan,1.100000000000000000e+02,nan,nan,2.420000000000000000e+02,2.540000000000000000e+02,3.020000000000000000e+02,nan,3.190000000000000000e+02,nan,nan,nan,nan,nan,nan
5.300000000000000000e+01,nan,nan,4.800000000000000000e+02,nan,4.220000000000000000e+02,3.820000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.320000000000000000e+02,nan,nan,1.130000000000000000e+02,nan,nan,2.320000000000000000e+02,2.580000000000000000e+02,3.050000000000000000e+02,nan,nan,3.240000000000000000e+02,nan,nan,nan,nan,nan
5.400000000000000000e+01,nan,nan,4.850000000000000000e+02,nan,4.240000000000000000e+02,3.910000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.380000000000000000e+02,nan,nan,1.210000000000000000e+02,nan,nan,2.490000000000000000e+02,2.570000000000000000e+02,3.090000000000000000e+02,nan,nan,nan,3.310000000000000000e+02,nan,nan,nan,nan
5.500000000000000000e+01,nan,nan,4.870000000000000000e+02,nan,4.280000000000000000e+02,3.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.370000000000000000e+02,nan,nan,1.250000000000000000e+02,nan,nan,2.510000000000000000e+02,2.580000000000000000e+02,3.160000000000000000e+02,nan,nan,nan,nan,3.360000000000000000e+02,nan,nan,nan
5.600000000000000000e+01,nan,nan,4.900000000000000000e+02,nan,4.310000000000000000e+02,4.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.400000000000000000e+02,nan,nan,1.330000000000000000e+02,nan,nan,2.420000000000000000e+02,2.600000000000000000e+02,3.150000000000000000e+02,nan,nan,nan,nan,nan,2.070000000000000000e+02,3.420000000000000000e+02,nan
5.700000000000000000e+01,nan,nan,4.930000000000000000e+02,nan,4.360000000000000000e+02,4.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.440000000000000000e+02,nan,nan,1.310000000000000000e+02,nan,nan,2.430000000000000000e+02,2.710000000000000000e+02,3.170000000000000000e+02,nan,nan,nan,nan,nan,2.120000000000000000e+02,nan,3.430000000000000000e+02
5.800000000000000000e+01,nan,nan,5.000000000000000000e+02,nan,4.370000000000000000e+02,3.940000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.470000000000000000e+02,nan,nan,1.280000000000000000e+02,nan,nan,2.530000000000000000e+02,nan,3.400000000000000000e+02,nan,nan,nan,nan,nan,2.090000000000000000e+02,nan,nan
