0.000000000000000000e+00,1.470000000000000000e+02,3.370000000000000000e+02,3.420000000000000000e+02,5.090000000000000000e+02,1.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.500000000000000000e+02,3.360000000000000000e+02,3.500000000000000000e+02,5.050000000000000000e+02,1.710000000000000000e+02,1.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,1.540000000000000000e+02,3.370000000000000000e+02,3.560000000000000000e+02,5.040000000000000000e+02,1.730000000000000000e+02,1.300000000000000000e+02,4.500000000000000000e+02,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,1.550000000000000000e+02,3.440000000000000000e+02,3.640000000000000000e+02,5.080000000000000000e+02,1.710000000000000000e+02,1.300000000000000000e+02,4.540000000000000000e+02,5.320000000000000000e+02,nan,nan,nan,nan,nan
4.000000000000000000e+00,1.540000000000000000e+02,3.490000000000000000e+02,3.680000000000000000e+02,5.060000000000000000e+02,1.730000000000000000e+02,1.340000000000000000e+02,4.560000000000000000e+02,5.360000000000000000e+02,nan,nan,nan,nan,nan
5.000000000000000000e+00,1.550000000000000000e+02,3.440000000000000000e+02,3.700000000000000000e+02,5.040000000000000000e+02,1.700000000000000000e+02,1.340000000000000000e+02,4.580000000000000000e+02,5.320000000000000000e+02,nan,nan,nan,nan,nan
6.000000000000000000e+00,1.580000000000000000e+02,3.490000000000000000e+02,3.800000000000000000e+02,5.030000000000000000e+02,1.750000000000000000e+02,1.380000000000000000e+02,4.610000000000000000e+02,5.390000000000000000e+02,nan,nan,nan,nan,nan
7.000000000000000000e+00,1.590000000000000000e+02,3.460000000000000000e+02,3.860000000000000000e+02,5.020000000000000000e+02,1.800000000000000000e+02,1.370000000000000000e+02,4.600000000000000000e+02,5.430000000000000000e+02,nan,nan,nan,nan,nan
8.000000000000000000e+00,1.590000000000000000e+02,3.510000000000000000e+02,3.820000000000000000e+02,5.010000000000000000e+02,1.770000000000000000e+02,1.420000000000000000e+02,4.640000000000000000e+02,5.430000000000000000e+02,nan,nan,nan,nan,nan
9.000000000000000000e+00,1.600000000000000000e+02,3.520000000000000000e+02,3.960000000000000000e+02,4.980000000000000000e+02,1.800000000000000000e+02,1.440000000000000000e+02,4.670000000000000000e+02,5.460000000000000000e+02,nan,nan,nan,nan,nan
1.000000000000000000e+01,1.650000000000000000e+02,3.550000000000000000e+02,4.010000000000000000e+02,4.960000000000000000e+02,1.810000000000000000e+02,1.450000000000000000e+02,4.700000000000000000e+02,5.490000000000000000e+02,5.270000000000000000e+02,nan,nan,nan,nan
1.100000000000000000e+01,1.640000000000000000e+02,3.580000000000000000e+02,4.060000000000000000e+02,4.950000000000000000e+02,1.810000000000000000e+02,1.470000000000000000e+02,4.730000000000000000e+02,5.520000000000000000e+02,5.360000000000000000e+02,nan,nan,nan,nan
1.200000000000000000e+01,1.720000000000000000e+02,3.610000000000000000e+02,4.090000000000000000e+02,4.910000000000000000e+02,1.870000000000000000e+02,1.490000000000000000e+02,4.750000000000000000e+02,5.540000000000000000e+02,5.400000000000000000e+02,nan,nan,nan,nan
1.300000000000000000e+01,1.660000000000000000e+02,3.620000000000000000e+02,4.190000000000000000e+02,4.940000000000000000e+02,1.840000000000000000e+02,1.510000000000000000e+02,4.760000000000000000e+02,5.560000000000000000e+02,5.500000000000000000e+02,nan,nan,nan,nan
1.400000000000000000e+01,1.690000000000000000e+02,3.670000000000000000e+02,4.240000000000000000e+02,4.930000000000000000e+02,1.910000000000000000e+02,1.520000000000000000e+02,4.800000000000000000e+02,5.580000000000000000e+02,5.550000000000000000e+02,nan,nan,nan,nan
1.500000000000000000e+01,1.720000000000000000e+02,3.690000000000000000e+02,4.280000000000000000e+02,4.920000000000000000e+02,1.940000000000000000e+02,1.560000000000000000e+02,4.870000000000000000e+02,5.580000000000000000e+02,5.530000000000000000e+02,nan,nan,nan,nan
