0.000000000000000000e+00,1.680000000000000000e+02,2.280000000000000000e+02,2.760000000000000000e+02,4.580000000000000000e+02,5.380000000000000000e+02,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.680000000000000000e+02,2.310000000000000000e+02,2.820000000000000000e+02,4.650000000000000000e+02,5.420000000000000000e+02,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,1.720000000000000000e+02,2.370000000000000000e+02,2.880000000000000000e+02,4.700000000000000000e+02,5.400000000000000000e+02,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,1.720000000000000000e+02,2.400000000000000000e+02,2.880000000000000000e+02,4.670000000000000000e+02,5.430000000000000000e+02,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,1.700000000000000000e+02,2.400000000000000000e+02,2.850000000000000000e+02,4.750000000000000000e+02,5.470000000000000000e+02,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,1.700000000000000000e+02,2.390000000000000000e+02,2.840000000000000000e+02,4.760000000000000000e+02,5.520000000000000000e+02,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,1.710000000000000000e+02,2.410000000000000000e+02,2.770000000000000000e+02,4.810000000000000000e+02,5.540000000000000000e+02,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,1.720000000000000000e+02,2.510000000000000000e+02,2.740000000000000000e+02,4.820000000000000000e+02,5.570000000000000000e+02,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,1.730000000000000000e+02,2.440000000000000000e+02,2.740000000000000000e+02,4.850000000000000000e+02,nan,nan,4.260000000000000000e+02,nan,nan,nan,nan
9.000000000000000000e+00,1.750000000000000000e+02,2.500000000000000000e+02,2.730000000000000000e+02,4.880000000000000000e+02,nan,nan,4.260000000000000000e+02,nan,nan,nan,nan
1.000000000000000000e+01,1.790000000000000000e+02,2.540000000000000000e+02,2.700000000000000000e+02,4.900000000000000000e+02,nan,nan,4.280000000000000000e+02,nan,nan,nan,nan
1.100000000000000000e+01,nan,2.580000000000000000e+02,2.670000000000000000e+02,4.930000000000000000e+02,nan,nan,4.290000000000000000e+02,nan,nan,nan,nan
1.200000000000000000e+01,nan,2.590000000000000000e+02,2.660000000000000000e+02,4.950000000000000000e+02,nan,nan,4.320000000000000000e+02,nan,nan,nan,nan
1.300000000000000000e+01,nan,2.600000000000000000e+02,2.610000000000000000e+02,4.990000000000000000e+02,nan,nan,4.340000000000000000e+02,nan,nan,nan,nan
1.400000000000000000e+01,nan,2.680000000000000000e+02,2.590000000000000000e+02,5.050000000000000000e+02,nan,nan,4.360000000000000000e+02,nan,nan,nan,nan
1.500000000000000000e+01,nan,2.700000000000000000e+02,2.570000000000000000e+02,5.050000000000000000e+02,nan,nan,4.370000000000000000e+02,4.820000000000000000e+02,nan,nan,nan
1.600000000000000000e+01,nan,2.710000000000000000e+02,2.560000000000000000e+02,5.060000000000000000e+02,nan,nan,4.410000000000000000e+02,4.800000000000000000e+02,nan,nan,nan
1.700000000000000000e+01,nan,2.740000000000000000e+02,2.530000000000000000e+02,5.080000000000000000e+02,nan,nan,4.430000000000000000e+02,4.740000000000000000e+02,nan,nan,nan
1.800000000000000000e+01,nan,2.770000000000000000e+02,2.540000000000000000e+02,5.080000000000000000e+02,nan,nan,4.440000000000000000e+02,4.730000000000000000e+02,3.510000000000000000e+02,nan,nan
1.900000000000000000e+01,nan,2.800000000000000000e+02,2.490000000000000000e+02,5.100000000000000000e+02,nan,nan,4.460000000000000000e+02,4.710000000000000000e+02,3.500000000000000000e+02,nan,nan
2.000000000000000000e+01,nan,2.740000000000000000e+02,2.470000000000000000e+02,5.110000000000000000e+02,nan,nan,4.490000000000000000e+02,4.710000000000000000e+02,3.530000000000000000e+02,nan,nan
2.100000000000000000e+01,nan,2.790000000000000000e+02,2.460000000000000000e+02,nan,nan,nan,4.480000000000000000e+02,4.650000000000000000e+02,3.540000000000000000e+02,nan,nan
2.200000000000000000e+01,nan,2.910000000000000000e+02,2.400000000000000000e+02,nan,nan,nan,4.510000000000000000e+02,4.640000000000000000e+02,3.540000000000000000e+02,nan,nan
2.300000000000000000e+01,nan,2.910000000000000000e+02,2.280000000000000000e+02,nan,nan,nan,4.560000000000000000e+02,4.610000000000000000e+02,3.590000000000000000e+02,nan,nan
2.400000000000000000e+01,nan,2.960000000000000000e+02,2.390000000000000000e+02,nan,nan,nan,4.560000000000000000e+02,4.560000000000000000e+02,3.560000000000000000e+02,nan,nan
