0.000000000000000000e+00,nan,3.170000000000000000e+02,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,3.200000000000000000e+02,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,nan,3.200000000000000000e+02,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,nan,3.150000000000000000e+02,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,nan,3.110000000000000000e+02,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,nan,3.100000000000000000e+02,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,nan,3.130000000000000000e+02,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,nan,3.070000000000000000e+02,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,nan,3.060000000000000000e+02,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,nan,3.010000000000000000e+02,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,nan,3.000000000000000000e+02,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,nan,2.940000000000000000e+02,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,nan,2.920000000000000000e+02,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,nan,2.910000000000000000e+02,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,nan,2.980000000000000000e+02,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,nan,2.980000000000000000e+02,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,nan,3.050000000000000000e+02,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,nan,3.120000000000000000e+02,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,nan,3.220000000000000000e+02,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,nan,3.230000000000000000e+02,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,nan,3.310000000000000000e+02,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,nan,3.370000000000000000e+02,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,nan,3.460000000000000000e+02,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,nan,3.500000000000000000e+02,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,nan,3.500000000000000000e+02,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,nan,3.590000000000000000e+02,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,nan,3.700000000000000000e+02,4.540000000000000000e+02,nan,nan,nan,nan,nan
2.700000000000000000e+01,nan,3.750000000000000000e+02,4.580000000000000000e+02,nan,nan,nan,nan,nan
2.800000000000000000e+01,nan,3.820000000000000000e+02,4.580000000000000000e+02,1.920000000000000000e+02,nan,nan,nan,nan
2.900000000000000000e+01,nan,3.820000000000000000e+02,4.630000000000000000e+02,1.870000000000000000e+02,2.160000000000000000e+02,nan,nan,nan
3.000000000000000000e+01,nan,3.900000000000000000e+02,4.630000000000000000e+02,1.820000000000000000e+02,2.190000000000000000e+02,nan,nan,nan
3.100000000000000000e+01,nan,3.910000000000000000e+02,4.630000000000000000e+02,1.800000000000000000e+02,2.200000000000000000e+02,nan,nan,nan
3.200000000000000000e+01,nan,3.940000000000000000e+02,4.680000000000000000e+02,1.750000000000000000e+02,2.240000000000000000e+02,nan,nan,nan
3.300000000000000000e+01,nan,3.910000000000000000e+02,4.690000000000000000e+02,1.760000000000000000e+02,2.260000000000000000e+02,nan,nan,nan
3.400000000000000000e+01,nan,3.920000000000000000e+02,4.720000000000000000e+02,1.680000000000000000e+02,2.250000000000000000e+02,nan,nan,nan
3.500000000000000000e+01,nan,3.970000000000000000e+02,4.750000000000000000e+02,1.690000000000000000e+02,2.290000000000000000e+02,nan,nan,nan
3.600000000000000000e+01,nan,4.020000000000000000e+02,4.790000000000000000e+02,1.620000000000000000e+02,2.240000000000000000e+02,nan,nan,nan
3.700000000000000000e+01,nan,4.010000000000000000e+02,4.810000000000000000e+02,1.590000000000000000e+02,2.290000000000000000e+02,nan,nan,nan
3.800000000000000000e+01,nan,4.030000000000000000e+02,4.840000000000000000e+02,1.590000000000000000e+02,2.280000000000000000e+02,nan,nan,nan
3.900000000000000000e+01,nan,4.070000000000000000e+02,4.870000000000000000e+02,1.540000000000000000e+02,2.340000000000000000e+02,nan,nan,nan
4.000000000000000000e+01,nan,4.110000000000000000e+02,4.880000000000000000e+02,1.500000000000000000e+02,2.310000000000000000e+02,nan,nan,nan
4.100000000000000000e+01,nan,4.130000000000000000e+02,4.940000000000000000e+02,1.500000000000000000e+02,2.360000000000000000e+02,nan,nan,nan
4.200000000000000000e+01,nan,4.120000000000000000e+02,4.920000000000000000e+02,1.400000000000000000e+02,2.380000000000000000e+02,nan,nan,nan
4.300000000000000000e+01,nan,4.110000000000000000e+02,4.970000000000000000e+02,1.380000000000000000e+02,2.400000000000000000e+02,2.070000000000000000e+02,nan,nan
4.400000000000000000e+01,nan,4.160000000000000000e+02,5.000000000000000000e+02,1.380000000000000000e+02,2.460000000000000000e+02,2.060000000000000000e+02,nan,nan
4.500000000000000000e+01,nan,4.240000000000000000e+02,4.990000000000000000e+02,1.310000000000000000e+02,2.460000000000000000e+02,2.090000000000000000e+02,nan,nan
4.600000000000000000e+01,nan,4.230000000000000000e+02,5.020000000000000000e+02,1.270000000000000000e+02,2.500000000000000000e+02,2.090000000000000000e+02,nan,nan
4.700000000000000000e+01,nan,4.210000000000000000e+02,5.050000000000000000e+02,1.380000000000000000e+02,2.540000000000000000e+02,2.090000000000000000e+02,nan,nan
4.800000000000000000e+01,nan,4.260000000000000000e+02,5.080000000000000000e+02,1.480000000000000000e+02,2.540000000000000000e+02,2.110000000000000000e+02,nan,nan
4.900000000000000000e+01,nan,4.290000000000000000e+02,5.100000000000000000e+02,1.520000000000000000e+02,2.590000000000000000e+02,2.140000000000000000e+02,nan,nan
5.000000000000000000e+01,nan,4.340000000000000000e+02,5.130000000000000000e+02,1.640000000000000000e+02,2.600000000000000000e+02,2.130000000000000000e+02,3.940000000000000000e+02,nan
5.100000000000000000e+01,nan,4.390000000000000000e+02,5.160000000000000000e+02,1.730000000000000000e+02,2.660000000000000000e+02,2.150000000000000000e+02,3.970000000000000000e+02,nan
5.200000000000000000e+01,nan,4.400000000000000000e+02,5.140000000000000000e+02,1.750000000000000000e+02,2.660000000000000000e+02,2.150000000000000000e+02,4.000000000000000000e+02,nan
5.300000000000000000e+01,nan,4.390000000000000000e+02,5.160000000000000000e+02,1.910000000000000000e+02,2.690000000000000000e+02,2.180000000000000000e+02,4.030000000000000000e+02,nan
5.400000000000000000e+01,nan,4.440000000000000000e+02,5.210000000000000000e+02,1.910000000000000000e+02,2.720000000000000000e+02,2.170000000000000000e+02,4.060000000000000000e+02,nan
5.500000000000000000e+01,nan,4.510000000000000000e+02,5.220000000000000000e+02,2.000000000000000000e+02,2.740000000000000000e+02,2.180000000000000000e+02,4.060000000000000000e+02,nan
5.600000000000000000e+01,nan,4.490000000000000000e+02,5.280000000000000000e+02,2.040000000000000000e+02,2.750000000000000000e+02,2.200000000000000000e+02,4.080000000000000000e+02,2.510000000000000000e+02
5.700000000000000000e+01,nan,4.490000000000000000e+02,5.310000000000000000e+02,2.110000000000000000e+02,2.710000000000000000e+02,2.250000000000000000e+02,4.100000000000000000e+02,2.580000000000000000e+02
5.800000000000000000e+01,nan,4.560000000000000000e+02,5.310000000000000000e+02,2.120000000000000000e+02,2.840000000000000000e+02,2.240000000000000000e+02,4.130000000000000000e+02,2.650000000000000000e+02
