0.000000000000000000e+00,nan,nan,nan
1.000000000000000000e+00,nan,nan,nan
2.000000000000000000e+00,nan,nan,nan
3.000000000000000000e+00,nan,nan,nan
4.000000000000000000e+00,nan,nan,nan
5.000000000000000000e+00,nan,nan,nan
6.000000000000000000e+00,nan,nan,nan
7.000000000000000000e+00,nan,nan,nan
8.000000000000000000e+00,nan,nan,nan
9.000000000000000000e+00,nan,nan,nan
1.000000000000000000e+01,nan,nan,nan
1.100000000000000000e+01,nan,nan,nan
1.200000000000000000e+01,nan,nan,nan
1.300000000000000000e+01,nan,nan,nan
1.400000000000000000e+01,3.680000000000000000e+02,nan,nan
1.500000000000000000e+01,3.660000000000000000e+02,nan,nan
1.600000000000000000e+01,3.560000000000000000e+02,nan,nan
1.700000000000000000e+01,3.520000000000000000e+02,nan,nan
1.800000000000000000e+01,3.440000000000000000e+02,nan,nan
1.900000000000000000e+01,3.370000000000000000e+02,nan,nan
2.000000000000000000e+01,3.360000000000000000e+02,nan,nan
2.100000000000000000e+01,3.310000000000000000e+02,nan,nan
2.200000000000000000e+01,3.250000000000000000e+02,nan,nan
2.300000000000000000e+01,3.180000000000000000e+02,nan,nan
2.400000000000000000e+01,3.130000000000000000e+02,nan,nan
2.500000000000000000e+01,3.070000000000000000e+02,nan,nan
2.600000000000000000e+01,3.060000000000000000e+02,nan,nan
2.700000000000000000e+01,3.040000000000000000e+02,nan,nan
2.800000000000000000e+01,3.040000000000000000e+02,nan,nan
2.900000000000000000e+01,nan,nan,nan
3.000000000000000000e+01,nan,nan,nan
3.100000000000000000e+01,nan,nan,nan
3.200000000000000000e+01,nan,nan,nan
3.300000000000000000e+01,nan,nan,nan
3.400000000000000000e+01,nan,nan,nan
3.500000000000000000e+01,nan,nan,nan
3.600000000000000000e+01,nan,nan,nan
3.700000000000000000e+01,nan,nan,nan
3.800000000000000000e+01,nan,nan,nan
3.900000000000000000e+01,nan,nan,nan
4.000000000000000000e+01,nan,nan,nan
4.100000000000000000e+01,nan,4.240000000000000000e+02,nan
4.200000000000000000e+01,nan,4.180000000000000000e+02,nan
4.300000000000000000e+01,nan,4.100000000000000000e+02,nan
4.400000000000000000e+01,nan,4.040000000000000000e+02,nan
4.500000000000000000e+01,nan,3.940000000000000000e+02,nan
4.600000000000000000e+01,nan,3.850000000000000000e+02,nan
4.700000000000000000e+01,nan,3.790000000000000000e+02,nan
4.800000000000000000e+01,nan,3.720000000000000000e+02,nan
4.900000000000000000e+01,nan,3.630000000000000000e+02,nan
5.000000000000000000e+01,nan,3.580000000000000000e+02,nan
5.100000000000000000e+01,nan,3.490000000000000000e+02,nan
5.200000000000000000e+01,nan,3.400000000000000000e+02,nan
5.300000000000000000e+01,nan,3.320000000000000000e+02,nan
5.400000000000000000e+01,nan,3.280000000000000000e+02,nan
5.500000000000000000e+01,nan,3.200000000000000000e+02,nan
5.600000000000000000e+01,nan,3.160000000000000000e+02,nan
5.700000000000000000e+01,nan,3.120000000000000000e+02,nan
5.800000000000000000e+01,nan,3.100000000000000000e+02,5.660000000000000000e+02
