0.000000000000000000e+00,5.360000000000000000e+02,4.750000000000000000e+02,3.440000000000000000e+02,1.330000000000000000e+02,4.310000000000000000e+02,2.990000000000000000e+02,5.360000000000000000e+02,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,5.320000000000000000e+02,4.710000000000000000e+02,3.450000000000000000e+02,1.270000000000000000e+02,4.240000000000000000e+02,2.980000000000000000e+02,5.300000000000000000e+02,1.530000000000000000e+02,4.880000000000000000e+02,nan,nan,nan,nan
2.000000000000000000e+00,5.300000000000000000e+02,4.710000000000000000e+02,3.450000000000000000e+02,1.270000000000000000e+02,4.270000000000000000e+02,2.990000000000000000e+02,5.350000000000000000e+02,1.500000000000000000e+02,4.890000000000000000e+02,3.680000000000000000e+02,nan,nan,nan
3.000000000000000000e+00,5.280000000000000000e+02,4.650000000000000000e+02,3.410000000000000000e+02,1.290000000000000000e+02,4.220000000000000000e+02,2.980000000000000000e+02,5.370000000000000000e+02,1.470000000000000000e+02,4.900000000000000000e+02,3.680000000000000000e+02,nan,nan,nan
4.000000000000000000e+00,5.210000000000000000e+02,4.670000000000000000e+02,3.370000000000000000e+02,1.240000000000000000e+02,4.220000000000000000e+02,3.010000000000000000e+02,5.360000000000000000e+02,1.410000000000000000e+02,4.860000000000000000e+02,3.630000000000000000e+02,nan,nan,nan
5.000000000000000000e+00,5.190000000000000000e+02,4.590000000000000000e+02,3.370000000000000000e+02,1.270000000000000000e+02,4.200000000000000000e+02,3.010000000000000000e+02,5.360000000000000000e+02,1.390000000000000000e+02,4.890000000000000000e+02,3.620000000000000000e+02,5.550000000000000000e+02,nan,nan
6.000000000000000000e+00,5.150000000000000000e+02,4.540000000000000000e+02,3.340000000000000000e+02,1.250000000000000000e+02,4.120000000000000000e+02,3.000000000000000000e+02,5.360000000000000000e+02,1.350000000000000000e+02,4.940000000000000000e+02,3.620000000000000000e+02,5.500000000000000000e+02,nan,nan
7.000000000000000000e+00,5.120000000000000000e+02,4.600000000000000000e+02,3.310000000000000000e+02,1.260000000000000000e+02,4.080000000000000000e+02,3.050000000000000000e+02,5.380000000000000000e+02,1.370000000000000000e+02,4.950000000000000000e+02,3.640000000000000000e+02,5.480000000000000000e+02,nan,nan
8.000000000000000000e+00,5.140000000000000000e+02,4.530000000000000000e+02,3.270000000000000000e+02,1.230000000000000000e+02,4.070000000000000000e+02,3.050000000000000000e+02,5.390000000000000000e+02,1.320000000000000000e+02,4.950000000000000000e+02,3.600000000000000000e+02,5.420000000000000000e+02,nan,nan
9.000000000000000000e+00,5.080000000000000000e+02,4.470000000000000000e+02,3.230000000000000000e+02,1.190000000000000000e+02,4.100000000000000000e+02,3.050000000000000000e+02,5.380000000000000000e+02,1.260000000000000000e+02,4.940000000000000000e+02,3.590000000000000000e+02,5.370000000000000000e+02,nan,nan
1.000000000000000000e+01,5.040000000000000000e+02,4.480000000000000000e+02,3.380000000000000000e+02,1.180000000000000000e+02,4.070000000000000000e+02,3.060000000000000000e+02,5.380000000000000000e+02,1.270000000000000000e+02,4.940000000000000000e+02,3.590000000000000000e+02,5.310000000000000000e+02,nan,nan
1.100000000000000000e+01,5.030000000000000000e+02,4.440000000000000000e+02,3.250000000000000000e+02,1.200000000000000000e+02,4.060000000000000000e+02,3.070000000000000000e+02,nan,1.260000000000000000e+02,4.920000000000000000e+02,3.610000000000000000e+02,5.280000000000000000e+02,nan,nan
1.200000000000000000e+01,4.990000000000000000e+02,4.420000000000000000e+02,3.350000000000000000e+02,1.160000000000000000e+02,4.040000000000000000e+02,3.080000000000000000e+02,nan,1.250000000000000000e+02,4.950000000000000000e+02,3.620000000000000000e+02,5.310000000000000000e+02,nan,nan
1.300000000000000000e+01,4.950000000000000000e+02,4.420000000000000000e+02,3.370000000000000000e+02,1.150000000000000000e+02,4.030000000000000000e+02,3.080000000000000000e+02,nan,1.270000000000000000e+02,4.950000000000000000e+02,3.600000000000000000e+02,5.180000000000000000e+02,nan,nan
1.400000000000000000e+01,4.930000000000000000e+02,4.360000000000000000e+02,3.340000000000000000e+02,1.100000000000000000e+02,4.030000000000000000e+02,3.120000000000000000e+02,nan,1.200000000000000000e+02,4.960000000000000000e+02,3.600000000000000000e+02,5.210000000000000000e+02,nan,nan
1.500000000000000000e+01,4.910000000000000000e+02,4.330000000000000000e+02,3.170000000000000000e+02,1.100000000000000000e+02,3.990000000000000000e+02,3.100000000000000000e+02,nan,1.160000000000000000e+02,nan,3.590000000000000000e+02,5.130000000000000000e+02,nan,nan
1.600000000000000000e+01,5.090000000000000000e+02,4.330000000000000000e+02,3.310000000000000000e+02,1.120000000000000000e+02,4.020000000000000000e+02,3.120000000000000000e+02,nan,1.170000000000000000e+02,nan,3.580000000000000000e+02,nan,nan,nan
