0.000000000000000000e+00,4.870000000000000000e+02,4.950000000000000000e+02,3.950000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.880000000000000000e+02,4.920000000000000000e+02,4.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.890000000000000000e+02,4.930000000000000000e+02,4.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,4.790000000000000000e+02,4.860000000000000000e+02,4.000000000000000000e+02,5.810000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,4.730000000000000000e+02,4.870000000000000000e+02,3.950000000000000000e+02,5.790000000000000000e+02,4.560000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.760000000000000000e+02,4.840000000000000000e+02,3.970000000000000000e+02,5.740000000000000000e+02,4.530000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.710000000000000000e+02,4.840000000000000000e+02,3.970000000000000000e+02,5.720000000000000000e+02,4.550000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,4.730000000000000000e+02,4.830000000000000000e+02,3.960000000000000000e+02,5.690000000000000000e+02,4.560000000000000000e+02,4.820000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,nan,nan,3.940000000000000000e+02,5.710000000000000000e+02,4.560000000000000000e+02,4.820000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,nan,nan,3.900000000000000000e+02,5.690000000000000000e+02,4.560000000000000000e+02,4.810000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,nan,nan,3.910000000000000000e+02,5.630000000000000000e+02,4.530000000000000000e+02,4.790000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,nan,nan,3.920000000000000000e+02,5.590000000000000000e+02,4.540000000000000000e+02,4.740000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,nan,nan,3.950000000000000000e+02,5.550000000000000000e+02,4.540000000000000000e+02,4.800000000000000000e+02,4.640000000000000000e+02,3.940000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,nan,nan,3.910000000000000000e+02,5.580000000000000000e+02,4.500000000000000000e+02,4.760000000000000000e+02,4.640000000000000000e+02,3.940000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,nan,nan,3.900000000000000000e+02,5.590000000000000000e+02,4.550000000000000000e+02,4.740000000000000000e+02,4.620000000000000000e+02,3.970000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
