300,7.45,7.482142857,7.598214286,7.625,7.792857143,7.803571429,8.044642857,8.210714286,8.267857143,8.410714286,8.482142857,8.651785714,8.723214286,8.794642858,8.866071429,8.901785714,9.116071429,9.125,9.151785714,9.241071429,9.376785714,9.703571429,9.866071429,10.3125,10.74107143,10.82142857,10.875,10.95,10.98214286,11.00892857,11.01428571,11.02678571,11.10714286,11.13392857,11.19642857,11.42857143,12.35357143,12.42321429,12.57321429,19.40178572,19.84821429,8.794642858,8.866071429,8.901785714,9.116071429,9.125,9.151785714,9.241071429,9.376785714,9.703571429,9.866071429,10.3125,10.74107143,10.82142857,10.875,10.95,10.98214286,11.00892857,11.01428571,11.02678571,11.10714286,11.13392857,11.19642857,11.42857143,12.35357143,12.42321429,12.57321429,19.40178572,19.84821429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,7,7.035714286,7.151785714,7.178571429,7.392857143,7.410714286,7.419642858,7.428571428,7.446428571,7.455357143,7.473214286,7.508928571,7.532142857,7.553571429,7.580357143,7.660714285,7.675,7.705357143,7.714285714,7.776785714,7.848214286,7.875,7.876785714,7.967857143,8.035714286,8.178571428,8.1875,8.232142857,8.241071428,8.348214286,8.464285714,8.644642857,8.901785714,9.225,9.258928571,9.267857143,9.4375,9.535714286,9.866071429,10.1875,10.52678571,10.53571429,10.67857143,10.71428571,11.25,11.52678571,13.19642857,13.32142857,13.34821429,14.32142857,14.82142857,15.07142857,15.13392857,15.22321429,15.57142858,15.90178571,16.99107143,17.43571429,17.47321429,23.89464286,,,,10.52678571,10.53571429,10.67857143,10.71428571,11.25,11.52678571,13.19642857,13.32142857,13.34821429,14.32142857,14.82142857,15.07142857,15.13392857,15.22321429,15.57142858,15.90178571,16.99107143,17.43571429,17.47321429,23.89464286,,,,,,,,,,,,,,,,,,,,,,,,,,
400,7.142857143,7.169642857,7.178571428,7.357142857,7.357142857,7.407142857,7.544642857,7.553571428,7.624999999,7.741071428,7.785714286,7.955357143,8.3,8.314285714,8.4375,8.535714285,8.639285714,8.642857143,8.758928572,8.891071428,9.241071429,9.571428572,10.11607143,10.375,10.91071429,10.95535714,11.16071429,11.5625,12.51785714,13.11607143,15.53571429,15.98392857,16.07142857,16.41071428,16.87857143,19.07142857,19.875,22.1875,8.642857143,8.758928572,8.891071428,9.241071429,9.571428572,10.11607143,10.375,10.91071429,10.95535714,11.16071429,11.5625,12.51785714,13.11607143,15.53571429,15.98392857,16.07142857,16.41071428,16.87857143,19.07142857,19.875,22.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,7.151785714,7.160714286,7.310714285,7.339285714,7.383928571,7.4375,7.482142857,7.535714286,7.616071428,7.776785715,7.821428572,7.866071429,7.910714285,7.955357142,7.982142857,8.044642857,8.178571429,8.241071429,8.3625,8.642857143,8.678571428,8.776785715,8.866071428,8.875,9.026785714,9.160714286,9.169642857,9.598214285,9.803571428,9.8125,10.27678572,10.60714286,10.78035714,10.89285714,11.16071429,12.47321429,13.125,13.64285714,14.86071429,15.0625,15.71428572,15.94642857,16.125,17.80357143,18.40178571,19.48214286,19.96428572,23.77678571,24.25,25.85714286,13.64285714,14.86071429,15.0625,15.71428572,15.94642857,16.125,17.80357143,18.40178571,19.48214286,19.96428572,23.77678571,24.25,25.85714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,7.080357143,7.142857142,7.160714285,7.196428571,7.203571428,7.367857143,7.446428571,7.446428571,7.491071429,7.5,7.625,7.717857143,7.785714286,7.839285714,7.910714286,7.955357143,8.125,8.198214286,8.348214286,8.357142857,8.383928571,8.476785714,8.544642857,8.616071429,8.821428571,8.875,8.919642857,8.946428572,9.214285714,9.25,9.267857143,9.348214286,9.419642857,9.428571428,9.482142857,9.625,9.642857143,9.866071429,9.892857143,9.901785714,10,10.0625,10.07142857,10.07142857,10.15178571,10.15178571,10.2,10.33035714,10.38392857,10.39285714,10.39285714,10.48214286,10.55357143,10.58035714,10.73214286,10.78571429,10.90714286,10.99107143,11,11.00892857,11.09821429,11.25892857,11.39285714,11.60714286,11.66071429,11.79464286,12.07142857,12.30357143,12.325,12.33928571,12.75,12.9375,13.23214285,14.2625,14.94642857,15.00357143,15.07321429,15.33928572,15.97142857,16.30357143,16.64285715,17.15,17.57142857,17.69285714,17.89285715,18.84821429,19.5,20.65,20.96428572,21.25892857,27.125,27.61607143,15.00357143,15.07321429,15.33928572,15.97142857,16.30357143,16.64285715,17.15,17.57142857,17.69285714,17.89285715,18.84821429,19.5,20.65,20.96428572,21.25892857,27.125,27.61607143
550,7.455357143,7.553571429,7.758928571,8.205357143,8.232142857,8.482142858,8.553571428,8.625,8.785714286,8.826785714,9.05,9.160714285,9.285714286,9.303571429,9.607142857,9.976785714,10.08928571,10.08928571,10.24107143,10.30535714,10.4375,10.44642857,10.54464286,10.58928571,10.64285714,11.0625,11.14285714,11.38392857,11.4375,11.45535714,11.59821429,12.14285714,12.40178572,12.89285714,13.325,13.63571429,13.86607143,14.91071429,15.125,16.1875,16.92857143,18.4375,18.66071428,21.375,24.25892857,24.25892857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,7.544642857,7.589285714,7.839285714,7.964285714,8.205357143,8.235714286,8.3,8.580357143,8.633928571,8.651785714,9.071428571,9.116071428,9.125,9.1875,9.223214286,9.285714285,9.3125,9.469642857,9.557142857,9.607142857,9.625,9.866071429,10,10.14285714,10.27678572,10.31964286,10.47678571,10.83928571,11.00892857,11.19642857,11.25892857,11.3125,11.64285714,11.69464286,11.875,11.88392857,12.00714286,12.05178571,12.07142857,12.125,12.2625,12.72321429,12.97321429,12.98214286,13,13.03571429,13.66071429,13.67857143,13.86607143,13.89285714,13.91964286,13.9375,14.00892857,15.15178571,15.51785714,15.625,15.775,15.8125,16.23214285,16.69642857,17.22321429,17.5,19.21785714,19.32142857,19.36428571,20.75892857,21.16964286,23.08928572,24.99285714,26.83928572,35.53571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
