0.000000000000000000e+00,4.660000000000000000e+02,3.090000000000000000e+02,3.530000000000000000e+02,1.930000000000000000e+02,4.790000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.650000000000000000e+02,3.080000000000000000e+02,3.580000000000000000e+02,1.900000000000000000e+02,4.830000000000000000e+02,2.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.630000000000000000e+02,3.060000000000000000e+02,3.560000000000000000e+02,1.890000000000000000e+02,4.820000000000000000e+02,2.320000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,4.590000000000000000e+02,3.070000000000000000e+02,3.580000000000000000e+02,1.880000000000000000e+02,4.990000000000000000e+02,2.330000000000000000e+02,4.820000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,4.520000000000000000e+02,3.050000000000000000e+02,3.570000000000000000e+02,1.920000000000000000e+02,4.840000000000000000e+02,2.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.490000000000000000e+02,3.040000000000000000e+02,3.590000000000000000e+02,1.910000000000000000e+02,4.810000000000000000e+02,2.340000000000000000e+02,nan,4.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.450000000000000000e+02,3.050000000000000000e+02,3.580000000000000000e+02,1.900000000000000000e+02,4.780000000000000000e+02,2.330000000000000000e+02,nan,4.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,4.400000000000000000e+02,3.040000000000000000e+02,3.600000000000000000e+02,1.970000000000000000e+02,4.780000000000000000e+02,2.290000000000000000e+02,nan,4.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,4.360000000000000000e+02,3.030000000000000000e+02,3.580000000000000000e+02,1.960000000000000000e+02,4.800000000000000000e+02,2.330000000000000000e+02,nan,4.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,4.300000000000000000e+02,3.010000000000000000e+02,3.560000000000000000e+02,1.900000000000000000e+02,4.820000000000000000e+02,2.300000000000000000e+02,nan,4.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,4.310000000000000000e+02,2.980000000000000000e+02,3.580000000000000000e+02,1.940000000000000000e+02,4.810000000000000000e+02,2.270000000000000000e+02,nan,4.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,4.290000000000000000e+02,2.980000000000000000e+02,3.590000000000000000e+02,1.960000000000000000e+02,4.830000000000000000e+02,2.270000000000000000e+02,nan,4.080000000000000000e+02,3.310000000000000000e+02,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,4.210000000000000000e+02,2.990000000000000000e+02,3.580000000000000000e+02,1.920000000000000000e+02,4.830000000000000000e+02,2.250000000000000000e+02,nan,4.040000000000000000e+02,3.280000000000000000e+02,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,4.100000000000000000e+02,2.940000000000000000e+02,3.590000000000000000e+02,1.910000000000000000e+02,4.840000000000000000e+02,2.220000000000000000e+02,nan,4.090000000000000000e+02,3.290000000000000000e+02,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,4.080000000000000000e+02,2.950000000000000000e+02,3.570000000000000000e+02,1.920000000000000000e+02,4.900000000000000000e+02,2.220000000000000000e+02,nan,4.060000000000000000e+02,3.220000000000000000e+02,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,nan,2.920000000000000000e+02,3.560000000000000000e+02,1.940000000000000000e+02,4.930000000000000000e+02,2.210000000000000000e+02,nan,nan,3.220000000000000000e+02,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,nan,2.940000000000000000e+02,3.560000000000000000e+02,1.910000000000000000e+02,4.860000000000000000e+02,2.230000000000000000e+02,nan,nan,3.170000000000000000e+02,2.040000000000000000e+02,nan,nan,nan,nan,nan
1.700000000000000000e+01,nan,2.930000000000000000e+02,3.550000000000000000e+02,2.070000000000000000e+02,4.890000000000000000e+02,2.190000000000000000e+02,nan,nan,3.190000000000000000e+02,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,nan,2.910000000000000000e+02,3.540000000000000000e+02,2.080000000000000000e+02,4.900000000000000000e+02,2.220000000000000000e+02,nan,nan,3.160000000000000000e+02,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,nan,2.890000000000000000e+02,3.520000000000000000e+02,2.070000000000000000e+02,4.900000000000000000e+02,2.200000000000000000e+02,nan,nan,3.150000000000000000e+02,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,nan,2.890000000000000000e+02,3.530000000000000000e+02,1.900000000000000000e+02,4.880000000000000000e+02,2.200000000000000000e+02,nan,nan,3.090000000000000000e+02,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,nan,2.860000000000000000e+02,3.520000000000000000e+02,2.080000000000000000e+02,4.860000000000000000e+02,2.180000000000000000e+02,nan,nan,3.080000000000000000e+02,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,nan,2.900000000000000000e+02,3.520000000000000000e+02,1.980000000000000000e+02,4.900000000000000000e+02,2.210000000000000000e+02,nan,nan,3.080000000000000000e+02,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,nan,2.870000000000000000e+02,3.520000000000000000e+02,1.980000000000000000e+02,4.870000000000000000e+02,2.210000000000000000e+02,nan,nan,3.060000000000000000e+02,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,nan,2.850000000000000000e+02,3.500000000000000000e+02,1.950000000000000000e+02,4.880000000000000000e+02,2.230000000000000000e+02,nan,nan,3.010000000000000000e+02,nan,5.600000000000000000e+02,nan,nan,nan,nan
2.500000000000000000e+01,nan,2.850000000000000000e+02,3.520000000000000000e+02,1.970000000000000000e+02,4.890000000000000000e+02,2.270000000000000000e+02,nan,nan,2.980000000000000000e+02,nan,5.580000000000000000e+02,nan,nan,nan,nan
