2.200000000000000000e+01,1.120000000000000000e+02,nan,nan,1.200000000000000000e+02,nan,nan,4.680000000000000000e+02,nan,nan,5.230000000000000000e+02,nan,nan,2.700000000000000000e+02,4.260000000000000000e+02,nan,4.050000000000000000e+02,3.170000000000000000e+02,3.960000000000000000e+02,nan,nan,nan
2.300000000000000000e+01,1.100000000000000000e+02,nan,nan,1.150000000000000000e+02,nan,nan,4.750000000000000000e+02,nan,nan,5.100000000000000000e+02,nan,nan,2.680000000000000000e+02,4.270000000000000000e+02,nan,4.070000000000000000e+02,3.180000000000000000e+02,3.920000000000000000e+02,4.190000000000000000e+02,nan,nan
2.400000000000000000e+01,1.070000000000000000e+02,nan,nan,1.120000000000000000e+02,nan,nan,4.730000000000000000e+02,nan,nan,5.170000000000000000e+02,nan,nan,2.690000000000000000e+02,4.240000000000000000e+02,nan,4.040000000000000000e+02,3.170000000000000000e+02,3.950000000000000000e+02,4.210000000000000000e+02,nan,nan
2.500000000000000000e+01,nan,nan,nan,1.130000000000000000e+02,nan,nan,4.720000000000000000e+02,nan,nan,5.110000000000000000e+02,nan,nan,2.600000000000000000e+02,4.190000000000000000e+02,nan,4.010000000000000000e+02,3.160000000000000000e+02,3.970000000000000000e+02,4.160000000000000000e+02,5.180000000000000000e+02,nan
2.600000000000000000e+01,nan,nan,nan,1.080000000000000000e+02,nan,nan,4.750000000000000000e+02,nan,nan,5.160000000000000000e+02,nan,nan,2.640000000000000000e+02,4.150000000000000000e+02,nan,4.050000000000000000e+02,3.150000000000000000e+02,3.990000000000000000e+02,4.130000000000000000e+02,5.200000000000000000e+02,nan
2.700000000000000000e+01,nan,nan,nan,1.090000000000000000e+02,nan,nan,4.720000000000000000e+02,nan,nan,5.110000000000000000e+02,nan,nan,2.640000000000000000e+02,4.140000000000000000e+02,nan,4.060000000000000000e+02,3.130000000000000000e+02,nan,nan,5.130000000000000000e+02,4.140000000000000000e+02
2.800000000000000000e+01,nan,nan,nan,1.070000000000000000e+02,nan,nan,4.730000000000000000e+02,nan,nan,5.050000000000000000e+02,nan,nan,2.620000000000000000e+02,4.130000000000000000e+02,nan,4.030000000000000000e+02,3.130000000000000000e+02,nan,nan,5.080000000000000000e+02,nan
2.900000000000000000e+01,nan,nan,nan,1.070000000000000000e+02,nan,nan,4.720000000000000000e+02,nan,nan,5.040000000000000000e+02,nan,nan,2.580000000000000000e+02,4.100000000000000000e+02,nan,4.080000000000000000e+02,3.140000000000000000e+02,nan,nan,5.070000000000000000e+02,nan
3.000000000000000000e+01,nan,nan,nan,1.050000000000000000e+02,nan,nan,4.710000000000000000e+02,nan,nan,5.040000000000000000e+02,nan,nan,2.590000000000000000e+02,4.090000000000000000e+02,nan,4.080000000000000000e+02,3.150000000000000000e+02,nan,nan,5.040000000000000000e+02,nan
3.100000000000000000e+01,nan,nan,nan,1.000000000000000000e+02,nan,nan,4.710000000000000000e+02,nan,nan,5.040000000000000000e+02,nan,nan,2.570000000000000000e+02,4.090000000000000000e+02,nan,4.110000000000000000e+02,3.100000000000000000e+02,nan,nan,5.060000000000000000e+02,nan
3.200000000000000000e+01,nan,nan,nan,1.000000000000000000e+02,nan,nan,4.710000000000000000e+02,nan,nan,5.030000000000000000e+02,nan,nan,2.550000000000000000e+02,4.000000000000000000e+02,nan,4.100000000000000000e+02,3.080000000000000000e+02,nan,nan,4.970000000000000000e+02,nan
3.300000000000000000e+01,nan,nan,nan,nan,nan,nan,4.710000000000000000e+02,nan,nan,5.020000000000000000e+02,nan,nan,2.590000000000000000e+02,3.990000000000000000e+02,nan,4.140000000000000000e+02,3.110000000000000000e+02,nan,nan,5.000000000000000000e+02,nan
3.400000000000000000e+01,nan,nan,nan,nan,nan,nan,4.700000000000000000e+02,nan,nan,4.980000000000000000e+02,nan,nan,2.590000000000000000e+02,3.990000000000000000e+02,nan,4.120000000000000000e+02,3.090000000000000000e+02,nan,nan,4.930000000000000000e+02,nan
3.500000000000000000e+01,nan,nan,nan,nan,nan,nan,4.670000000000000000e+02,nan,nan,5.050000000000000000e+02,nan,nan,2.520000000000000000e+02,4.050000000000000000e+02,nan,4.150000000000000000e+02,3.070000000000000000e+02,nan,nan,4.900000000000000000e+02,nan
3.600000000000000000e+01,nan,nan,nan,nan,nan,nan,4.740000000000000000e+02,nan,nan,4.970000000000000000e+02,nan,nan,2.480000000000000000e+02,3.930000000000000000e+02,nan,4.160000000000000000e+02,3.070000000000000000e+02,nan,nan,4.940000000000000000e+02,nan
