0.000000000000000000e+00,4.830000000000000000e+02,5.200000000000000000e+02,1.150000000000000000e+02,2.020000000000000000e+02,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.830000000000000000e+02,5.260000000000000000e+02,1.150000000000000000e+02,2.000000000000000000e+02,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.770000000000000000e+02,5.200000000000000000e+02,1.140000000000000000e+02,1.980000000000000000e+02,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,4.740000000000000000e+02,5.170000000000000000e+02,1.140000000000000000e+02,2.030000000000000000e+02,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,4.700000000000000000e+02,5.180000000000000000e+02,1.110000000000000000e+02,2.050000000000000000e+02,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.690000000000000000e+02,5.130000000000000000e+02,1.090000000000000000e+02,2.070000000000000000e+02,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.680000000000000000e+02,5.120000000000000000e+02,1.090000000000000000e+02,2.050000000000000000e+02,nan,2.800000000000000000e+02,nan,nan,nan,nan
7.000000000000000000e+00,4.650000000000000000e+02,5.160000000000000000e+02,1.090000000000000000e+02,2.080000000000000000e+02,nan,2.780000000000000000e+02,nan,nan,nan,nan
8.000000000000000000e+00,4.660000000000000000e+02,5.120000000000000000e+02,1.100000000000000000e+02,2.090000000000000000e+02,nan,2.780000000000000000e+02,nan,nan,nan,nan
9.000000000000000000e+00,4.620000000000000000e+02,5.090000000000000000e+02,1.110000000000000000e+02,2.110000000000000000e+02,nan,2.730000000000000000e+02,nan,nan,nan,nan
1.000000000000000000e+01,4.600000000000000000e+02,5.050000000000000000e+02,1.060000000000000000e+02,2.100000000000000000e+02,nan,2.750000000000000000e+02,nan,nan,nan,nan
1.100000000000000000e+01,4.620000000000000000e+02,5.030000000000000000e+02,1.090000000000000000e+02,2.100000000000000000e+02,nan,2.700000000000000000e+02,nan,nan,nan,nan
1.200000000000000000e+01,4.590000000000000000e+02,5.050000000000000000e+02,1.100000000000000000e+02,2.130000000000000000e+02,nan,2.670000000000000000e+02,nan,nan,nan,nan
1.300000000000000000e+01,4.580000000000000000e+02,5.020000000000000000e+02,1.070000000000000000e+02,2.150000000000000000e+02,nan,2.710000000000000000e+02,nan,nan,nan,nan
1.400000000000000000e+01,4.590000000000000000e+02,5.040000000000000000e+02,1.090000000000000000e+02,2.180000000000000000e+02,nan,2.650000000000000000e+02,nan,nan,nan,nan
1.500000000000000000e+01,4.540000000000000000e+02,5.010000000000000000e+02,nan,2.150000000000000000e+02,nan,2.660000000000000000e+02,nan,nan,nan,nan
1.600000000000000000e+01,4.570000000000000000e+02,5.050000000000000000e+02,nan,2.210000000000000000e+02,nan,2.620000000000000000e+02,nan,nan,nan,nan
1.700000000000000000e+01,4.550000000000000000e+02,4.970000000000000000e+02,nan,2.180000000000000000e+02,nan,2.660000000000000000e+02,nan,nan,nan,nan
1.800000000000000000e+01,4.540000000000000000e+02,5.000000000000000000e+02,nan,2.210000000000000000e+02,nan,2.650000000000000000e+02,nan,nan,nan,nan
1.900000000000000000e+01,4.550000000000000000e+02,5.010000000000000000e+02,nan,2.240000000000000000e+02,nan,2.620000000000000000e+02,nan,nan,nan,nan
2.000000000000000000e+01,4.550000000000000000e+02,4.990000000000000000e+02,nan,2.230000000000000000e+02,nan,2.610000000000000000e+02,3.560000000000000000e+02,2.080000000000000000e+02,nan,nan
2.100000000000000000e+01,4.550000000000000000e+02,5.020000000000000000e+02,nan,2.250000000000000000e+02,nan,2.580000000000000000e+02,3.540000000000000000e+02,2.050000000000000000e+02,nan,nan
2.200000000000000000e+01,4.520000000000000000e+02,5.010000000000000000e+02,nan,2.270000000000000000e+02,nan,2.580000000000000000e+02,3.540000000000000000e+02,2.040000000000000000e+02,nan,nan
2.300000000000000000e+01,4.520000000000000000e+02,4.990000000000000000e+02,nan,2.240000000000000000e+02,nan,2.560000000000000000e+02,3.510000000000000000e+02,2.020000000000000000e+02,nan,nan
2.400000000000000000e+01,4.530000000000000000e+02,4.960000000000000000e+02,nan,2.290000000000000000e+02,nan,2.530000000000000000e+02,3.480000000000000000e+02,1.980000000000000000e+02,nan,nan
2.500000000000000000e+01,4.490000000000000000e+02,5.000000000000000000e+02,nan,2.270000000000000000e+02,nan,2.500000000000000000e+02,3.430000000000000000e+02,1.990000000000000000e+02,nan,nan
