0.000000000000000000e+00,nan,nan,nan,3.690000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,nan,nan,3.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,nan,nan,nan,nan,3.630000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,nan,nan,nan,nan,3.640000000000000000e+02,4.800000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,nan,nan,nan,nan,3.600000000000000000e+02,4.880000000000000000e+02,2.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,nan,nan,nan,nan,3.610000000000000000e+02,4.830000000000000000e+02,2.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,nan,nan,nan,nan,3.630000000000000000e+02,4.830000000000000000e+02,2.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,nan,nan,nan,nan,3.500000000000000000e+02,4.900000000000000000e+02,2.010000000000000000e+02,3.680000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,nan,nan,nan,nan,3.450000000000000000e+02,4.870000000000000000e+02,2.040000000000000000e+02,3.730000000000000000e+02,2.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,nan,nan,nan,nan,3.430000000000000000e+02,4.950000000000000000e+02,2.060000000000000000e+02,nan,2.190000000000000000e+02,3.720000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,nan,nan,nan,nan,3.460000000000000000e+02,4.970000000000000000e+02,2.080000000000000000e+02,nan,2.180000000000000000e+02,3.780000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,nan,nan,nan,nan,3.430000000000000000e+02,4.950000000000000000e+02,2.090000000000000000e+02,nan,2.150000000000000000e+02,3.840000000000000000e+02,4.640000000000000000e+02,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,nan,nan,nan,nan,3.380000000000000000e+02,4.980000000000000000e+02,2.070000000000000000e+02,nan,2.050000000000000000e+02,3.830000000000000000e+02,4.800000000000000000e+02,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,nan,nan,nan,nan,3.440000000000000000e+02,5.050000000000000000e+02,2.120000000000000000e+02,nan,2.050000000000000000e+02,3.820000000000000000e+02,4.920000000000000000e+02,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,nan,nan,nan,nan,3.370000000000000000e+02,5.090000000000000000e+02,2.110000000000000000e+02,nan,1.990000000000000000e+02,3.890000000000000000e+02,5.050000000000000000e+02,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,nan,nan,nan,nan,3.360000000000000000e+02,5.100000000000000000e+02,2.130000000000000000e+02,nan,1.950000000000000000e+02,3.930000000000000000e+02,5.200000000000000000e+02,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,nan,nan,nan,nan,3.360000000000000000e+02,5.120000000000000000e+02,2.150000000000000000e+02,nan,1.900000000000000000e+02,3.950000000000000000e+02,5.330000000000000000e+02,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,nan,nan,nan,nan,3.280000000000000000e+02,5.140000000000000000e+02,2.140000000000000000e+02,nan,1.830000000000000000e+02,3.980000000000000000e+02,5.430000000000000000e+02,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,nan,nan,nan,nan,3.290000000000000000e+02,5.170000000000000000e+02,2.170000000000000000e+02,nan,1.830000000000000000e+02,4.030000000000000000e+02,5.580000000000000000e+02,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,nan,nan,nan,nan,3.240000000000000000e+02,5.260000000000000000e+02,2.220000000000000000e+02,nan,1.810000000000000000e+02,4.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,nan,nan,nan,nan,3.290000000000000000e+02,5.270000000000000000e+02,2.210000000000000000e+02,nan,1.740000000000000000e+02,4.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
