299.32248	262.333312988
299.32852	255.666656494
299.33453	296.333312988
299.34058	230.000000000
299.34659	262.333312988
299.35263	244.000000000
299.35864	239.666656494
299.36469	249.333312988
299.37070	252.000000000
299.37671	233.666656494
299.38275	245.000000000
299.38876	250.000000000
299.39481	234.333312988
299.40082	233.000000000
299.40686	248.333312988
299.41287	254.333312988
299.41891	250.333312988
299.42493	262.333312988
299.43094	248.666656494
299.43698	253.666656494
299.44299	257.000000000
299.44904	252.000000000
299.45505	268.666656494
299.46106	265.000000000
299.46710	252.666656494
299.47311	256.666656494
299.47916	274.666656494
299.48517	264.666656494
299.49118	253.000000000
299.49722	248.000000000
299.50323	254.000000000
299.50925	253.333312988
299.51529	257.333312988
299.52130	242.000000000
299.52734	233.333312988
299.53336	271.333312988
299.53937	253.666656494
299.54541	255.666656494
299.55142	240.333312988
299.55743	241.333312988
299.56348	269.000000000
299.56949	244.333312988
299.57550	259.333312988
299.58154	268.666656494
299.58755	259.333312988
299.59357	256.666656494
299.59961	250.000000000
299.60562	244.333312988
299.61163	270.000000000
299.61768	250.000000000
299.62369	271.666656494
299.62970	260.333312988
299.63571	278.666656494
299.64175	262.333312988
299.64777	260.000000000
299.65378	262.333312988
299.65982	237.000000000
299.66583	278.333312988
299.67184	250.333312988
299.67786	254.333312988
299.68390	267.000000000
299.68991	254.666656494
299.69592	260.333312988
299.70197	236.000000000
299.70798	239.666656494
299.71399	242.333312988
299.72000	254.000000000
299.72604	257.000000000
299.73206	239.333312988
299.73807	257.666656494
299.74408	265.000000000
299.75009	273.000000000
299.75613	267.666656494
299.76215	240.333312988
299.76816	255.333312988
299.77417	250.666656494
299.78021	251.333312988
299.78622	242.666656494
299.79224	259.333312988
299.79825	263.333312988
299.80426	274.000000000
299.81030	251.666656494
299.81631	248.666656494
299.82233	258.000000000
299.82834	244.000000000
299.83435	264.000000000
299.84036	263.333312988
299.84641	247.000000000
299.85242	253.333312988
299.85843	242.666656494
299.86444	256.333312988
