0.000000000000000000e+00,4.260000000000000000e+02,5.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.280000000000000000e+02,5.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.280000000000000000e+02,5.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,4.340000000000000000e+02,5.070000000000000000e+02,nan,3.520000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,4.320000000000000000e+02,5.130000000000000000e+02,nan,3.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.340000000000000000e+02,5.130000000000000000e+02,nan,3.580000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.390000000000000000e+02,5.180000000000000000e+02,nan,3.580000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,4.380000000000000000e+02,5.230000000000000000e+02,nan,3.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,4.390000000000000000e+02,5.200000000000000000e+02,nan,3.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,4.380000000000000000e+02,5.270000000000000000e+02,nan,3.670000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,4.440000000000000000e+02,5.290000000000000000e+02,nan,3.710000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,4.410000000000000000e+02,5.320000000000000000e+02,nan,3.710000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,4.420000000000000000e+02,5.340000000000000000e+02,nan,3.730000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,4.430000000000000000e+02,5.350000000000000000e+02,nan,3.730000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,4.480000000000000000e+02,5.400000000000000000e+02,nan,3.760000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,4.490000000000000000e+02,5.370000000000000000e+02,nan,3.790000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,4.500000000000000000e+02,5.420000000000000000e+02,nan,3.810000000000000000e+02,1.280000000000000000e+02,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,4.550000000000000000e+02,5.440000000000000000e+02,nan,3.810000000000000000e+02,1.310000000000000000e+02,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,4.550000000000000000e+02,5.450000000000000000e+02,nan,3.810000000000000000e+02,1.300000000000000000e+02,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,4.550000000000000000e+02,5.470000000000000000e+02,nan,3.810000000000000000e+02,1.340000000000000000e+02,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,4.590000000000000000e+02,5.470000000000000000e+02,nan,3.810000000000000000e+02,1.310000000000000000e+02,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,4.580000000000000000e+02,5.480000000000000000e+02,nan,3.890000000000000000e+02,1.370000000000000000e+02,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,4.620000000000000000e+02,5.530000000000000000e+02,nan,3.880000000000000000e+02,1.390000000000000000e+02,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,4.610000000000000000e+02,5.520000000000000000e+02,nan,3.920000000000000000e+02,1.350000000000000000e+02,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,4.650000000000000000e+02,nan,nan,3.920000000000000000e+02,1.420000000000000000e+02,5.240000000000000000e+02,nan,nan,nan,nan,nan
2.500000000000000000e+01,4.680000000000000000e+02,nan,nan,3.950000000000000000e+02,1.440000000000000000e+02,5.190000000000000000e+02,nan,nan,nan,nan,nan
2.600000000000000000e+01,4.680000000000000000e+02,nan,nan,3.940000000000000000e+02,1.430000000000000000e+02,5.140000000000000000e+02,4.630000000000000000e+02,nan,nan,nan,nan
2.700000000000000000e+01,4.720000000000000000e+02,nan,nan,3.950000000000000000e+02,1.450000000000000000e+02,5.100000000000000000e+02,4.640000000000000000e+02,nan,nan,nan,nan
2.800000000000000000e+01,4.730000000000000000e+02,nan,nan,3.940000000000000000e+02,1.440000000000000000e+02,5.090000000000000000e+02,4.690000000000000000e+02,nan,nan,nan,nan
