0.000000000000000000e+00,5.070000000000000000e+02,2.720000000000000000e+02,3.470000000000000000e+02,nan,nan,nan,4.760000000000000000e+02,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,5.050000000000000000e+02,2.710000000000000000e+02,3.460000000000000000e+02,nan,nan,nan,4.760000000000000000e+02,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.990000000000000000e+02,2.680000000000000000e+02,3.490000000000000000e+02,nan,nan,nan,4.770000000000000000e+02,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,4.960000000000000000e+02,2.660000000000000000e+02,3.510000000000000000e+02,nan,nan,nan,4.770000000000000000e+02,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,4.960000000000000000e+02,2.600000000000000000e+02,3.530000000000000000e+02,nan,nan,nan,4.770000000000000000e+02,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.860000000000000000e+02,2.570000000000000000e+02,3.480000000000000000e+02,nan,nan,nan,4.800000000000000000e+02,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.850000000000000000e+02,2.580000000000000000e+02,3.510000000000000000e+02,nan,nan,nan,4.770000000000000000e+02,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,4.870000000000000000e+02,2.540000000000000000e+02,3.490000000000000000e+02,nan,nan,nan,4.790000000000000000e+02,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,4.810000000000000000e+02,2.540000000000000000e+02,3.530000000000000000e+02,nan,nan,nan,4.800000000000000000e+02,2.060000000000000000e+02,nan,nan,nan,nan,nan
9.000000000000000000e+00,4.760000000000000000e+02,2.510000000000000000e+02,3.490000000000000000e+02,nan,nan,nan,nan,2.060000000000000000e+02,nan,nan,nan,nan,nan
1.000000000000000000e+01,4.760000000000000000e+02,2.460000000000000000e+02,3.490000000000000000e+02,nan,nan,nan,nan,2.070000000000000000e+02,nan,nan,nan,nan,nan
1.100000000000000000e+01,4.690000000000000000e+02,2.470000000000000000e+02,3.500000000000000000e+02,nan,nan,nan,nan,2.110000000000000000e+02,nan,nan,nan,nan,nan
1.200000000000000000e+01,4.660000000000000000e+02,2.450000000000000000e+02,3.510000000000000000e+02,nan,nan,nan,nan,2.100000000000000000e+02,nan,nan,nan,nan,nan
1.300000000000000000e+01,4.630000000000000000e+02,2.400000000000000000e+02,3.480000000000000000e+02,nan,nan,nan,nan,2.100000000000000000e+02,nan,nan,nan,nan,nan
1.400000000000000000e+01,4.620000000000000000e+02,2.420000000000000000e+02,3.530000000000000000e+02,nan,nan,nan,nan,2.090000000000000000e+02,nan,nan,nan,nan,nan
1.500000000000000000e+01,4.590000000000000000e+02,2.400000000000000000e+02,3.540000000000000000e+02,nan,nan,nan,nan,2.120000000000000000e+02,nan,nan,nan,nan,nan
1.600000000000000000e+01,4.550000000000000000e+02,2.370000000000000000e+02,3.470000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,4.570000000000000000e+02,2.380000000000000000e+02,3.550000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,4.520000000000000000e+02,2.350000000000000000e+02,3.560000000000000000e+02,nan,nan,nan,nan,nan,3.790000000000000000e+02,nan,nan,nan,nan
1.900000000000000000e+01,4.510000000000000000e+02,2.360000000000000000e+02,3.550000000000000000e+02,nan,nan,nan,nan,nan,3.720000000000000000e+02,nan,nan,nan,nan
2.000000000000000000e+01,4.480000000000000000e+02,2.290000000000000000e+02,3.560000000000000000e+02,nan,nan,nan,nan,nan,3.740000000000000000e+02,nan,nan,nan,nan
2.100000000000000000e+01,4.470000000000000000e+02,2.310000000000000000e+02,3.570000000000000000e+02,nan,nan,nan,nan,nan,3.700000000000000000e+02,nan,nan,nan,nan
