0.000000000000000000e+00,1.650000000000000000e+02,2.110000000000000000e+02,3.060000000000000000e+02,4.320000000000000000e+02,4.510000000000000000e+02,nan,nan,5.560000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.660000000000000000e+02,2.130000000000000000e+02,3.120000000000000000e+02,4.360000000000000000e+02,4.580000000000000000e+02,nan,nan,5.560000000000000000e+02,nan,5.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,1.670000000000000000e+02,2.140000000000000000e+02,3.250000000000000000e+02,4.420000000000000000e+02,4.580000000000000000e+02,nan,nan,5.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,1.700000000000000000e+02,2.140000000000000000e+02,3.330000000000000000e+02,4.430000000000000000e+02,4.630000000000000000e+02,nan,nan,nan,nan,nan,3.900000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,1.760000000000000000e+02,2.130000000000000000e+02,3.420000000000000000e+02,4.440000000000000000e+02,4.690000000000000000e+02,nan,nan,nan,nan,nan,3.930000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,1.740000000000000000e+02,2.150000000000000000e+02,3.530000000000000000e+02,4.440000000000000000e+02,4.710000000000000000e+02,nan,nan,nan,nan,nan,3.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,1.800000000000000000e+02,2.200000000000000000e+02,3.610000000000000000e+02,4.470000000000000000e+02,4.790000000000000000e+02,nan,nan,nan,nan,nan,3.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,1.840000000000000000e+02,2.220000000000000000e+02,3.760000000000000000e+02,4.530000000000000000e+02,4.800000000000000000e+02,nan,nan,nan,nan,nan,3.990000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,1.810000000000000000e+02,2.250000000000000000e+02,3.800000000000000000e+02,4.500000000000000000e+02,4.870000000000000000e+02,nan,nan,nan,nan,nan,4.030000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,nan,2.240000000000000000e+02,3.830000000000000000e+02,4.580000000000000000e+02,4.910000000000000000e+02,nan,nan,nan,nan,nan,4.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,nan,2.280000000000000000e+02,3.830000000000000000e+02,4.570000000000000000e+02,4.940000000000000000e+02,nan,nan,nan,nan,nan,4.110000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,nan,2.280000000000000000e+02,3.770000000000000000e+02,4.590000000000000000e+02,nan,nan,nan,nan,nan,nan,4.140000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,nan,2.320000000000000000e+02,3.790000000000000000e+02,4.630000000000000000e+02,nan,nan,nan,nan,nan,nan,4.150000000000000000e+02,5.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,nan,2.330000000000000000e+02,3.700000000000000000e+02,4.680000000000000000e+02,nan,nan,nan,nan,nan,nan,4.160000000000000000e+02,5.430000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,nan,2.370000000000000000e+02,3.670000000000000000e+02,4.700000000000000000e+02,nan,nan,nan,nan,nan,nan,4.210000000000000000e+02,5.390000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
