0.000000000000000000e+00,5.800000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,5.800000000000000000e+02,2.230000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,5.790000000000000000e+02,2.250000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,5.760000000000000000e+02,2.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,5.730000000000000000e+02,2.250000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,5.730000000000000000e+02,2.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,5.670000000000000000e+02,2.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,5.710000000000000000e+02,2.230000000000000000e+02,2.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,5.650000000000000000e+02,2.270000000000000000e+02,2.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,5.660000000000000000e+02,2.240000000000000000e+02,2.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,5.660000000000000000e+02,2.240000000000000000e+02,2.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,5.650000000000000000e+02,2.250000000000000000e+02,2.050000000000000000e+02,2.900000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,5.670000000000000000e+02,2.270000000000000000e+02,2.030000000000000000e+02,2.910000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,5.630000000000000000e+02,2.250000000000000000e+02,2.050000000000000000e+02,2.920000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,5.580000000000000000e+02,2.250000000000000000e+02,2.040000000000000000e+02,2.920000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,5.630000000000000000e+02,2.250000000000000000e+02,1.990000000000000000e+02,2.900000000000000000e+02,2.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,5.610000000000000000e+02,2.250000000000000000e+02,1.990000000000000000e+02,2.930000000000000000e+02,2.040000000000000000e+02,5.840000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,5.620000000000000000e+02,2.270000000000000000e+02,1.990000000000000000e+02,2.980000000000000000e+02,2.060000000000000000e+02,5.840000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,5.530000000000000000e+02,2.250000000000000000e+02,1.980000000000000000e+02,2.900000000000000000e+02,2.010000000000000000e+02,5.790000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,5.560000000000000000e+02,2.270000000000000000e+02,1.950000000000000000e+02,2.910000000000000000e+02,2.000000000000000000e+02,5.820000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,5.580000000000000000e+02,2.280000000000000000e+02,1.920000000000000000e+02,2.890000000000000000e+02,2.010000000000000000e+02,5.760000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,5.610000000000000000e+02,2.260000000000000000e+02,1.900000000000000000e+02,2.920000000000000000e+02,1.990000000000000000e+02,5.780000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,5.570000000000000000e+02,2.270000000000000000e+02,1.870000000000000000e+02,2.900000000000000000e+02,1.960000000000000000e+02,5.700000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,5.570000000000000000e+02,2.260000000000000000e+02,1.880000000000000000e+02,2.870000000000000000e+02,1.950000000000000000e+02,5.700000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,5.520000000000000000e+02,2.260000000000000000e+02,1.840000000000000000e+02,2.910000000000000000e+02,1.980000000000000000e+02,5.700000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,5.520000000000000000e+02,2.280000000000000000e+02,1.820000000000000000e+02,2.930000000000000000e+02,1.940000000000000000e+02,5.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,5.490000000000000000e+02,2.300000000000000000e+02,1.810000000000000000e+02,2.920000000000000000e+02,1.940000000000000000e+02,5.690000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,5.480000000000000000e+02,2.280000000000000000e+02,1.770000000000000000e+02,2.890000000000000000e+02,1.920000000000000000e+02,5.630000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,5.480000000000000000e+02,2.310000000000000000e+02,1.770000000000000000e+02,2.880000000000000000e+02,1.910000000000000000e+02,5.680000000000000000e+02,5.800000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
