1.000000000000000000e+01,4.940000000000000000e+02,1.650000000000000000e+02,4.330000000000000000e+02,4.810000000000000000e+02,5.480000000000000000e+02,4.380000000000000000e+02,3.130000000000000000e+02,nan,nan,3.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.380000000000000000e+02,2.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,4.960000000000000000e+02,1.640000000000000000e+02,4.290000000000000000e+02,4.790000000000000000e+02,5.470000000000000000e+02,4.370000000000000000e+02,3.120000000000000000e+02,nan,nan,3.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.390000000000000000e+02,2.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,4.890000000000000000e+02,1.590000000000000000e+02,4.260000000000000000e+02,4.780000000000000000e+02,5.390000000000000000e+02,4.350000000000000000e+02,3.080000000000000000e+02,nan,nan,3.910000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.380000000000000000e+02,2.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,4.860000000000000000e+02,1.550000000000000000e+02,4.240000000000000000e+02,4.750000000000000000e+02,5.440000000000000000e+02,4.370000000000000000e+02,3.070000000000000000e+02,nan,nan,3.930000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.400000000000000000e+02,2.320000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,4.820000000000000000e+02,1.500000000000000000e+02,4.230000000000000000e+02,4.740000000000000000e+02,5.370000000000000000e+02,4.400000000000000000e+02,3.100000000000000000e+02,nan,nan,3.930000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.370000000000000000e+02,2.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,4.760000000000000000e+02,1.500000000000000000e+02,4.190000000000000000e+02,4.700000000000000000e+02,5.390000000000000000e+02,4.380000000000000000e+02,3.110000000000000000e+02,nan,nan,3.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.380000000000000000e+02,2.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,4.740000000000000000e+02,1.430000000000000000e+02,4.140000000000000000e+02,4.700000000000000000e+02,5.380000000000000000e+02,4.380000000000000000e+02,3.110000000000000000e+02,nan,nan,3.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.360000000000000000e+02,2.320000000000000000e+02,5.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,4.690000000000000000e+02,1.430000000000000000e+02,4.130000000000000000e+02,4.700000000000000000e+02,5.340000000000000000e+02,4.460000000000000000e+02,3.080000000000000000e+02,nan,nan,4.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.370000000000000000e+02,2.360000000000000000e+02,5.230000000000000000e+02,5.240000000000000000e+02,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,4.680000000000000000e+02,1.400000000000000000e+02,4.140000000000000000e+02,4.720000000000000000e+02,5.340000000000000000e+02,4.410000000000000000e+02,3.060000000000000000e+02,nan,nan,4.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.380000000000000000e+02,2.360000000000000000e+02,5.220000000000000000e+02,5.250000000000000000e+02,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,4.610000000000000000e+02,1.370000000000000000e+02,4.100000000000000000e+02,4.720000000000000000e+02,5.330000000000000000e+02,4.410000000000000000e+02,3.010000000000000000e+02,nan,nan,4.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.370000000000000000e+02,2.350000000000000000e+02,5.180000000000000000e+02,5.270000000000000000e+02,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,4.600000000000000000e+02,1.330000000000000000e+02,nan,4.710000000000000000e+02,5.380000000000000000e+02,4.460000000000000000e+02,3.030000000000000000e+02,nan,nan,4.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.370000000000000000e+02,2.380000000000000000e+02,5.180000000000000000e+02,5.250000000000000000e+02,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,4.570000000000000000e+02,1.320000000000000000e+02,nan,4.740000000000000000e+02,5.370000000000000000e+02,4.470000000000000000e+02,3.110000000000000000e+02,nan,nan,4.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.400000000000000000e+02,2.400000000000000000e+02,5.130000000000000000e+02,5.270000000000000000e+02,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,4.540000000000000000e+02,1.290000000000000000e+02,nan,4.730000000000000000e+02,5.350000000000000000e+02,4.460000000000000000e+02,3.000000000000000000e+02,nan,nan,4.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.400000000000000000e+02,2.400000000000000000e+02,5.120000000000000000e+02,5.270000000000000000e+02,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,4.500000000000000000e+02,1.270000000000000000e+02,nan,4.670000000000000000e+02,5.340000000000000000e+02,4.470000000000000000e+02,3.020000000000000000e+02,nan,nan,4.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.290000000000000000e+02,2.390000000000000000e+02,5.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,4.470000000000000000e+02,1.240000000000000000e+02,nan,4.720000000000000000e+02,5.320000000000000000e+02,4.500000000000000000e+02,3.010000000000000000e+02,nan,nan,4.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.410000000000000000e+02,nan,5.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,4.420000000000000000e+02,1.220000000000000000e+02,nan,4.710000000000000000e+02,5.410000000000000000e+02,4.490000000000000000e+02,3.040000000000000000e+02,nan,nan,4.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.280000000000000000e+02,nan,5.110000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,4.400000000000000000e+02,1.220000000000000000e+02,nan,4.670000000000000000e+02,5.350000000000000000e+02,4.510000000000000000e+02,3.010000000000000000e+02,nan,nan,4.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,4.350000000000000000e+02,1.160000000000000000e+02,nan,4.680000000000000000e+02,5.330000000000000000e+02,4.520000000000000000e+02,3.040000000000000000e+02,nan,nan,4.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,4.290000000000000000e+02,1.160000000000000000e+02,nan,4.660000000000000000e+02,5.400000000000000000e+02,4.510000000000000000e+02,2.990000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,4.240000000000000000e+02,1.170000000000000000e+02,nan,4.640000000000000000e+02,5.370000000000000000e+02,4.480000000000000000e+02,3.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,4.230000000000000000e+02,1.160000000000000000e+02,nan,4.660000000000000000e+02,5.380000000000000000e+02,4.520000000000000000e+02,3.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,4.180000000000000000e+02,1.060000000000000000e+02,nan,4.650000000000000000e+02,5.410000000000000000e+02,4.560000000000000000e+02,3.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,4.170000000000000000e+02,nan,nan,4.640000000000000000e+02,5.370000000000000000e+02,4.570000000000000000e+02,3.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,4.150000000000000000e+02,nan,nan,4.670000000000000000e+02,5.350000000000000000e+02,4.580000000000000000e+02,3.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.000000000000000000e+02,nan,4.270000000000000000e+02,3.110000000000000000e+02,4.200000000000000000e+02,nan,nan,nan
3.400000000000000000e+01,4.090000000000000000e+02,nan,nan,4.660000000000000000e+02,5.390000000000000000e+02,4.590000000000000000e+02,3.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.990000000000000000e+02,nan,4.240000000000000000e+02,3.100000000000000000e+02,4.240000000000000000e+02,2.560000000000000000e+02,nan,nan
3.500000000000000000e+01,4.080000000000000000e+02,nan,nan,4.640000000000000000e+02,5.340000000000000000e+02,nan,3.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.970000000000000000e+02,nan,4.240000000000000000e+02,3.100000000000000000e+02,4.220000000000000000e+02,2.590000000000000000e+02,4.120000000000000000e+02,nan
3.600000000000000000e+01,4.020000000000000000e+02,nan,nan,4.670000000000000000e+02,5.380000000000000000e+02,nan,3.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.970000000000000000e+02,nan,4.200000000000000000e+02,3.080000000000000000e+02,4.190000000000000000e+02,2.600000000000000000e+02,4.120000000000000000e+02,nan
3.700000000000000000e+01,4.070000000000000000e+02,nan,nan,4.660000000000000000e+02,5.400000000000000000e+02,nan,3.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.960000000000000000e+02,nan,4.210000000000000000e+02,3.080000000000000000e+02,4.220000000000000000e+02,2.600000000000000000e+02,4.100000000000000000e+02,nan
3.800000000000000000e+01,4.000000000000000000e+02,nan,nan,4.690000000000000000e+02,5.380000000000000000e+02,nan,3.110000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.950000000000000000e+02,nan,4.200000000000000000e+02,3.060000000000000000e+02,4.170000000000000000e+02,2.590000000000000000e+02,4.080000000000000000e+02,nan
3.900000000000000000e+01,3.990000000000000000e+02,nan,nan,4.680000000000000000e+02,5.430000000000000000e+02,nan,3.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.900000000000000000e+02,nan,4.180000000000000000e+02,3.030000000000000000e+02,4.240000000000000000e+02,2.630000000000000000e+02,4.050000000000000000e+02,nan
4.000000000000000000e+01,3.940000000000000000e+02,nan,nan,4.700000000000000000e+02,5.420000000000000000e+02,nan,3.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.910000000000000000e+02,nan,4.170000000000000000e+02,3.050000000000000000e+02,4.260000000000000000e+02,2.630000000000000000e+02,4.050000000000000000e+02,nan
4.100000000000000000e+01,3.900000000000000000e+02,nan,nan,nan,5.440000000000000000e+02,nan,3.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.870000000000000000e+02,nan,4.140000000000000000e+02,3.020000000000000000e+02,4.250000000000000000e+02,2.670000000000000000e+02,4.010000000000000000e+02,nan
4.200000000000000000e+01,3.850000000000000000e+02,nan,nan,nan,5.480000000000000000e+02,nan,3.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.860000000000000000e+02,nan,4.120000000000000000e+02,3.020000000000000000e+02,4.260000000000000000e+02,2.680000000000000000e+02,3.970000000000000000e+02,nan
4.300000000000000000e+01,3.810000000000000000e+02,nan,nan,nan,5.470000000000000000e+02,nan,3.130000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.870000000000000000e+02,nan,4.120000000000000000e+02,2.980000000000000000e+02,4.260000000000000000e+02,2.690000000000000000e+02,3.970000000000000000e+02,nan
4.400000000000000000e+01,3.800000000000000000e+02,nan,nan,nan,5.500000000000000000e+02,nan,3.130000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.880000000000000000e+02,nan,4.100000000000000000e+02,3.000000000000000000e+02,4.300000000000000000e+02,2.670000000000000000e+02,3.940000000000000000e+02,nan
4.500000000000000000e+01,3.760000000000000000e+02,nan,nan,nan,5.480000000000000000e+02,nan,3.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.850000000000000000e+02,nan,4.070000000000000000e+02,2.940000000000000000e+02,4.310000000000000000e+02,2.670000000000000000e+02,3.950000000000000000e+02,nan
4.600000000000000000e+01,3.710000000000000000e+02,nan,nan,nan,5.450000000000000000e+02,nan,3.130000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.860000000000000000e+02,nan,4.040000000000000000e+02,2.950000000000000000e+02,4.310000000000000000e+02,2.680000000000000000e+02,nan,3.880000000000000000e+02
4.700000000000000000e+01,3.710000000000000000e+02,nan,nan,nan,5.500000000000000000e+02,nan,3.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.860000000000000000e+02,nan,4.050000000000000000e+02,2.920000000000000000e+02,4.340000000000000000e+02,2.730000000000000000e+02,nan,nan
4.800000000000000000e+01,3.700000000000000000e+02,nan,nan,nan,5.500000000000000000e+02,nan,3.180000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.850000000000000000e+02,nan,3.990000000000000000e+02,2.900000000000000000e+02,4.340000000000000000e+02,2.730000000000000000e+02,nan,nan
4.900000000000000000e+01,3.700000000000000000e+02,nan,nan,nan,5.500000000000000000e+02,nan,3.180000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.860000000000000000e+02,nan,3.990000000000000000e+02,2.890000000000000000e+02,4.340000000000000000e+02,2.740000000000000000e+02,nan,nan
5.000000000000000000e+01,3.670000000000000000e+02,nan,nan,nan,5.520000000000000000e+02,nan,3.190000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.850000000000000000e+02,nan,3.990000000000000000e+02,2.870000000000000000e+02,4.350000000000000000e+02,2.720000000000000000e+02,nan,nan
5.100000000000000000e+01,3.640000000000000000e+02,nan,nan,nan,5.470000000000000000e+02,nan,3.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.860000000000000000e+02,nan,4.020000000000000000e+02,2.850000000000000000e+02,4.400000000000000000e+02,2.770000000000000000e+02,nan,nan
5.200000000000000000e+01,3.910000000000000000e+02,nan,nan,nan,5.550000000000000000e+02,nan,3.300000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.000000000000000000e+02,2.910000000000000000e+02,4.440000000000000000e+02,2.810000000000000000e+02,nan,nan
5.300000000000000000e+01,nan,nan,nan,nan,5.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.400000000000000000e+01,nan,nan,nan,nan,5.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.500000000000000000e+01,nan,nan,nan,nan,5.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.600000000000000000e+01,nan,nan,nan,nan,5.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.700000000000000000e+01,nan,nan,nan,nan,5.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.800000000000000000e+01,nan,nan,nan,nan,5.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
