0.000000000000000000e+00,2.500000000000000000e+02,3.250000000000000000e+02,4.200000000000000000e+02,1.760000000000000000e+02,4.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,2.480000000000000000e+02,3.260000000000000000e+02,4.230000000000000000e+02,1.740000000000000000e+02,4.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,2.480000000000000000e+02,3.220000000000000000e+02,4.180000000000000000e+02,1.760000000000000000e+02,4.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,2.470000000000000000e+02,3.150000000000000000e+02,4.140000000000000000e+02,1.770000000000000000e+02,4.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,2.440000000000000000e+02,3.180000000000000000e+02,4.120000000000000000e+02,1.720000000000000000e+02,4.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,2.410000000000000000e+02,3.140000000000000000e+02,4.060000000000000000e+02,1.730000000000000000e+02,4.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,2.390000000000000000e+02,3.160000000000000000e+02,4.080000000000000000e+02,1.690000000000000000e+02,4.180000000000000000e+02,3.710000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,2.350000000000000000e+02,3.060000000000000000e+02,4.060000000000000000e+02,1.680000000000000000e+02,4.200000000000000000e+02,3.710000000000000000e+02,3.250000000000000000e+02,1.920000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,2.310000000000000000e+02,3.070000000000000000e+02,4.010000000000000000e+02,1.690000000000000000e+02,4.180000000000000000e+02,3.650000000000000000e+02,3.250000000000000000e+02,1.910000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,2.280000000000000000e+02,3.060000000000000000e+02,3.980000000000000000e+02,1.670000000000000000e+02,4.160000000000000000e+02,3.620000000000000000e+02,3.210000000000000000e+02,1.910000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,2.240000000000000000e+02,2.960000000000000000e+02,3.930000000000000000e+02,1.660000000000000000e+02,4.190000000000000000e+02,3.620000000000000000e+02,3.190000000000000000e+02,1.920000000000000000e+02,2.430000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,2.220000000000000000e+02,2.970000000000000000e+02,3.970000000000000000e+02,1.620000000000000000e+02,4.220000000000000000e+02,3.550000000000000000e+02,3.210000000000000000e+02,1.950000000000000000e+02,2.430000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,2.190000000000000000e+02,2.950000000000000000e+02,3.900000000000000000e+02,1.620000000000000000e+02,4.210000000000000000e+02,3.540000000000000000e+02,3.180000000000000000e+02,1.930000000000000000e+02,2.440000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,2.170000000000000000e+02,2.900000000000000000e+02,3.890000000000000000e+02,1.630000000000000000e+02,4.230000000000000000e+02,3.530000000000000000e+02,3.160000000000000000e+02,1.910000000000000000e+02,2.460000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,2.150000000000000000e+02,2.900000000000000000e+02,3.890000000000000000e+02,1.580000000000000000e+02,4.220000000000000000e+02,3.510000000000000000e+02,3.170000000000000000e+02,1.930000000000000000e+02,2.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,2.160000000000000000e+02,2.830000000000000000e+02,3.910000000000000000e+02,1.620000000000000000e+02,4.200000000000000000e+02,3.470000000000000000e+02,3.140000000000000000e+02,1.960000000000000000e+02,2.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,2.110000000000000000e+02,2.800000000000000000e+02,3.830000000000000000e+02,1.600000000000000000e+02,4.240000000000000000e+02,3.450000000000000000e+02,3.120000000000000000e+02,1.930000000000000000e+02,2.490000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,2.050000000000000000e+02,2.770000000000000000e+02,3.820000000000000000e+02,1.590000000000000000e+02,4.210000000000000000e+02,3.390000000000000000e+02,3.110000000000000000e+02,1.950000000000000000e+02,2.520000000000000000e+02,4.490000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
