0.000000000000000000e+00,nan,nan
1.000000000000000000e+00,nan,nan
2.000000000000000000e+00,nan,nan
3.000000000000000000e+00,nan,nan
4.000000000000000000e+00,nan,nan
5.000000000000000000e+00,nan,nan
6.000000000000000000e+00,nan,nan
7.000000000000000000e+00,nan,nan
8.000000000000000000e+00,4.430000000000000000e+02,nan
9.000000000000000000e+00,4.320000000000000000e+02,nan
1.000000000000000000e+01,4.240000000000000000e+02,3.300000000000000000e+02
1.100000000000000000e+01,4.180000000000000000e+02,3.230000000000000000e+02
1.200000000000000000e+01,4.050000000000000000e+02,3.180000000000000000e+02
1.300000000000000000e+01,3.950000000000000000e+02,3.110000000000000000e+02
1.400000000000000000e+01,3.870000000000000000e+02,3.080000000000000000e+02
1.500000000000000000e+01,3.870000000000000000e+02,3.080000000000000000e+02
1.600000000000000000e+01,3.870000000000000000e+02,3.080000000000000000e+02
1.700000000000000000e+01,3.870000000000000000e+02,3.060000000000000000e+02
1.800000000000000000e+01,3.880000000000000000e+02,3.070000000000000000e+02
1.900000000000000000e+01,3.830000000000000000e+02,3.060000000000000000e+02
2.000000000000000000e+01,3.800000000000000000e+02,3.060000000000000000e+02
2.100000000000000000e+01,3.770000000000000000e+02,3.050000000000000000e+02
2.200000000000000000e+01,3.770000000000000000e+02,3.090000000000000000e+02
2.300000000000000000e+01,3.800000000000000000e+02,3.090000000000000000e+02
2.400000000000000000e+01,3.800000000000000000e+02,3.070000000000000000e+02
2.500000000000000000e+01,3.730000000000000000e+02,3.060000000000000000e+02
2.600000000000000000e+01,3.740000000000000000e+02,3.060000000000000000e+02
2.700000000000000000e+01,3.740000000000000000e+02,3.050000000000000000e+02
2.800000000000000000e+01,3.720000000000000000e+02,3.070000000000000000e+02
2.900000000000000000e+01,3.710000000000000000e+02,3.050000000000000000e+02
3.000000000000000000e+01,3.620000000000000000e+02,3.040000000000000000e+02
3.100000000000000000e+01,3.680000000000000000e+02,3.080000000000000000e+02
3.200000000000000000e+01,3.690000000000000000e+02,3.100000000000000000e+02
3.300000000000000000e+01,3.720000000000000000e+02,3.110000000000000000e+02
3.400000000000000000e+01,3.860000000000000000e+02,nan
3.500000000000000000e+01,nan,nan
3.600000000000000000e+01,nan,nan
3.700000000000000000e+01,nan,nan
3.800000000000000000e+01,nan,nan
3.900000000000000000e+01,nan,nan
4.000000000000000000e+01,nan,nan
4.100000000000000000e+01,nan,nan
4.200000000000000000e+01,nan,nan
4.300000000000000000e+01,nan,nan
4.400000000000000000e+01,nan,nan
4.500000000000000000e+01,nan,nan
4.600000000000000000e+01,nan,nan
4.700000000000000000e+01,nan,nan
4.800000000000000000e+01,nan,nan
4.900000000000000000e+01,nan,nan
5.000000000000000000e+01,nan,nan
5.100000000000000000e+01,nan,nan
5.200000000000000000e+01,nan,nan
5.300000000000000000e+01,nan,nan
5.400000000000000000e+01,nan,nan
5.500000000000000000e+01,nan,nan
5.600000000000000000e+01,nan,nan
5.700000000000000000e+01,nan,nan
5.800000000000000000e+01,nan,nan
