0.000000000000000000e+00,1.640000000000000000e+02,1.710000000000000000e+02,4.850000000000000000e+02,3.540000000000000000e+02,5.780000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.610000000000000000e+02,1.690000000000000000e+02,4.880000000000000000e+02,3.590000000000000000e+02,5.800000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,1.620000000000000000e+02,1.690000000000000000e+02,4.870000000000000000e+02,3.590000000000000000e+02,5.710000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,1.580000000000000000e+02,1.690000000000000000e+02,4.900000000000000000e+02,3.610000000000000000e+02,5.740000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,1.590000000000000000e+02,1.680000000000000000e+02,4.890000000000000000e+02,3.620000000000000000e+02,5.670000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,1.560000000000000000e+02,1.700000000000000000e+02,4.900000000000000000e+02,3.640000000000000000e+02,5.660000000000000000e+02,5.770000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,1.600000000000000000e+02,1.680000000000000000e+02,4.910000000000000000e+02,3.650000000000000000e+02,5.670000000000000000e+02,5.740000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,1.520000000000000000e+02,nan,4.920000000000000000e+02,3.570000000000000000e+02,5.670000000000000000e+02,5.740000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,1.530000000000000000e+02,nan,4.920000000000000000e+02,3.640000000000000000e+02,5.660000000000000000e+02,5.670000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,1.550000000000000000e+02,nan,4.940000000000000000e+02,3.630000000000000000e+02,5.680000000000000000e+02,5.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
