0.000000000000000000e+00,4.760000000000000000e+02,nan
1.000000000000000000e+00,4.770000000000000000e+02,nan
2.000000000000000000e+00,4.770000000000000000e+02,nan
3.000000000000000000e+00,4.760000000000000000e+02,nan
4.000000000000000000e+00,4.750000000000000000e+02,nan
5.000000000000000000e+00,4.660000000000000000e+02,nan
6.000000000000000000e+00,4.630000000000000000e+02,nan
7.000000000000000000e+00,4.610000000000000000e+02,nan
8.000000000000000000e+00,4.590000000000000000e+02,nan
9.000000000000000000e+00,4.530000000000000000e+02,nan
1.000000000000000000e+01,4.500000000000000000e+02,nan
1.100000000000000000e+01,4.470000000000000000e+02,nan
1.200000000000000000e+01,4.380000000000000000e+02,nan
1.300000000000000000e+01,4.360000000000000000e+02,nan
1.400000000000000000e+01,4.300000000000000000e+02,nan
1.500000000000000000e+01,4.340000000000000000e+02,nan
1.600000000000000000e+01,4.270000000000000000e+02,nan
1.700000000000000000e+01,4.200000000000000000e+02,nan
1.800000000000000000e+01,4.200000000000000000e+02,nan
1.900000000000000000e+01,4.130000000000000000e+02,nan
2.000000000000000000e+01,4.060000000000000000e+02,nan
2.100000000000000000e+01,4.010000000000000000e+02,nan
2.200000000000000000e+01,4.020000000000000000e+02,nan
2.300000000000000000e+01,3.970000000000000000e+02,nan
2.400000000000000000e+01,3.970000000000000000e+02,nan
2.500000000000000000e+01,3.920000000000000000e+02,nan
2.600000000000000000e+01,3.870000000000000000e+02,nan
2.700000000000000000e+01,3.850000000000000000e+02,nan
2.800000000000000000e+01,3.800000000000000000e+02,nan
2.900000000000000000e+01,3.740000000000000000e+02,nan
3.000000000000000000e+01,3.730000000000000000e+02,nan
3.100000000000000000e+01,3.680000000000000000e+02,nan
3.200000000000000000e+01,3.630000000000000000e+02,nan
3.300000000000000000e+01,3.570000000000000000e+02,nan
3.400000000000000000e+01,3.500000000000000000e+02,nan
3.500000000000000000e+01,3.710000000000000000e+02,nan
3.600000000000000000e+01,3.800000000000000000e+02,nan
3.700000000000000000e+01,3.930000000000000000e+02,nan
3.800000000000000000e+01,4.080000000000000000e+02,nan
3.900000000000000000e+01,4.220000000000000000e+02,nan
4.000000000000000000e+01,4.350000000000000000e+02,nan
4.100000000000000000e+01,4.470000000000000000e+02,nan
4.200000000000000000e+01,4.660000000000000000e+02,nan
4.300000000000000000e+01,4.750000000000000000e+02,nan
4.400000000000000000e+01,4.900000000000000000e+02,nan
4.500000000000000000e+01,5.090000000000000000e+02,nan
4.600000000000000000e+01,5.230000000000000000e+02,nan
4.700000000000000000e+01,5.380000000000000000e+02,nan
4.800000000000000000e+01,5.570000000000000000e+02,nan
4.900000000000000000e+01,5.480000000000000000e+02,nan
5.000000000000000000e+01,5.350000000000000000e+02,nan
5.100000000000000000e+01,5.270000000000000000e+02,nan
5.200000000000000000e+01,5.160000000000000000e+02,nan
5.300000000000000000e+01,5.070000000000000000e+02,nan
5.400000000000000000e+01,4.970000000000000000e+02,5.190000000000000000e+02
5.500000000000000000e+01,4.870000000000000000e+02,5.220000000000000000e+02
5.600000000000000000e+01,4.790000000000000000e+02,5.210000000000000000e+02
5.700000000000000000e+01,4.690000000000000000e+02,5.200000000000000000e+02
5.800000000000000000e+01,4.540000000000000000e+02,5.190000000000000000e+02
