0.000000000000000000e+00,4.580000000000000000e+02,5.170000000000000000e+02,4.960000000000000000e+02,3.260000000000000000e+02,nan,5.470000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.560000000000000000e+02,5.130000000000000000e+02,4.940000000000000000e+02,3.280000000000000000e+02,nan,5.440000000000000000e+02,5.560000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.510000000000000000e+02,5.080000000000000000e+02,4.860000000000000000e+02,3.270000000000000000e+02,nan,5.430000000000000000e+02,5.580000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,4.510000000000000000e+02,5.050000000000000000e+02,4.850000000000000000e+02,3.250000000000000000e+02,nan,5.390000000000000000e+02,5.490000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,4.470000000000000000e+02,5.040000000000000000e+02,4.860000000000000000e+02,3.240000000000000000e+02,nan,5.390000000000000000e+02,5.420000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.410000000000000000e+02,4.980000000000000000e+02,4.830000000000000000e+02,3.260000000000000000e+02,nan,5.330000000000000000e+02,5.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.380000000000000000e+02,4.930000000000000000e+02,4.750000000000000000e+02,3.210000000000000000e+02,nan,5.330000000000000000e+02,5.340000000000000000e+02,1.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,4.330000000000000000e+02,4.920000000000000000e+02,4.770000000000000000e+02,3.250000000000000000e+02,nan,5.320000000000000000e+02,5.330000000000000000e+02,1.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,4.320000000000000000e+02,4.890000000000000000e+02,4.770000000000000000e+02,3.190000000000000000e+02,nan,5.260000000000000000e+02,5.250000000000000000e+02,1.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,4.290000000000000000e+02,4.890000000000000000e+02,4.710000000000000000e+02,3.210000000000000000e+02,nan,5.260000000000000000e+02,5.220000000000000000e+02,1.620000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
