0.000000000000000000e+00,3.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,nan,1.090000000000000000e+02,5.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,nan,1.060000000000000000e+02,5.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,nan,1.010000000000000000e+02,5.140000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,nan,9.700000000000000000e+01,5.110000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,nan,9.800000000000000000e+01,5.060000000000000000e+02,3.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,nan,9.700000000000000000e+01,5.110000000000000000e+02,3.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,nan,9.000000000000000000e+01,5.130000000000000000e+02,3.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,nan,8.800000000000000000e+01,5.200000000000000000e+02,3.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,nan,9.200000000000000000e+01,5.120000000000000000e+02,3.250000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,nan,8.900000000000000000e+01,5.140000000000000000e+02,3.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,nan,8.500000000000000000e+01,5.140000000000000000e+02,3.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,nan,8.400000000000000000e+01,5.150000000000000000e+02,3.190000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,nan,nan,5.140000000000000000e+02,3.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,nan,nan,5.140000000000000000e+02,3.160000000000000000e+02,4.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,nan,nan,5.150000000000000000e+02,3.140000000000000000e+02,4.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,nan,nan,5.180000000000000000e+02,3.090000000000000000e+02,4.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,nan,nan,nan,3.170000000000000000e+02,4.410000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,nan,nan,nan,nan,nan,4.760000000000000000e+02,3.760000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,nan,nan,nan,nan,nan,4.710000000000000000e+02,3.720000000000000000e+02,1.760000000000000000e+02,3.640000000000000000e+02,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,nan,nan,nan,nan,nan,4.600000000000000000e+02,3.670000000000000000e+02,1.690000000000000000e+02,3.550000000000000000e+02,nan,nan,nan,nan,nan,nan
