0.000000000000000000e+00,5.260000000000000000e+02,nan,nan,nan
1.000000000000000000e+00,5.250000000000000000e+02,nan,nan,nan
2.000000000000000000e+00,5.270000000000000000e+02,3.590000000000000000e+02,nan,nan
3.000000000000000000e+00,5.260000000000000000e+02,3.570000000000000000e+02,nan,nan
4.000000000000000000e+00,5.270000000000000000e+02,3.540000000000000000e+02,nan,nan
5.000000000000000000e+00,5.290000000000000000e+02,3.540000000000000000e+02,nan,nan
6.000000000000000000e+00,5.320000000000000000e+02,3.550000000000000000e+02,nan,nan
7.000000000000000000e+00,5.270000000000000000e+02,3.570000000000000000e+02,nan,nan
8.000000000000000000e+00,5.310000000000000000e+02,3.540000000000000000e+02,4.490000000000000000e+02,nan
9.000000000000000000e+00,5.320000000000000000e+02,3.560000000000000000e+02,4.460000000000000000e+02,nan
1.000000000000000000e+01,5.300000000000000000e+02,3.580000000000000000e+02,4.460000000000000000e+02,nan
1.100000000000000000e+01,5.280000000000000000e+02,3.540000000000000000e+02,4.480000000000000000e+02,nan
1.200000000000000000e+01,5.260000000000000000e+02,3.590000000000000000e+02,4.450000000000000000e+02,nan
1.300000000000000000e+01,5.250000000000000000e+02,3.550000000000000000e+02,4.440000000000000000e+02,nan
1.400000000000000000e+01,5.250000000000000000e+02,3.550000000000000000e+02,4.460000000000000000e+02,nan
1.500000000000000000e+01,5.260000000000000000e+02,3.530000000000000000e+02,4.460000000000000000e+02,nan
1.600000000000000000e+01,5.250000000000000000e+02,3.560000000000000000e+02,4.440000000000000000e+02,nan
1.700000000000000000e+01,5.220000000000000000e+02,3.530000000000000000e+02,4.460000000000000000e+02,nan
1.800000000000000000e+01,5.250000000000000000e+02,3.530000000000000000e+02,4.460000000000000000e+02,nan
1.900000000000000000e+01,5.220000000000000000e+02,3.530000000000000000e+02,4.470000000000000000e+02,nan
2.000000000000000000e+01,5.230000000000000000e+02,3.570000000000000000e+02,4.450000000000000000e+02,nan
2.100000000000000000e+01,5.260000000000000000e+02,3.580000000000000000e+02,4.440000000000000000e+02,nan
2.200000000000000000e+01,5.260000000000000000e+02,3.610000000000000000e+02,4.420000000000000000e+02,nan
2.300000000000000000e+01,5.200000000000000000e+02,3.590000000000000000e+02,4.410000000000000000e+02,nan
2.400000000000000000e+01,5.210000000000000000e+02,3.590000000000000000e+02,4.420000000000000000e+02,nan
2.500000000000000000e+01,5.180000000000000000e+02,3.610000000000000000e+02,4.390000000000000000e+02,nan
2.600000000000000000e+01,5.180000000000000000e+02,3.560000000000000000e+02,4.400000000000000000e+02,nan
2.700000000000000000e+01,5.200000000000000000e+02,3.530000000000000000e+02,4.380000000000000000e+02,nan
2.800000000000000000e+01,5.200000000000000000e+02,3.540000000000000000e+02,4.370000000000000000e+02,nan
2.900000000000000000e+01,5.240000000000000000e+02,3.600000000000000000e+02,4.350000000000000000e+02,nan
3.000000000000000000e+01,5.200000000000000000e+02,3.610000000000000000e+02,4.350000000000000000e+02,nan
3.100000000000000000e+01,5.200000000000000000e+02,3.620000000000000000e+02,4.380000000000000000e+02,nan
3.200000000000000000e+01,5.240000000000000000e+02,3.640000000000000000e+02,4.370000000000000000e+02,nan
3.300000000000000000e+01,5.230000000000000000e+02,3.610000000000000000e+02,4.380000000000000000e+02,nan
3.400000000000000000e+01,5.260000000000000000e+02,3.610000000000000000e+02,4.390000000000000000e+02,nan
3.500000000000000000e+01,5.260000000000000000e+02,3.650000000000000000e+02,4.380000000000000000e+02,nan
3.600000000000000000e+01,5.300000000000000000e+02,3.620000000000000000e+02,4.390000000000000000e+02,nan
3.700000000000000000e+01,5.300000000000000000e+02,3.660000000000000000e+02,4.380000000000000000e+02,nan
3.800000000000000000e+01,5.270000000000000000e+02,3.640000000000000000e+02,4.390000000000000000e+02,nan
3.900000000000000000e+01,5.270000000000000000e+02,3.680000000000000000e+02,4.410000000000000000e+02,nan
4.000000000000000000e+01,5.270000000000000000e+02,3.690000000000000000e+02,4.400000000000000000e+02,nan
4.100000000000000000e+01,5.230000000000000000e+02,3.660000000000000000e+02,4.390000000000000000e+02,5.830000000000000000e+02
4.200000000000000000e+01,5.240000000000000000e+02,3.770000000000000000e+02,4.390000000000000000e+02,5.810000000000000000e+02
4.300000000000000000e+01,5.240000000000000000e+02,3.700000000000000000e+02,4.390000000000000000e+02,5.770000000000000000e+02
4.400000000000000000e+01,5.200000000000000000e+02,3.720000000000000000e+02,4.400000000000000000e+02,5.760000000000000000e+02
4.500000000000000000e+01,5.250000000000000000e+02,3.780000000000000000e+02,4.400000000000000000e+02,5.730000000000000000e+02
4.600000000000000000e+01,5.250000000000000000e+02,3.740000000000000000e+02,4.410000000000000000e+02,5.720000000000000000e+02
4.700000000000000000e+01,5.240000000000000000e+02,3.780000000000000000e+02,4.430000000000000000e+02,5.710000000000000000e+02
4.800000000000000000e+01,5.200000000000000000e+02,3.790000000000000000e+02,4.450000000000000000e+02,5.640000000000000000e+02
4.900000000000000000e+01,5.220000000000000000e+02,3.840000000000000000e+02,4.420000000000000000e+02,5.680000000000000000e+02
5.000000000000000000e+01,5.220000000000000000e+02,3.810000000000000000e+02,4.420000000000000000e+02,5.680000000000000000e+02
5.100000000000000000e+01,5.220000000000000000e+02,3.830000000000000000e+02,4.440000000000000000e+02,5.670000000000000000e+02
5.200000000000000000e+01,5.250000000000000000e+02,3.810000000000000000e+02,4.450000000000000000e+02,5.640000000000000000e+02
5.300000000000000000e+01,5.240000000000000000e+02,3.880000000000000000e+02,4.440000000000000000e+02,5.610000000000000000e+02
5.400000000000000000e+01,5.240000000000000000e+02,3.890000000000000000e+02,4.460000000000000000e+02,5.650000000000000000e+02
5.500000000000000000e+01,nan,3.900000000000000000e+02,4.470000000000000000e+02,5.620000000000000000e+02
5.600000000000000000e+01,nan,3.880000000000000000e+02,4.490000000000000000e+02,5.600000000000000000e+02
5.700000000000000000e+01,nan,3.860000000000000000e+02,4.470000000000000000e+02,5.600000000000000000e+02
5.800000000000000000e+01,nan,3.920000000000000000e+02,4.450000000000000000e+02,5.570000000000000000e+02
